Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7968144,SA_0000001751,COUNTRY,HUN,EUR,Europe,YEAR,2007,SEX,SEX_MLE,,,,,,,52.3 [37.1 - 68.4],52.308442865,37.112311766,68.362758131,,2024-06-21T09:04:27Z,2007,2007-01-01,2007-12-31
7968189,SA_0000001751,COUNTRY,COL,AMR,Americas,YEAR,2007,SEX,SEX_MLE,,,,,,,36.7 [21.8 - 52.7],36.662178261,21.835232355,52.650112815,,2024-06-21T09:04:27Z,2007,2007-01-01,2007-12-31
7973561,SA_0000001751,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_FMLE,,,,,,,18.1 [6.2 - 36.3],18.098753989,6.236093907,36.278809777,,2024-06-21T09:04:27Z,2012,2012-01-01,2012-12-31
7973892,SA_0000001751,COUNTRY,FRA,EUR,Europe,YEAR,2003,SEX,SEX_MLE,,,,,,,53.5 [39.2 - 67.6],53.486695813,39.198438596,67.594885994,,2024-06-21T09:04:27Z,2003,2003-01-01,2003-12-31
7974380,SA_0000001751,COUNTRY,GHA,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,34.8 [17.1 - 53.1],34.827857905,17.081564235,53.144079365,,2024-06-21T09:04:27Z,2002,2002-01-01,2002-12-31
7975299,SA_0000001751,COUNTRY,KHM,WPR,Western Pacific,YEAR,2009,SEX,SEX_BTSX,,,,,,,20.3 [8.6 - 32.7],20.336158966,8.565096461,32.747173627,,2024-06-21T09:04:27Z,2009,2009-01-01,2009-12-31
7975368,SA_0000001751,COUNTRY,SEN,AFR,Africa,YEAR,2009,SEX,SEX_MLE,,,,,,,12.2 [0.0 - 33.4],12.157690776,0,33.384522589,,2024-06-21T09:04:27Z,2009,2009-01-01,2009-12-31
7977886,SA_0000001751,COUNTRY,AUS,WPR,Western Pacific,YEAR,2004,SEX,SEX_BTSX,,,,,,,29.1 [21.2 - 37.4],29.056305922,21.185189853,37.354877124,,2024-06-21T09:04:27Z,2004,2004-01-01,2004-12-31
7979603,SA_0000001751,COUNTRY,PNG,WPR,Western Pacific,YEAR,2003,SEX,SEX_FMLE,,,,,,,7.3 [2.6 - 13.2],7.254099146,2.58241663,13.181715753,,2024-06-21T09:04:27Z,2003,2003-01-01,2003-12-31
7980966,SA_0000001751,COUNTRY,FSM,WPR,Western Pacific,YEAR,2013,SEX,SEX_BTSX,,,,,,,19.5 [7.9 - 32.5],19.500058429,7.912487299,32.520894046,,2024-06-21T09:04:27Z,2013,2013-01-01,2013-12-31
7981064,SA_0000001751,COUNTRY,GEO,EUR,Europe,YEAR,2014,SEX,SEX_BTSX,,,,,,,54.6 [37.2 - 71.8],54.56429903,37.189578755,71.825123032,,2024-06-21T09:04:27Z,2014,2014-01-01,2014-12-31
7982955,SA_0000001751,COUNTRY,IRL,EUR,Europe,YEAR,2013,SEX,SEX_FMLE,,,,,,,15.7 [11.4 - 20.2],15.747117139,11.372392746,20.236740848,,2024-06-21T09:04:27Z,2013,2013-01-01,2013-12-31
7983185,SA_0000001751,COUNTRY,KAZ,EUR,Europe,YEAR,2014,SEX,SEX_FMLE,,,,,,,18.3 [10.1 - 28.3],18.346340007,10.050392847,28.329187624,,2024-06-21T09:04:27Z,2014,2014-01-01,2014-12-31
7984335,SA_0000001751,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2007,SEX,SEX_MLE,,,,,,,0.4 [0.0 - 2.4],0.449340483,0,2.369506879,,2024-06-21T09:04:27Z,2007,2007-01-01,2007-12-31
7985256,SA_0000001751,COUNTRY,NOR,EUR,Europe,YEAR,2014,SEX,SEX_BTSX,,,,,,,19.4 [12.6 - 26.7],19.360947883,12.647076886,26.7039748,,2024-06-21T09:04:27Z,2014,2014-01-01,2014-12-31
7985299,SA_0000001751,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2012,SEX,SEX_MLE,,,,,,,0.2 [0.0 - 3.7],0.229539971,0,3.723325131,,2024-06-21T09:04:27Z,2012,2012-01-01,2012-12-31
7987468,SA_0000001751,COUNTRY,HRV,EUR,Europe,YEAR,2019,SEX,SEX_MLE,,,,,,,38.3 [22.0 - 54.8],38.275711221,22.040278794,54.784047026,,2024-06-21T09:04:27Z,2019,2019-01-01,2019-12-31
7987815,SA_0000001751,COUNTRY,EST,EUR,Europe,YEAR,2005,SEX,SEX_BTSX,,,,,,,43.4 [31.6 - 56.3],43.379926597,31.588196908,56.251973701,,2024-06-21T09:04:27Z,2005,2005-01-01,2005-12-31
7987880,SA_0000001751,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2006,SEX,SEX_FMLE,,,,,,,6.7 [1.1 - 14.5],6.67345179,1.083798141,14.463898982,,2024-06-21T09:04:27Z,2006,2006-01-01,2006-12-31
7988395,SA_0000001751,COUNTRY,AGO,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,33.2 [20.7 - 45.9],33.177859211,20.671373722,45.919746107,,2024-06-21T09:04:27Z,2019,2019-01-01,2019-12-31
7988758,SA_0000001751,COUNTRY,HRV,EUR,Europe,YEAR,2008,SEX,SEX_FMLE,,,,,,,14.8 [8.9 - 21.5],14.841678081,8.870624296,21.464974583,,2024-06-21T09:04:27Z,2008,2008-01-01,2008-12-31
7989159,SA_0000001751,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2011,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T09:04:27Z,2011,2011-01-01,2011-12-31
7989844,SA_0000001751,COUNTRY,KGZ,EUR,Europe,YEAR,2008,SEX,SEX_BTSX,,,,,,,69.0 [44.9 - 96.0],68.971049075,44.918695539,96.038698886,,2024-06-21T09:04:27Z,2008,2008-01-01,2008-12-31
7991545,SA_0000001751,COUNTRY,AZE,EUR,Europe,YEAR,2003,SEX,SEX_BTSX,,,,,,,26.3 [4.0 - 53.0],26.332517642,3.955437106,52.972691733,,2024-06-21T09:04:27Z,2003,2003-01-01,2003-12-31
7992651,SA_0000001751,COUNTRY,ALB,EUR,Europe,YEAR,2015,SEX,SEX_FMLE,,,,,,,10.9 [6.2 - 16.4],10.862932283,6.197912708,16.437915783,,2024-06-21T09:04:27Z,2015,2015-01-01,2015-12-31
7993723,SA_0000001751,COUNTRY,DNK,EUR,Europe,YEAR,2004,SEX,SEX_FMLE,,,,,,,15.7 [11.3 - 20.3],15.725322664,11.320338337,20.303471523,,2024-06-21T09:04:27Z,2004,2004-01-01,2004-12-31
7994480,SA_0000001751,COUNTRY,CYP,EUR,Europe,YEAR,2007,SEX,SEX_BTSX,,,,,,,29.8 [21.0 - 39.3],29.848940046,21.030978051,39.327773824,,2024-06-21T09:04:27Z,2007,2007-01-01,2007-12-31
7996218,SA_0000001751,COUNTRY,SLE,AFR,Africa,YEAR,2020,SEX,SEX_BTSX,,,,,,,3.7 [0.0 - 11.2],3.690432388,0.00909451,11.238637901,Data is for 2020 only; it is not a three-year average.,2024-06-21T09:04:27Z,2020,2020-01-01,2020-12-31
7996481,SA_0000001751,COUNTRY,BGR,EUR,Europe,YEAR,2005,SEX,SEX_MLE,,,,,,,51.1 [37.2 - 65.3],51.07961901,37.198053032,65.285757729,,2024-06-21T09:04:27Z,2005,2005-01-01,2005-12-31
7997032,SA_0000001751,COUNTRY,ERI,AFR,Africa,YEAR,2010,SEX,SEX_FMLE,,,,,,,9.5 [2.4 - 18.0],9.500381424,2.354639889,18.047543753,,2024-06-21T09:04:27Z,2010,2010-01-01,2010-12-31
7998317,SA_0000001751,COUNTRY,RUS,EUR,Europe,YEAR,2013,SEX,SEX_BTSX,,,,,,,45.6 [32.9 - 58.6],45.628688533,32.896471005,58.575708125,,2024-06-21T09:04:27Z,2013,2013-01-01,2013-12-31
7998342,SA_0000001751,COUNTRY,JPN,WPR,Western Pacific,YEAR,2000,SEX,SEX_FMLE,,,,,,,11.8 [7.9 - 16.3],11.848897069,7.8614508,16.337134795,,2024-06-21T09:04:27Z,2000,2000-01-01,2000-12-31
7998746,SA_0000001751,COUNTRY,EST,EUR,Europe,YEAR,2018,SEX,SEX_BTSX,,,,,,,32.7 [22.0 - 44.1],32.714450854,22.010204391,44.1451866,,2024-06-21T09:04:27Z,2018,2018-01-01,2018-12-31
7998944,SA_0000001751,COUNTRY,COL,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,,,,,,,25.4 [14.6 - 36.4],25.370729161,14.628940664,36.420225678,,2024-06-21T09:04:27Z,2019,2019-01-01,2019-12-31
8000950,SA_0000001751,COUNTRY,PRY,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,,,,,,,24.3 [14.8 - 34.5],24.304267524,14.78728895,34.508761913,,2024-06-21T09:04:27Z,2000,2000-01-01,2000-12-31
8001171,SA_0000001751,COUNTRY,TTO,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,,,,,,,22.9 [14.0 - 32.9],22.904396619,14.033529751,32.938126942,,2024-06-21T09:04:27Z,2000,2000-01-01,2000-12-31
8001191,SA_0000001751,COUNTRY,HUN,EUR,Europe,YEAR,2019,SEX,SEX_MLE,,,,,,,46.3 [31.5 - 61.6],46.265091191,31.527067562,61.61819517,,2024-06-21T09:04:27Z,2019,2019-01-01,2019-12-31
8001509,SA_0000001751,COUNTRY,PRT,EUR,Europe,YEAR,2020,SEX,SEX_BTSX,,,,,,,25.3 [17.0 - 33.0],25.286121390999998,17.03962435,33.04645452,Data is for 2020 only; it is not a three-year average.,2024-06-21T09:04:27Z,2020,2020-01-01,2020-12-31
8001624,SA_0000001751,COUNTRY,DOM,AMR,Americas,YEAR,2017,SEX,SEX_FMLE,,,,,,,13.7 [8.3 - 19.4],13.676131105,8.334728657,19.395144924,,2024-06-21T09:04:27Z,2017,2017-01-01,2017-12-31
8002662,SA_0000001751,COUNTRY,ZWE,AFR,Africa,YEAR,2016,SEX,SEX_FMLE,,,,,,,18.7 [8.7 - 29.5],18.666762596,8.739976257,29.503174547,,2024-06-21T09:04:27Z,2016,2016-01-01,2016-12-31
8002918,SA_0000001751,COUNTRY,CHL,AMR,Americas,YEAR,2019,SEX,SEX_FMLE,,,,,,,10.6 [7.0 - 14.6],10.600349134,7.005612275,14.579674752,,2024-06-21T09:04:27Z,2019,2019-01-01,2019-12-31
8003936,SA_0000001751,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_BTSX,,,,,,,4.7 [0.0 - 16.2],4.689323386,0,16.243114955,,2024-06-21T09:04:27Z,2016,2016-01-01,2016-12-31
8005773,SA_0000001751,COUNTRY,JAM,AMR,Americas,YEAR,2017,SEX,SEX_FMLE,,,,,,,8.3 [3.8 - 13.4],8.33998125,3.819410048,13.400310849,,2024-06-21T09:04:27Z,2017,2017-01-01,2017-12-31
8006431,SA_0000001751,COUNTRY,TZA,AFR,Africa,YEAR,2007,SEX,SEX_FMLE,,,,,,,38.7 [24.2 - 54.5],38.714653667,24.179164603,54.458254293,,2024-06-21T09:04:27Z,2007,2007-01-01,2007-12-31
8008071,SA_0000001751,COUNTRY,MDA,EUR,Europe,YEAR,2012,SEX,SEX_MLE,,,,,,,55.6 [38.1 - 73.9],55.585187668,38.104202506,73.85884167,,2024-06-21T09:04:27Z,2012,2012-01-01,2012-12-31
8009010,SA_0000001751,COUNTRY,GRC,EUR,Europe,YEAR,2004,SEX,SEX_BTSX,,,,,,,26.6 [18.6 - 34.9],26.644014599,18.614476351,34.904864642,,2024-06-21T09:04:27Z,2004,2004-01-01,2004-12-31
8009441,SA_0000001751,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2004,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T09:04:27Z,2004,2004-01-01,2004-12-31
8009503,SA_0000001751,COUNTRY,TUR,EUR,Europe,YEAR,2009,SEX,SEX_MLE,,,,,,,57.8 [18.1 - 105.6],57.833844,18.072628544,105.62155392,,2024-06-21T09:04:27Z,2009,2009-01-01,2009-12-31
8009900,SA_0000001751,COUNTRY,BOL,AMR,Americas,YEAR,2000,SEX,SEX_FMLE,,,,,,,5.9 [2.6 - 9.5],5.920369448,2.570220047,9.532558467,,2024-06-21T09:04:27Z,2000,2000-01-01,2000-12-31
8010840,SA_0000001751,COUNTRY,AND,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,,,,,,,28.8 [20.5 - 36.8],28.781956342,20.509897586,36.81434924,,2024-06-21T09:04:27Z,2019,2019-01-01,2019-12-31
8011387,SA_0000001751,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2020,SEX,SEX_FMLE,,,,,,,23.7 [2.1 - 53.1],23.671682468,2.057316713,53.080507231,Data is for 2020 only; it is not a three-year average.,2024-06-21T09:04:27Z,2020,2020-01-01,2020-12-31
8014277,SA_0000001751,COUNTRY,AUS,WPR,Western Pacific,YEAR,2014,SEX,SEX_FMLE,,,,,,,14.2 [10.1 - 18.7],14.225628646,10.130254572,18.741564787,,2024-06-21T09:04:27Z,2014,2014-01-01,2014-12-31
8014967,SA_0000001751,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_FMLE,,,,,,,30.1 [0.5 - 86.3],30.105262614,0.483425462,86.303295814,,2024-06-21T09:04:27Z,2009,2009-01-01,2009-12-31
