Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1008640,SA_0000001409,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2001,SEX,SEX_BTSX,,,,,,,89.6 [87.4 - 91.4],89.5967994,87.3899792,91.3863523,,2024-06-20T14:10:27Z,2001,2001-01-01,2001-12-31
1008649,SA_0000001409,COUNTRY,SVK,EUR,Europe,YEAR,2000,SEX,SEX_MLE,,,,,,,10.2 [9.2 - 11.2],10.2186665,9.2496112,11.170621,,2024-06-20T14:10:27Z,2000,2000-01-01,2000-12-31
1009931,SA_0000001409,COUNTRY,ZMB,AFR,Africa,YEAR,2004,SEX,SEX_FMLE,,,,,,,61.9 [59.0 - 64.6],61.8677018,59.0438353,64.6083907,,2024-06-20T14:10:27Z,2004,2004-01-01,2004-12-31
1011744,SA_0000001409,COUNTRY,PER,AMR,Americas,YEAR,2001,SEX,SEX_MLE,,,,,,,7.8 [7.1 - 8.5],7.818311,7.1265333,8.5447808,,2024-06-20T14:10:27Z,2001,2001-01-01,2001-12-31
1013936,SA_0000001409,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2013,SEX,SEX_FMLE,,,,,,,92.2 [91.2 - 93.0],92.1597881,91.2081059,93.0122968,,2024-06-20T14:10:27Z,2013,2013-01-01,2013-12-31
1016358,SA_0000001409,COUNTRY,IRL,EUR,Europe,YEAR,2008,SEX,SEX_FMLE,,,,,,,13.4 [12.4 - 14.5],13.4400573,12.3840825,14.5337154,,2024-06-20T14:10:27Z,2008,2008-01-01,2008-12-31
1017079,SA_0000001409,COUNTRY,BRA,AMR,Americas,YEAR,2015,SEX,SEX_BTSX,,,,,,,18.2 [16.1 - 20.4],18.2438746,16.0741627,20.3639116,,2024-06-20T14:10:27Z,2015,2015-01-01,2015-12-31
1018660,SA_0000001409,COUNTRY,PNG,WPR,Western Pacific,YEAR,2011,SEX,SEX_BTSX,,,,,,,56.3 [53.5 - 59.0],56.32353,53.5464965,59.0273652,,2024-06-20T14:10:27Z,2011,2011-01-01,2011-12-31
1018727,SA_0000001409,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2008,SEX,SEX_MLE,,,,,,,84.5 [82.9 - 86.0],84.5379522,82.939889,85.9793238,,2024-06-20T14:10:27Z,2008,2008-01-01,2008-12-31
1019869,SA_0000001409,COUNTRY,BIH,EUR,Europe,YEAR,2005,SEX,SEX_MLE,,,,,,,34.3 [30.8 - 37.9],34.3499403,30.8318313,37.9014554,,2024-06-20T14:10:27Z,2005,2005-01-01,2005-12-31
