Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4656672,SA_0000001820,COUNTRY,BLR,EUR,Europe,YEAR,2016,SEX,SEX_BTSX,,,,,,,45 [38.3-51.7],45,,,,2018-10-24T14:14:01Z,2016,2016-01-01,2016-12-31
7642792,SA_0000001820,COUNTRY,CYP,EUR,Europe,YEAR,2016,SEX,SEX_FMLE,,,,,,,26.5 [23.2-30.1],26.5,,,,2018-10-24T14:14:02Z,2016,2016-01-01,2016-12-31
58146,SA_0000001820,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2016,SEX,SEX_BTSX,,,,,,,38.8 [34.6-43.1],38.8,,,,2018-10-24T14:14:00Z,2016,2016-01-01,2016-12-31
5734569,SA_0000001820,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_FMLE,,,,,,,0.7 [0.5-1],0.7,,,,2018-10-24T14:13:56Z,2016,2016-01-01,2016-12-31
4643968,SA_0000001820,COUNTRY,ESP,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,,,,,,,46.6,46.636271135,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
8164483,SA_0000001820,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2019,SEX,SEX_MLE,,,,,,,23.4,23.375648128,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
8533399,SA_0000001820,COUNTRY,GIN,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,46.6,46.59218899,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
4097113,SA_0000001820,COUNTRY,MUS,AFR,Africa,YEAR,2016,SEX,SEX_BTSX,,,,,,,39.6 [35.3-44.1],39.6,,,,2018-10-24T14:14:04Z,2016,2016-01-01,2016-12-31
5524505,SA_0000001820,COUNTRY,TUR,EUR,Europe,YEAR,2016,SEX,SEX_MLE,,,,,,,29.9 [23-37.8],29.9,,,,2018-10-24T14:14:04Z,2016,2016-01-01,2016-12-31
9512737,SA_0000001820,COUNTRY,MLI,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,54.3,54.301653563,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
1802585,SA_0000001820,COUNTRY,URY,AMR,Americas,YEAR,2019,SEX,SEX_FMLE,,,,,,,41.4,41.383417675,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
