location,age,year,percent_of_prevalence,pre_upper_bound,pre_lower_bound,consumption_in_liters
Russian Federation,20-24 years,2021,0.019265205,0.025371929,0.014260248,7.32
Russian Federation,25-29 years,2021,0.0324567,0.041957805,0.024279597,7.32
Russian Federation,30-34 years,2021,0.042097825,0.0544134,0.030795581,7.32
Russian Federation,35-39 years,2021,0.047756363,0.060949602,0.037607377,7.32
Russian Federation,40-44 years,2021,0.051360378,0.06706618,0.038777183,7.32
Russian Federation,15-19 years,2022,0.006972117,0.009709073,0.00489208,7.32
Russian Federation,20-24 years,2022,0.019624583,0.026106099,0.014624772,7.32
Russian Federation,25-29 years,2022,0.033440762,0.043343591,0.024956261,7.32
Russian Federation,30-34 years,2022,0.043501656,0.056141546,0.031791191,7.32
Russian Federation,35-39 years,2022,0.049689666,0.063420208,0.039185438,7.32
Russian Federation,40-44 years,2022,0.053859135,0.070503694,0.040780386,7.32
Russian Federation,15-19 years,2023,0.006910691,0.009783144,0.004884023,
Russian Federation,20-24 years,2023,0.019068224,0.025164778,0.014151801,
Russian Federation,25-29 years,2023,0.031273759,0.04101604,0.023020087,
Russian Federation,30-34 years,2023,0.040356494,0.052421063,0.029400285,
Russian Federation,35-39 years,2023,0.047729228,0.062771756,0.036796115,
Russian Federation,40-44 years,2023,0.054379623,0.07069322,0.040875551,
San Marino,15-19 years,2005,0.015858137,0.0249404,0.008848328,
San Marino,20-24 years,2005,0.039452076,0.06333751,0.022406642,
San Marino,25-29 years,2005,0.037778252,0.052514297,0.02530586,
San Marino,30-34 years,2005,0.032143284,0.04877276,0.018955345,
San Marino,35-39 years,2005,0.026672933,0.038396155,0.016652144,
San Marino,40-44 years,2005,0.0219941,0.031895139,0.014066501,
San Marino,15-19 years,2006,0.015934788,0.025055817,0.00877349,
San Marino,20-24 years,2006,0.039232316,0.062896572,0.022140729,
San Marino,25-29 years,2006,0.037969145,0.052853616,0.02554008,
San Marino,30-34 years,2006,0.031856506,0.048497693,0.0188399,
San Marino,35-39 years,2006,0.026829959,0.038509378,0.016698133,
San Marino,40-44 years,2006,0.02196698,0.031822396,0.014150116,
San Marino,15-19 years,2007,0.015986314,0.025221135,0.008857251,
San Marino,20-24 years,2007,0.039340456,0.063121023,0.022280311,
San Marino,25-29 years,2007,0.037921205,0.052625321,0.025459148,
San Marino,30-34 years,2007,0.03216173,0.048881348,0.019123492,
San Marino,35-39 years,2007,0.026771227,0.038070417,0.016729778,
San Marino,40-44 years,2007,0.022034848,0.031714844,0.014266459,
San Marino,15-19 years,2008,0.015980547,0.025369798,0.00893263,
San Marino,20-24 years,2008,0.039522185,0.063590504,0.022527801,
San Marino,25-29 years,2008,0.038159653,0.053074523,0.025597241,
San Marino,30-34 years,2008,0.03228815,0.048887304,0.01928289,
San Marino,35-39 years,2008,0.027020293,0.038422172,0.017005261,
San Marino,40-44 years,2008,0.02207465,0.031434712,0.014268307,
San Marino,15-19 years,2009,0.015960533,0.025513529,0.008962044,
San Marino,20-24 years,2009,0.03966406,0.064279463,0.022786765,
San Marino,25-29 years,2009,0.038648254,0.054027311,0.025761408,
San Marino,30-34 years,2009,0.032333701,0.049187901,0.019122479,
San Marino,35-39 years,2009,0.02698336,0.038456666,0.017124519,
San Marino,40-44 years,2009,0.022167698,0.031477637,0.014163314,
San Marino,15-19 years,2010,0.016068748,0.025614774,0.008928812,
San Marino,20-24 years,2010,0.03957195,0.064238622,0.022847586,
San Marino,25-29 years,2010,0.039084168,0.054984687,0.025823948,
San Marino,30-34 years,2010,0.032424043,0.049375895,0.018971287,
San Marino,35-39 years,2010,0.02704848,0.038623618,0.017261899,
San Marino,40-44 years,2010,0.022308945,0.031949984,0.014081428,
San Marino,15-19 years,2011,0.016218495,0.026108576,0.009188361,
San Marino,20-24 years,2011,0.039973178,0.064816811,0.023310667,
San Marino,25-29 years,2011,0.038927282,0.055172418,0.02595421,
San Marino,30-34 years,2011,0.0327574,0.049823509,0.01926222,
San Marino,35-39 years,2011,0.026883637,0.038398363,0.017447786,
San Marino,40-44 years,2011,0.0224943,0.032392687,0.014252875,
San Marino,15-19 years,2012,0.016294389,0.02617033,0.009210137,
San Marino,20-24 years,2012,0.040328062,0.065098403,0.023512307,
San Marino,25-29 years,2012,0.03918253,0.055155782,0.026614925,
San Marino,30-34 years,2012,0.032785717,0.049411769,0.019320474,
San Marino,35-39 years,2012,0.027213354,0.039116145,0.017685781,
San Marino,40-44 years,2012,0.022444918,0.032071065,0.014439527,
San Marino,15-19 years,2013,0.016379113,0.0261724,0.009217281,
San Marino,20-24 years,2013,0.040431575,0.06474319,0.023497782,
San Marino,25-29 years,2013,0.039458859,0.055539265,0.026316165,
San Marino,30-34 years,2013,0.033041445,0.050015328,0.019469266,
San Marino,35-39 years,2013,0.027291358,0.039549574,0.017707315,
San Marino,40-44 years,2013,0.022620749,0.032277823,0.014516676,
San Marino,15-19 years,2014,0.016431202,0.025906008,0.009095238,
San Marino,20-24 years,2014,0.040472313,0.064419786,0.02348365,
San Marino,25-29 years,2014,0.039634776,0.055645481,0.026296341,
San Marino,30-34 years,2014,0.033443598,0.051140037,0.019458843,
San Marino,35-39 years,2014,0.027227166,0.039830496,0.017419041,
San Marino,40-44 years,2014,0.022568909,0.032274627,0.014446442,
San Marino,15-19 years,2015,0.016423157,0.026211945,0.009085604,
San Marino,20-24 years,2015,0.040830535,0.064743731,0.023561128,
San Marino,25-29 years,2015,0.039432952,0.05575789,0.025885498,
San Marino,30-34 years,2015,0.033772107,0.051404976,0.019404426,
San Marino,35-39 years,2015,0.027102555,0.039607747,0.017159342,
San Marino,40-44 years,2015,0.022562176,0.03267522,0.013862335,
San Marino,15-19 years,2016,0.016207808,0.025553311,0.009033496,
San Marino,20-24 years,2016,0.040800887,0.065478497,0.023497223,
San Marino,25-29 years,2016,0.039371402,0.055271742,0.026055577,
San Marino,30-34 years,2016,0.033180903,0.050832374,0.019155137,
San Marino,35-39 years,2016,0.027044436,0.039421729,0.017056093,
San Marino,40-44 years,2016,0.022131307,0.031563806,0.013811332,
San Marino,15-19 years,2017,0.016074898,0.025040484,0.009022304,
San Marino,20-24 years,2017,0.040100738,0.065333195,0.023060737,
San Marino,25-29 years,2017,0.038862786,0.053752607,0.026015284,
San Marino,30-34 years,2017,0.032611106,0.050208996,0.018985047,
San Marino,35-39 years,2017,0.026516078,0.038183015,0.016630107,
San Marino,40-44 years,2017,0.021770017,0.031116708,0.013830412,
San Marino,15-19 years,2018,0.015792479,0.024603327,0.009031535,
San Marino,20-24 years,2018,0.039439387,0.064227027,0.022624447,
San Marino,25-29 years,2018,0.037954782,0.052737484,0.025487358,
San Marino,30-34 years,2018,0.03204491,0.0492294,0.018820536,
San Marino,35-39 years,2018,0.02615407,0.037207696,0.016269661,
San Marino,40-44 years,2018,0.021066678,0.030597964,0.01337199,
San Marino,15-19 years,2019,0.015595746,0.024101913,0.009060907,
San Marino,20-24 years,2019,0.038727595,0.062033018,0.022136179,
San Marino,25-29 years,2019,0.037381614,0.052214263,0.025095447,
San Marino,30-34 years,2019,0.031604693,0.048220878,0.018677614,
San Marino,35-39 years,2019,0.025771,0.036317585,0.015981646,
San Marino,40-44 years,2019,0.020472726,0.030304682,0.012956411,
San Marino,15-19 years,2020,0.015591914,0.024093224,0.008853963,
San Marino,20-24 years,2020,0.038355675,0.060536475,0.021934071,
San Marino,25-29 years,2020,0.03717723,0.051782071,0.024839121,
San Marino,30-34 years,2020,0.031074886,0.046859445,0.018273683,
San Marino,35-39 years,2020,0.025643527,0.036140529,0.015754515,
San Marino,40-44 years,2020,0.02018221,0.030445288,0.012714349,
San Marino,15-19 years,2021,0.015739084,0.024598537,0.00909772,
San Marino,20-24 years,2021,0.038179029,0.060449404,0.021892095,
San Marino,25-29 years,2021,0.037372082,0.052575602,0.024848078,
San Marino,30-34 years,2021,0.03102369,0.047807006,0.017986856,
San Marino,35-39 years,2021,0.025358013,0.035894842,0.016102295,
San Marino,40-44 years,2021,0.020296806,0.030202066,0.012772539,
San Marino,15-19 years,2022,0.015585899,0.024538658,0.009022153,
San Marino,20-24 years,2022,0.038663811,0.0614775,0.021682833,
San Marino,25-29 years,2022,0.037552565,0.05441291,0.024745648,
San Marino,30-34 years,2022,0.031082274,0.048549202,0.017887627,
San Marino,35-39 years,2022,0.025436815,0.036783565,0.016132288,
San Marino,40-44 years,2022,0.020279665,0.030187549,0.012804764,
San Marino,15-19 years,2023,0.015955879,0.025561663,0.009117835,
San Marino,20-24 years,2023,0.040144442,0.065524602,0.023325757,
San Marino,25-29 years,2023,0.039880717,0.056136161,0.026808218,
San Marino,30-34 years,2023,0.032936601,0.049161508,0.019230119,
San Marino,35-39 years,2023,0.0273636,0.039533931,0.017164065,
San Marino,40-44 years,2023,0.022062702,0.032291526,0.013652698,
Serbia,15-19 years,2005,0.007713284,0.012598423,0.004422927,
Serbia,20-24 years,2005,0.022261095,0.03421015,0.013932722,
Serbia,25-29 years,2005,0.030789382,0.040602592,0.021873885,
Serbia,30-34 years,2005,0.034165251,0.04628313,0.023192606,
Serbia,35-39 years,2005,0.033315055,0.042400161,0.024851182,
Serbia,40-44 years,2005,0.031715341,0.041612265,0.024201236,
Serbia,15-19 years,2006,0.007736266,0.012581639,0.004433231,9.62020228
Serbia,20-24 years,2006,0.022274147,0.034043365,0.013943475,9.62020228
Serbia,25-29 years,2006,0.030699108,0.040750715,0.021532395,9.62020228
Serbia,30-34 years,2006,0.033941339,0.045431322,0.023210723,9.62020228
Serbia,35-39 years,2006,0.032807211,0.041352054,0.024565983,9.62020228
Serbia,40-44 years,2006,0.03112761,0.039989176,0.023847114,9.62020228
Serbia,15-19 years,2007,0.007772006,0.01250203,0.004440391,9.760584315
Serbia,20-24 years,2007,0.022304192,0.033803371,0.013789114,9.760584315
Serbia,25-29 years,2007,0.030541478,0.041294824,0.021844325,9.760584315
Serbia,30-34 years,2007,0.033606869,0.044780225,0.02232127,9.760584315
Serbia,35-39 years,2007,0.032167339,0.040759491,0.023698119,9.760584315
Serbia,40-44 years,2007,0.030381654,0.03837239,0.022766076,9.760584315
Serbia,15-19 years,2008,0.007814608,0.012568797,0.004451497,9.577921198
Serbia,20-24 years,2008,0.022359518,0.033947922,0.013727624,9.577921198
Serbia,25-29 years,2008,0.030411264,0.041378401,0.021783706,9.577921198
Serbia,30-34 years,2008,0.033269565,0.045041101,0.02249944,9.577921198
Serbia,35-39 years,2008,0.031544675,0.040263824,0.023192214,9.577921198
Serbia,40-44 years,2008,0.029645587,0.038196941,0.021676041,9.577921198
Serbia,15-19 years,2009,0.007850322,0.012606653,0.004432207,9.373718588
Serbia,20-24 years,2009,0.022420836,0.034106059,0.013681273,9.373718588
Serbia,25-29 years,2009,0.030336216,0.041095699,0.022289211,9.373718588
Serbia,30-34 years,2009,0.033022182,0.045603326,0.022273028,9.373718588
Serbia,35-39 years,2009,0.031079122,0.040330638,0.022978528,9.373718588
Serbia,40-44 years,2009,0.029077967,0.038344844,0.020754754,9.373718588
Serbia,15-19 years,2010,0.007867732,0.012901821,0.004390819,9.2068172
Serbia,20-24 years,2010,0.022465649,0.034269882,0.013425398,9.2068172
Serbia,25-29 years,2010,0.030354422,0.04124807,0.02232106,9.2068172
Serbia,30-34 years,2010,0.032965502,0.045656805,0.02183191,9.2068172
Serbia,35-39 years,2010,0.030904476,0.040240567,0.022713841,9.2068172
Serbia,40-44 years,2010,0.028848478,0.038911678,0.020200489,9.2068172
Serbia,15-19 years,2011,0.007870808,0.012781381,0.004392298,9.201536722
Serbia,20-24 years,2011,0.022551159,0.034208012,0.013840822,9.201536722
Serbia,25-29 years,2011,0.030630978,0.04098563,0.022468846,9.201536722
Serbia,30-34 years,2011,0.033319659,0.04600024,0.022297061,9.201536722
Serbia,35-39 years,2011,0.031177378,0.040781307,0.023174477,9.201536722
Serbia,40-44 years,2011,0.029067837,0.038484074,0.02077164,9.201536722
Serbia,15-19 years,2012,0.007871001,0.012844393,0.004296635,9.130852573
Serbia,20-24 years,2012,0.022704985,0.034619062,0.013941922,9.130852573
Serbia,25-29 years,2012,0.031169395,0.04136245,0.022319638,9.130852573
Serbia,30-34 years,2012,0.034065515,0.046651546,0.023290317,9.130852573
Serbia,35-39 years,2012,0.0318032,0.04101127,0.023705542,9.130852573
Serbia,40-44 years,2012,0.029600175,0.038660872,0.021543912,9.130852573
Serbia,15-19 years,2013,0.007867128,0.012808497,0.004187118,8.768884705
Serbia,20-24 years,2013,0.022870982,0.035032682,0.014129927,8.768884705
Serbia,25-29 years,2013,0.031796389,0.042164991,0.022373918,8.768884705
Serbia,30-34 years,2013,0.034954139,0.04764728,0.02317739,8.768884705
Serbia,35-39 years,2013,0.032545829,0.041863892,0.024129048,8.768884705
Serbia,40-44 years,2013,0.030240237,0.038393149,0.022372899,8.768884705
Serbia,15-19 years,2014,0.007864373,0.012727535,0.004192099,8.358152276
Serbia,20-24 years,2014,0.023001756,0.035396,0.014115788,8.358152276
Serbia,25-29 years,2014,0.032344237,0.042625364,0.02243375,8.358152276
Serbia,30-34 years,2014,0.035723113,0.048842369,0.023107987,8.358152276
Serbia,35-39 years,2014,0.03317931,0.042617808,0.024628609,8.358152276
Serbia,40-44 years,2014,0.030789141,0.038799365,0.02283118,8.358152276
Serbia,15-19 years,2015,0.007859263,0.012742156,0.004241403,7.999698868
Serbia,20-24 years,2015,0.02304103,0.035690426,0.01449923,7.999698868
Serbia,25-29 years,2015,0.03260281,0.042714189,0.022705494,7.999698868
Serbia,30-34 years,2015,0.036089326,0.049117059,0.022877983,7.999698868
Serbia,35-39 years,2015,0.033472309,0.043144154,0.024368632,7.999698868
Serbia,40-44 years,2015,0.031033941,0.03962411,0.022889391,7.999698868
Serbia,15-19 years,2016,0.007844307,0.012679049,0.004320066,7.953041717
Serbia,20-24 years,2016,0.022894896,0.035258986,0.014695706,7.953041717
Serbia,25-29 years,2016,0.032291611,0.04233188,0.022716255,7.953041717
Serbia,30-34 years,2016,0.035665899,0.04850151,0.023296306,7.953041717
Serbia,35-39 years,2016,0.0330521,0.042550267,0.024617396,7.953041717
Serbia,40-44 years,2016,0.030654325,0.038812893,0.022793244,7.953041717
Serbia,15-19 years,2017,0.007822997,0.012495807,0.004417004,8.051917549
Serbia,20-24 years,2017,0.022591039,0.0346882,0.014745876,8.051917549
Serbia,25-29 years,2017,0.031494332,0.041743849,0.022647987,8.051917549
Serbia,30-34 years,2017,0.03454836,0.046459405,0.023580595,8.051917549
Serbia,35-39 years,2017,0.031985479,0.040675628,0.024123805,8.051917549
Serbia,40-44 years,2017,0.029703122,0.037517713,0.022162728,8.051917549
Serbia,15-19 years,2018,0.007795824,0.012406642,0.004511434,8.119283256
Serbia,20-24 years,2018,0.02221477,0.034057769,0.014622443,8.119283256
Serbia,25-29 years,2018,0.030492985,0.040872477,0.022109906,8.119283256
Serbia,30-34 years,2018,0.033174387,0.044070883,0.022748605,8.119283256
Serbia,35-39 years,2018,0.030681987,0.039023493,0.023399286,8.119283256
Serbia,40-44 years,2018,0.028528571,0.036099188,0.021202295,8.119283256
Serbia,15-19 years,2019,0.007758007,0.01234483,0.004571777,8.000598845
Serbia,20-24 years,2019,0.021860522,0.033559837,0.014513293,8.000598845
Serbia,25-29 years,2019,0.029591185,0.039826955,0.021269345,8.000598845
Serbia,30-34 years,2019,0.03197741,0.042689423,0.02230275,8.000598845
Serbia,35-39 years,2019,0.029540179,0.037307481,0.022392226,8.000598845
Serbia,40-44 years,2019,0.027497908,0.03490099,0.019991709,8.000598845
Serbia,15-19 years,2020,0.007720182,0.012250889,0.004547239,7.856436625
Serbia,20-24 years,2020,0.021646013,0.033073401,0.014327042,7.856436625
Serbia,25-29 years,2020,0.029134707,0.039645664,0.020721158,7.856436625
Serbia,30-34 years,2020,0.031412168,0.042205053,0.02231849,7.856436625
Serbia,35-39 years,2020,0.028984973,0.036835722,0.02163208,7.856436625
Serbia,40-44 years,2020,0.026992839,0.034259107,0.019511837,7.856436625
Serbia,15-19 years,2021,0.00770737,0.012281328,0.004502331,7.824432176
Serbia,20-24 years,2021,0.021586904,0.032984166,0.014011472,7.824432176
Serbia,25-29 years,2021,0.029156822,0.039526776,0.021283744,7.824432176
Serbia,30-34 years,2021,0.031594338,0.042528052,0.022845844,7.824432176
Serbia,35-39 years,2021,0.029230223,0.036828636,0.022085289,7.824432176
Serbia,40-44 years,2021,0.027205448,0.033563847,0.020278478,7.824432176
Serbia,15-19 years,2022,0.007712616,0.012168031,0.004447266,7.824432176
Serbia,20-24 years,2022,0.021600594,0.03293151,0.013640176,7.824432176
Serbia,25-29 years,2022,0.029283112,0.039474948,0.020780862,7.824432176
Serbia,30-34 years,2022,0.031890977,0.043176891,0.021781158,7.824432176
Serbia,35-39 years,2022,0.029569849,0.037696069,0.022214645,7.824432176
Serbia,40-44 years,2022,0.027556486,0.03494195,0.021146316,7.824432176
Serbia,15-19 years,2023,0.007926675,0.012455823,0.004551548,
Serbia,20-24 years,2023,0.022243219,0.033614846,0.013895004,
Serbia,25-29 years,2023,0.029869104,0.039845598,0.021148827,
Serbia,30-34 years,2023,0.032332516,0.043058119,0.022059628,
Serbia,35-39 years,2023,0.029845742,0.037662311,0.022527136,
Serbia,40-44 years,2023,0.027836464,0.035809922,0.021405761,
Slovakia,15-19 years,2005,0.008006704,0.013445491,0.004472305,10.38
Slovakia,20-24 years,2005,0.023090454,0.035579754,0.014557737,10.38
Slovakia,25-29 years,2005,0.031686799,0.042384115,0.023115627,10.38
Slovakia,30-34 years,2005,0.035696276,0.047722379,0.024532977,10.38
Slovakia,35-39 years,2005,0.036994015,0.047371881,0.02751535,10.38
Slovakia,40-44 years,2005,0.03683747,0.049285559,0.027166014,10.38
Slovakia,15-19 years,2006,0.008021865,0.013414313,0.004462861,10.57
Slovakia,20-24 years,2006,0.023097589,0.035477777,0.014470924,10.57
Slovakia,25-29 years,2006,0.031574866,0.042381359,0.023149091,10.57
Slovakia,30-34 years,2006,0.035483736,0.047122116,0.024401505,10.57
Slovakia,35-39 years,2006,0.03669033,0.046505886,0.027999608,10.57
Slovakia,40-44 years,2006,0.036463766,0.047396864,0.026835151,10.57
Slovakia,15-19 years,2007,0.008048523,0.013199174,0.004449547,10.76333333
Slovakia,20-24 years,2007,0.023116245,0.035194349,0.014402991,10.76333333
Slovakia,25-29 years,2007,0.03141022,0.041974032,0.022981561,10.76333333
Slovakia,30-34 years,2007,0.0351087,0.046354635,0.02462779,10.76333333
Slovakia,35-39 years,2007,0.036003446,0.045391563,0.027648179,10.76333333
Slovakia,40-44 years,2007,0.035608338,0.045035684,0.026344705,10.76333333
Slovakia,15-19 years,2008,0.00807944,0.013079537,0.004447867,10.88666667
Slovakia,20-24 years,2008,0.023141676,0.03497683,0.014346995,10.88666667
Slovakia,25-29 years,2008,0.031249798,0.041375596,0.022773431,10.88666667
Slovakia,30-34 years,2008,0.034690644,0.046666547,0.024502797,10.88666667
Slovakia,35-39 years,2008,0.03519184,0.044546163,0.026830217,10.88666667
Slovakia,40-44 years,2008,0.034594632,0.043635615,0.025717433,10.88666667
Slovakia,15-19 years,2009,0.008106149,0.012982871,0.004470515,10.74333333
Slovakia,20-24 years,2009,0.023172286,0.034821397,0.014252284,10.74333333
Slovakia,25-29 years,2009,0.031141848,0.041651797,0.022290916,10.74333333
Slovakia,30-34 years,2009,0.034356294,0.046299336,0.024237533,10.74333333
Slovakia,35-39 years,2009,0.034522843,0.043518745,0.026135958,10.74333333
Slovakia,40-44 years,2009,0.033751481,0.042331348,0.025179908,10.74333333
Slovakia,15-19 years,2010,0.008121592,0.012849439,0.004507592,10.37333333
Slovakia,20-24 years,2010,0.023201021,0.034680713,0.01409957,10.37333333
Slovakia,25-29 years,2010,0.031133849,0.042035231,0.021835672,10.37333333
Slovakia,30-34 years,2010,0.034245861,0.046165459,0.023684411,10.37333333
Slovakia,35-39 years,2010,0.034252688,0.042715888,0.025782508,10.37333333
Slovakia,40-44 years,2010,0.033413006,0.042916501,0.024970251,10.37333333
Slovakia,15-19 years,2011,0.008129679,0.013028172,0.004531199,10.20666667
Slovakia,20-24 years,2011,0.023284499,0.034899333,0.014397792,10.20666667
Slovakia,25-29 years,2011,0.031443024,0.042213545,0.022669858,10.20666667
Slovakia,30-34 years,2011,0.03469016,0.046095421,0.024620701,10.20666667
Slovakia,35-39 years,2011,0.034691636,0.043502674,0.026611351,10.20666667
Slovakia,40-44 years,2011,0.033882437,0.043239287,0.025103612,10.20666667
Slovakia,15-19 years,2012,0.008136937,0.012931932,0.004602516,10.12333333
Slovakia,20-24 years,2012,0.023449175,0.035428867,0.014841637,10.12333333
Slovakia,25-29 years,2012,0.032091721,0.042792118,0.023320153,10.12333333
Slovakia,30-34 years,2012,0.035684236,0.046940075,0.025467342,10.12333333
Slovakia,35-39 years,2012,0.035721159,0.044960024,0.027613002,10.12333333
Slovakia,40-44 years,2012,0.034964279,0.044687825,0.025529559,10.12333333
Slovakia,15-19 years,2013,0.008141203,0.01285766,0.004655869,10.11666667
Slovakia,20-24 years,2013,0.023639521,0.035302485,0.015377437,10.11666667
Slovakia,25-29 years,2013,0.032845249,0.043271398,0.024010021,10.11666667
Slovakia,30-34 years,2013,0.036862788,0.048819956,0.026201155,10.11666667
Slovakia,35-39 years,2013,0.036945272,0.047743231,0.028169028,10.11666667
Slovakia,40-44 years,2013,0.036249263,0.046493781,0.027004754,10.11666667
Slovakia,15-19 years,2014,0.008142341,0.012803965,0.00468133,10.15333333
Slovakia,20-24 years,2014,0.023795023,0.035393208,0.015574472,10.15333333
Slovakia,25-29 years,2014,0.033474955,0.044599915,0.024492067,10.15333333
Slovakia,30-34 years,2014,0.03784925,0.050016969,0.026594902,10.15333333
Slovakia,35-39 years,2014,0.037967505,0.049562095,0.028564124,10.15333333
Slovakia,40-44 years,2014,0.037335909,0.04961351,0.027358889,10.15333333
Slovakia,15-19 years,2015,0.008139654,0.012809513,0.004673924,10.15333333
Slovakia,20-24 years,2015,0.023858747,0.035776876,0.015509349,10.15333333
Slovakia,25-29 years,2015,0.033744411,0.045372879,0.024568307,10.15333333
Slovakia,30-34 years,2015,0.038262536,0.050655959,0.026421608,10.15333333
Slovakia,35-39 years,2015,0.03840653,0.049988266,0.028553517,10.15333333
Slovakia,40-44 years,2015,0.037807632,0.052242044,0.027142127,10.15333333
Slovakia,15-19 years,2016,0.008098636,0.012863503,0.004531793,9.963333333
Slovakia,20-24 years,2016,0.023707474,0.036046157,0.015385827,9.963333333
Slovakia,25-29 years,2016,0.033473693,0.044839586,0.024933479,9.963333333
Slovakia,30-34 years,2016,0.037910742,0.049829562,0.026471945,9.963333333
Slovakia,35-39 years,2016,0.038044381,0.049469093,0.028825121,9.963333333
Slovakia,40-44 years,2016,0.037465758,0.049937836,0.027719731,9.963333333
Slovakia,15-19 years,2017,0.008008363,0.012641369,0.004479956,9.9
Slovakia,20-24 years,2017,0.023342127,0.035882197,0.015101742,9.9
Slovakia,25-29 years,2017,0.032813572,0.043563652,0.024720558,9.9
Slovakia,30-34 years,2017,0.037061833,0.048709775,0.026385156,9.9
Slovakia,35-39 years,2017,0.037150103,0.047651883,0.028872107,9.9
Slovakia,40-44 years,2017,0.036607988,0.047717308,0.027634429,9.9
Slovakia,15-19 years,2018,0.007902067,0.012395417,0.004613624,10.07333333
Slovakia,20-24 years,2018,0.022895579,0.035302395,0.014563081,10.07333333
Slovakia,25-29 years,2018,0.032017154,0.042415518,0.023855401,10.07333333
Slovakia,30-34 years,2018,0.036040274,0.047069742,0.025741345,10.07333333
Slovakia,35-39 years,2018,0.036072708,0.046661312,0.027624739,10.07333333
Slovakia,40-44 years,2018,0.035555817,0.045593273,0.027137112,10.07333333
Slovakia,15-19 years,2019,0.007814764,0.012188161,0.0047008,10.17
Slovakia,20-24 years,2019,0.022511837,0.03484852,0.014040649,10.17
Slovakia,25-29 years,2019,0.031335418,0.040373117,0.023156988,10.17
Slovakia,30-34 years,2019,0.035175811,0.046270645,0.024755702,10.17
Slovakia,35-39 years,2019,0.035149057,0.045078643,0.026852589,10.17
Slovakia,40-44 years,2019,0.0346438,0.044584889,0.026515958,10.17
Slovakia,15-19 years,2020,0.007769154,0.012106726,0.004561966,10.06
Slovakia,20-24 years,2020,0.022314005,0.034492678,0.013630042,10.06
Slovakia,25-29 years,2020,0.031005349,0.039724229,0.022548001,10.06
Slovakia,30-34 years,2020,0.034770697,0.046341297,0.024157718,10.06
Slovakia,35-39 years,2020,0.034705602,0.044945297,0.026667012,10.06
Slovakia,40-44 years,2020,0.034214461,0.044933868,0.026102675,10.06
Slovakia,15-19 years,2021,0.007763657,0.012003913,0.004609485,9.943333333
Slovakia,20-24 years,2021,0.02228855,0.034407202,0.014177781,9.943333333
Slovakia,25-29 years,2021,0.031076623,0.040082689,0.023118076,9.943333333
Slovakia,30-34 years,2021,0.034962474,0.044626412,0.024854741,9.943333333
Slovakia,35-39 years,2021,0.034978344,0.042380746,0.027829195,9.943333333
Slovakia,40-44 years,2021,0.034501815,0.043744698,0.026443378,9.943333333
Slovakia,15-19 years,2022,0.007776615,0.01191579,0.004499468,9.943333333
Slovakia,20-24 years,2022,0.02234506,0.033967162,0.014515301,9.943333333
Slovakia,25-29 years,2022,0.031339149,0.041467736,0.022848807,9.943333333
Slovakia,30-34 years,2022,0.035443989,0.045910015,0.025712799,9.943333333
Slovakia,35-39 years,2022,0.035556138,0.044192472,0.027664509,9.943333333
Slovakia,40-44 years,2022,0.03508248,0.04587836,0.026056527,9.943333333
Slovakia,15-19 years,2023,0.007934458,0.012472097,0.004548689,
Slovakia,20-24 years,2023,0.023030289,0.035346996,0.014833877,
Slovakia,25-29 years,2023,0.032419025,0.042819394,0.02427273,
Slovakia,30-34 years,2023,0.036595716,0.046622166,0.026640463,
Slovakia,35-39 years,2023,0.036439361,0.044521154,0.028388213,
Slovakia,40-44 years,2023,0.0358458,0.046364103,0.026754754,
Slovenia,15-19 years,2005,0.008691046,0.013387807,0.005180112,11.13333333
Slovenia,20-24 years,2005,0.02580025,0.03794162,0.016991789,11.13333333
Slovenia,25-29 years,2005,0.035818883,0.046898078,0.027747294,11.13333333
Slovenia,30-34 years,2005,0.040655605,0.052497997,0.030713118,11.13333333
Slovenia,35-39 years,2005,0.042879938,0.055899999,0.034471577,11.13333333
Slovenia,40-44 years,2005,0.043546708,0.05671343,0.03361256,11.13333333
Slovenia,15-19 years,2006,0.008669582,0.013334482,0.005188545,11.46666667
Slovenia,20-24 years,2006,0.025673508,0.037584728,0.017256414,11.46666667
Slovenia,25-29 years,2006,0.035452837,0.046033416,0.027408781,11.46666667
Slovenia,30-34 years,2006,0.040064966,0.051513463,0.030150175,11.46666667
Slovenia,35-39 years,2006,0.042130409,0.054248874,0.03386344,11.46666667
Slovenia,40-44 years,2006,0.042783404,0.054792423,0.033143858,11.46666667
Slovenia,15-19 years,2007,0.008658745,0.013515486,0.005131682,11.4
Slovenia,20-24 years,2007,0.025560803,0.037426619,0.017267614,11.4
Slovenia,25-29 years,2007,0.035139108,0.045868869,0.026905639,11.4
Slovenia,30-34 years,2007,0.039428814,0.050637424,0.029557376,11.4
Slovenia,35-39 years,2007,0.04104883,0.051337059,0.033260971,11.4
Slovenia,40-44 years,2007,0.04145385,0.052607946,0.032259038,11.4
Slovenia,15-19 years,2008,0.008651749,0.013526309,0.005033453,10.86666667
Slovenia,20-24 years,2008,0.025482925,0.037369478,0.016808923,10.86666667
Slovenia,25-29 years,2008,0.034874743,0.045310811,0.026513621,10.86666667
Slovenia,30-34 years,2008,0.03888368,0.049955643,0.02898548,10.86666667
Slovenia,35-39 years,2008,0.039946964,0.048772957,0.032025004,10.86666667
Slovenia,40-44 years,2008,0.039918514,0.049663816,0.031467815,10.86666667
