population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Belarus,Both,25-29 years,Alcohol use disorders,Percent,2015,0.032621691,0.043034855,0.025901961
All Population,Prevalence,Belarus,Both,25-29 years,Alcohol use disorders,Rate,2015,3199.123139,4231.628496,2552.013011
All Population,Prevalence,Belarus,Both,30-34 years,Alcohol use disorders,Number,2015,31144.99445,40653.87439,25243.87463
All Population,Prevalence,Belarus,Both,30-34 years,Alcohol use disorders,Percent,2015,0.040126712,0.052262286,0.032436484
All Population,Prevalence,Belarus,Both,30-34 years,Alcohol use disorders,Rate,2015,3966.981172,5178.140409,3215.34735
All Population,Prevalence,Belarus,Both,35-39 years,Alcohol use disorders,Number,2015,31910.25621,39930.93889,24670.19843
All Population,Prevalence,Belarus,Both,35-39 years,Alcohol use disorders,Percent,2015,0.045274184,0.056678187,0.03504732
All Population,Prevalence,Belarus,Both,35-39 years,Alcohol use disorders,Rate,2015,4498.471084,5629.167399,3477.821473
All Population,Prevalence,Belarus,Both,40-44 years,Alcohol use disorders,Number,2015,34961.8158,43033.11497,26495.54293
All Population,Prevalence,Belarus,Both,40-44 years,Alcohol use disorders,Percent,2015,0.05233144,0.064366986,0.039662416
All Population,Prevalence,Belarus,Both,40-44 years,Alcohol use disorders,Rate,2015,5212.267783,6415.574066,3950.077009
All Population,Prevalence,Belarus,Both,45-49 years,Alcohol use disorders,Number,2015,42033.2407,50999.23291,32401.40305
All Population,Prevalence,Belarus,Both,45-49 years,Alcohol use disorders,Percent,2015,0.064397016,0.078082956,0.049630645
All Population,Prevalence,Belarus,Both,45-49 years,Alcohol use disorders,Rate,2015,6424.690825,7795.123533,4952.485066
All Population,Prevalence,Belarus,Both,50-54 years,Alcohol use disorders,Number,2015,55739.36048,68964.2968,43666.99235
All Population,Prevalence,Belarus,Both,50-54 years,Alcohol use disorders,Percent,2015,0.076200302,0.094269709,0.059728299
All Population,Prevalence,Belarus,Both,50-54 years,Alcohol use disorders,Rate,2015,7610.290199,9415.937096,5962.007477
All Population,Prevalence,Latvia,Both,15-19 years,Alcohol use disorders,Number,2013,841.1644478,1201.922331,549.2738352
All Population,Prevalence,Latvia,Both,15-19 years,Alcohol use disorders,Percent,2013,0.00887696,0.012668973,0.005782501
All Population,Prevalence,Latvia,Both,15-19 years,Alcohol use disorders,Rate,2013,825.6278292,1179.722381,539.1285442
All Population,Prevalence,Latvia,Both,20-24 years,Alcohol use disorders,Number,2013,3043.279593,4254.008698,2121.483123
All Population,Prevalence,Latvia,Both,20-24 years,Alcohol use disorders,Percent,2013,0.021444812,0.029812709,0.015114921
All Population,Prevalence,Latvia,Both,20-24 years,Alcohol use disorders,Rate,2013,2069.923214,2893.415175,1442.952259
All Population,Prevalence,Latvia,Both,25-29 years,Alcohol use disorders,Number,2013,4153.106437,5180.347369,3251.976993
All Population,Prevalence,Latvia,Both,25-29 years,Alcohol use disorders,Percent,2013,0.027226856,0.033895126,0.021407456
All Population,Prevalence,Latvia,Both,25-29 years,Alcohol use disorders,Rate,2013,2669.089565,3329.269624,2089.957961
All Population,Prevalence,Latvia,Both,30-34 years,Alcohol use disorders,Number,2013,4220.607162,5272.215151,3241.410554
All Population,Prevalence,Latvia,Both,30-34 years,Alcohol use disorders,Percent,2013,0.030906083,0.038465296,0.023752926
All Population,Prevalence,Latvia,Both,30-34 years,Alcohol use disorders,Rate,2013,3053.362143,3814.138946,2344.970734
All Population,Prevalence,Latvia,Both,35-39 years,Alcohol use disorders,Number,2013,4891.757596,5977.6209,3881.179979
All Population,Prevalence,Latvia,Both,35-39 years,Alcohol use disorders,Percent,2013,0.035148833,0.042987429,0.027876827
All Population,Prevalence,Latvia,Both,35-39 years,Alcohol use disorders,Rate,2013,3490.258976,4265.020208,2769.213926
All Population,Prevalence,Latvia,Both,40-44 years,Alcohol use disorders,Number,2013,5869.633783,7114.890831,4721.473784
All Population,Prevalence,Latvia,Both,40-44 years,Alcohol use disorders,Percent,2013,0.040746785,0.04935794,0.032846686
All Population,Prevalence,Latvia,Both,40-44 years,Alcohol use disorders,Rate,2013,4056.046303,4916.546367,3262.64244
All Population,Prevalence,Latvia,Both,45-49 years,Alcohol use disorders,Number,2013,6905.899266,8378.983931,5927.45089
All Population,Prevalence,Latvia,Both,45-49 years,Alcohol use disorders,Percent,2013,0.04862746,0.059037241,0.041741674
All Population,Prevalence,Latvia,Both,45-49 years,Alcohol use disorders,Rate,2013,4848.9941,5883.324109,4161.974175
All Population,Prevalence,Latvia,Both,50-54 years,Alcohol use disorders,Number,2013,8717.145733,10913.10775,7344.075042
All Population,Prevalence,Latvia,Both,50-54 years,Alcohol use disorders,Percent,2013,0.055881745,0.069936293,0.047073997
All Population,Prevalence,Latvia,Both,50-54 years,Alcohol use disorders,Rate,2013,5578.993292,6984.414026,4700.224896
All Population,Prevalence,Italy,Both,15-19 years,Alcohol use disorders,Number,2015,35639.82518,49330.38607,24148.11273
All Population,Prevalence,Italy,Both,15-19 years,Alcohol use disorders,Percent,2015,0.013237247,0.018481054,0.008964297
All Population,Prevalence,Italy,Both,15-19 years,Alcohol use disorders,Rate,2015,1249.862334,1729.980188,846.8564698
All Population,Prevalence,Italy,Both,20-24 years,Alcohol use disorders,Number,2015,105124.946,147955.9852,73390.23642
All Population,Prevalence,Italy,Both,20-24 years,Alcohol use disorders,Percent,2015,0.035488875,0.050054722,0.024706178
All Population,Prevalence,Italy,Both,20-24 years,Alcohol use disorders,Rate,2015,3431.709377,4829.890157,2395.758306
All Population,Prevalence,Italy,Both,25-29 years,Alcohol use disorders,Number,2015,117208.0083,151762.1738,87542.79182
All Population,Prevalence,Italy,Both,25-29 years,Alcohol use disorders,Percent,2015,0.036970566,0.047770194,0.027501777
All Population,Prevalence,Italy,Both,25-29 years,Alcohol use disorders,Rate,2015,3619.887796,4687.069159,2703.698223
All Population,Prevalence,Italy,Both,30-34 years,Alcohol use disorders,Number,2015,114500.6826,156538.6023,77436.17047
All Population,Prevalence,Italy,Both,30-34 years,Alcohol use disorders,Percent,2015,0.032743443,0.044715922,0.022216797
All Population,Prevalence,Italy,Both,30-34 years,Alcohol use disorders,Rate,2015,3227.330507,4412.216549,2182.62555
All Population,Prevalence,Italy,Both,35-39 years,Alcohol use disorders,Number,2015,112879.6161,147323.6275,81005.02755
All Population,Prevalence,Italy,Both,35-39 years,Alcohol use disorders,Percent,2015,0.027226331,0.035516486,0.019540818
All Population,Prevalence,Italy,Both,35-39 years,Alcohol use disorders,Rate,2015,2695.021483,3517.378555,1934.00985
All Population,Prevalence,Italy,Both,40-44 years,Alcohol use disorders,Number,2015,105280.1605,145291.4001,74709.16335
All Population,Prevalence,Italy,Both,40-44 years,Alcohol use disorders,Percent,2015,0.022235563,0.03059677,0.015783639
All Population,Prevalence,Italy,Both,40-44 years,Alcohol use disorders,Rate,2015,2205.940903,3044.298572,1565.385144
All Population,Prevalence,Italy,Both,45-49 years,Alcohol use disorders,Number,2015,94786.48247,123274.9116,72125.52783
All Population,Prevalence,Italy,Both,45-49 years,Alcohol use disorders,Percent,2015,0.019369751,0.025178037,0.014740148
All Population,Prevalence,Italy,Both,45-49 years,Alcohol use disorders,Rate,2015,1925.588169,2504.330841,1465.23069
All Population,Prevalence,Italy,Both,50-54 years,Alcohol use disorders,Number,2015,77298.57141,104354.3476,56012.00925
All Population,Prevalence,Italy,Both,50-54 years,Alcohol use disorders,Percent,2015,0.016851636,0.022736581,0.012208791
All Population,Prevalence,Italy,Both,50-54 years,Alcohol use disorders,Rate,2015,1678.272131,2265.695085,1216.107781
All Population,Prevalence,Ukraine,Both,15-19 years,Alcohol use disorders,Number,2012,15984.06758,21999.91738,11069.22238
All Population,Prevalence,Ukraine,Both,15-19 years,Alcohol use disorders,Percent,2012,0.006883578,0.009553643,0.004780191
All Population,Prevalence,Ukraine,Both,15-19 years,Alcohol use disorders,Rate,2012,642.7524246,884.6621906,445.1163315
All Population,Prevalence,Ukraine,Both,20-24 years,Alcohol use disorders,Number,2012,62262.76347,83069.9367,45991.20385
All Population,Prevalence,Ukraine,Both,20-24 years,Alcohol use disorders,Percent,2012,0.019559474,0.026316729,0.014413805
All Population,Prevalence,Ukraine,Both,20-24 years,Alcohol use disorders,Rate,2012,1884.95233,2514.871843,1392.34467
All Population,Prevalence,Ukraine,Both,25-29 years,Alcohol use disorders,Number,2012,115146.6746,150038.6607,86105.33577
All Population,Prevalence,Ukraine,Both,25-29 years,Alcohol use disorders,Percent,2012,0.030407299,0.039551611,0.022818272
All Population,Prevalence,Ukraine,Both,25-29 years,Alcohol use disorders,Rate,2012,2980.071213,3883.098624,2228.46238
All Population,Prevalence,Ukraine,Both,30-34 years,Alcohol use disorders,Number,2012,130615.0449,168898.6321,96686.73286
All Population,Prevalence,Ukraine,Both,30-34 years,Alcohol use disorders,Percent,2012,0.038256824,0.0494588,0.028437881
All Population,Prevalence,Ukraine,Both,30-34 years,Alcohol use disorders,Rate,2012,3779.875112,4887.765694,2798.022045
All Population,Prevalence,Ukraine,Both,35-39 years,Alcohol use disorders,Number,2012,146782.9524,192525.8574,111675.1157
All Population,Prevalence,Ukraine,Both,35-39 years,Alcohol use disorders,Percent,2012,0.045040861,0.059085665,0.034371084
All Population,Prevalence,Ukraine,Both,35-39 years,Alcohol use disorders,Rate,2012,4473.997635,5868.25797,3403.898036
All Population,Prevalence,Ukraine,Both,40-44 years,Alcohol use disorders,Number,2012,157227.7372,214262.3964,116732.3102
All Population,Prevalence,Ukraine,Both,40-44 years,Alcohol use disorders,Percent,2012,0.050653716,0.068898331,0.037632611
All Population,Prevalence,Ukraine,Both,40-44 years,Alcohol use disorders,Rate,2012,5043.445049,6872.964284,3744.460122
All Population,Prevalence,Ukraine,Both,45-49 years,Alcohol use disorders,Number,2012,171866.749,220051.9096,133584.5949
All Population,Prevalence,Ukraine,Both,45-49 years,Alcohol use disorders,Percent,2012,0.054846694,0.07021834,0.042655604
All Population,Prevalence,Ukraine,Both,45-49 years,Alcohol use disorders,Rate,2012,5469.709404,7003.216191,4251.368687
All Population,Prevalence,Ukraine,Both,50-54 years,Alcohol use disorders,Number,2012,212388.1818,278483.2759,158765.0848
All Population,Prevalence,Ukraine,Both,50-54 years,Alcohol use disorders,Percent,2012,0.057831911,0.075811958,0.043250074
All Population,Prevalence,Ukraine,Both,50-54 years,Alcohol use disorders,Rate,2012,5773.870926,7570.69662,4316.102238
All Population,Prevalence,San Marino,Both,15-19 years,Alcohol use disorders,Number,2013,24.11541352,38.75108904,13.41490267
All Population,Prevalence,San Marino,Both,15-19 years,Alcohol use disorders,Percent,2013,0.016379113,0.0261724,0.009217281
All Population,Prevalence,San Marino,Both,15-19 years,Alcohol use disorders,Rate,2013,1533.037698,2463.440251,852.796967
All Population,Prevalence,San Marino,Both,20-24 years,Alcohol use disorders,Number,2013,57.59071671,93.70055764,33.34105788
All Population,Prevalence,San Marino,Both,20-24 years,Alcohol use disorders,Percent,2013,0.040431575,0.06474319,0.023497782
All Population,Prevalence,San Marino,Both,20-24 years,Alcohol use disorders,Rate,2013,3893.261541,6334.36773,2253.930248
All Population,Prevalence,San Marino,Both,25-29 years,Alcohol use disorders,Number,2013,61.72840844,87.29592944,41.37036018
All Population,Prevalence,San Marino,Both,25-29 years,Alcohol use disorders,Percent,2013,0.039458859,0.055539265,0.026316165
All Population,Prevalence,San Marino,Both,25-29 years,Alcohol use disorders,Rate,2013,3852.73265,5448.510436,2582.100227
All Population,Prevalence,San Marino,Both,30-34 years,Alcohol use disorders,Number,2013,66.72524026,100.8781278,39.23436262
All Population,Prevalence,San Marino,Both,30-34 years,Alcohol use disorders,Percent,2013,0.033041445,0.050015328,0.019469266
All Population,Prevalence,San Marino,Both,30-34 years,Alcohol use disorders,Rate,2013,3251.36468,4915.554897,1911.798599
All Population,Prevalence,San Marino,Both,35-39 years,Alcohol use disorders,Number,2013,72.91926986,105.8066359,47.26015297
All Population,Prevalence,San Marino,Both,35-39 years,Alcohol use disorders,Percent,2013,0.027291358,0.039549574,0.017707315
All Population,Prevalence,San Marino,Both,35-39 years,Alcohol use disorders,Rate,2013,2699.481511,3916.976375,1749.577435
All Population,Prevalence,San Marino,Both,40-44 years,Alcohol use disorders,Number,2013,68.07369066,97.35942041,43.58747973
All Population,Prevalence,San Marino,Both,40-44 years,Alcohol use disorders,Percent,2013,0.022620749,0.032277823,0.014516676
All Population,Prevalence,San Marino,Both,40-44 years,Alcohol use disorders,Rate,2013,2243.06531,3208.04611,1436.231278
All Population,Prevalence,San Marino,Both,45-49 years,Alcohol use disorders,Number,2013,61.15513337,83.34739067,42.43217508
All Population,Prevalence,San Marino,Both,45-49 years,Alcohol use disorders,Percent,2013,0.019389989,0.02642843,0.013447505
All Population,Prevalence,San Marino,Both,45-49 years,Alcohol use disorders,Rate,2013,1927.530224,2627.001295,1337.406942
All Population,Prevalence,San Marino,Both,50-54 years,Alcohol use disorders,Number,2013,46.30864186,67.93658003,30.34005212
All Population,Prevalence,San Marino,Both,50-54 years,Alcohol use disorders,Percent,2013,0.01686317,0.024698911,0.011060524
All Population,Prevalence,San Marino,Both,50-54 years,Alcohol use disorders,Rate,2013,1679.307214,2463.609045,1100.232405
All Population,Prevalence,Portugal,Both,15-19 years,Alcohol use disorders,Number,2009,10654.81604,16761.77769,6074.455359
All Population,Prevalence,Portugal,Both,15-19 years,Alcohol use disorders,Percent,2009,0.018969703,0.029801274,0.010808043
All Population,Prevalence,Portugal,Both,15-19 years,Alcohol use disorders,Rate,2009,1774.942528,2792.276466,1011.918846
All Population,Prevalence,Portugal,Both,20-24 years,Alcohol use disorders,Number,2009,30321.63911,46725.97253,17275.25272
All Population,Prevalence,Portugal,Both,20-24 years,Alcohol use disorders,Percent,2009,0.050163378,0.077457643,0.028541357
All Population,Prevalence,Portugal,Both,20-24 years,Alcohol use disorders,Rate,2009,4833.962163,7449.187769,2754.070045
All Population,Prevalence,Portugal,Both,25-29 years,Alcohol use disorders,Number,2009,37939.69903,52406.458,25619.01266
All Population,Prevalence,Portugal,Both,25-29 years,Alcohol use disorders,Percent,2009,0.053431919,0.073579473,0.036233407
All Population,Prevalence,Portugal,Both,25-29 years,Alcohol use disorders,Rate,2009,5217.223045,7206.598559,3522.961612
All Population,Prevalence,Portugal,Both,30-34 years,Alcohol use disorders,Number,2009,42031.37254,60552.86571,25493.8222
All Population,Prevalence,Portugal,Both,30-34 years,Alcohol use disorders,Percent,2009,0.050543569,0.072841878,0.030715366
All Population,Prevalence,Portugal,Both,30-34 years,Alcohol use disorders,Rate,2009,4969.577382,7159.46527,3014.260885
All Population,Prevalence,Portugal,Both,35-39 years,Alcohol use disorders,Number,2009,40439.38684,55109.80761,27996.69152
All Population,Prevalence,Portugal,Both,35-39 years,Alcohol use disorders,Percent,2009,0.049458982,0.067316039,0.034276388
All Population,Prevalence,Portugal,Both,35-39 years,Alcohol use disorders,Rate,2009,4888.800343,6662.337572,3384.577408
All Population,Prevalence,Portugal,Both,40-44 years,Alcohol use disorders,Number,2009,38289.84932,51305.69468,26087.44733
All Population,Prevalence,Portugal,Both,40-44 years,Alcohol use disorders,Percent,2009,0.048123168,0.064344711,0.032777124
All Population,Prevalence,Portugal,Both,40-44 years,Alcohol use disorders,Rate,2009,4770.125277,6391.631082,3249.957734
All Population,Prevalence,Portugal,Both,45-49 years,Alcohol use disorders,Number,2009,35183.18744,45479.8453,26157.347
All Population,Prevalence,Portugal,Both,45-49 years,Alcohol use disorders,Percent,2009,0.045486214,0.058774518,0.033935315
All Population,Prevalence,Portugal,Both,45-49 years,Alcohol use disorders,Rate,2009,4519.52819,5842.206402,3360.095424
All Population,Prevalence,Portugal,Both,50-54 years,Alcohol use disorders,Number,2009,30027.50447,39734.36676,21852.96239
All Population,Prevalence,Portugal,Both,50-54 years,Alcohol use disorders,Percent,2009,0.041601927,0.055082524,0.030354495
All Population,Prevalence,Portugal,Both,50-54 years,Alcohol use disorders,Rate,2009,4141.266875,5479.996417,3013.868481
All Population,Prevalence,Ireland,Both,15-19 years,Alcohol use disorders,Number,2016,6892.444931,10382.92659,4058.083558
All Population,Prevalence,Ireland,Both,15-19 years,Alcohol use disorders,Percent,2016,0.023422525,0.035292279,0.01387136
All Population,Prevalence,Ireland,Both,15-19 years,Alcohol use disorders,Rate,2016,2210.541357,3330.006821,1301.506451
All Population,Prevalence,Ireland,Both,20-24 years,Alcohol use disorders,Number,2016,16968.99968,25565.06803,10622.65942
All Population,Prevalence,Ireland,Both,20-24 years,Alcohol use disorders,Percent,2016,0.062296443,0.093567256,0.039028775
All Population,Prevalence,Ireland,Both,20-24 years,Alcohol use disorders,Rate,2016,6020.94528,9071.004687,3769.135026
All Population,Prevalence,Ireland,Both,25-29 years,Alcohol use disorders,Number,2016,19773.54148,26340.9701,14261.10233
All Population,Prevalence,Ireland,Both,25-29 years,Alcohol use disorders,Percent,2016,0.066097938,0.087887347,0.04766615
All Population,Prevalence,Ireland,Both,25-29 years,Alcohol use disorders,Rate,2016,6463.104146,8609.708748,4661.329367
All Population,Prevalence,Ireland,Both,30-34 years,Alcohol use disorders,Number,2016,22152.80023,29742.57648,14254.76493
All Population,Prevalence,Ireland,Both,30-34 years,Alcohol use disorders,Percent,2016,0.060485681,0.081166251,0.038874682
All Population,Prevalence,Ireland,Both,30-34 years,Alcohol use disorders,Rate,2016,5954.374902,7994.40473,3831.489187
All Population,Prevalence,Ireland,Both,35-39 years,Alcohol use disorders,Number,2016,22685.64599,28757.96049,16783.88392
All Population,Prevalence,Ireland,Both,35-39 years,Alcohol use disorders,Percent,2016,0.057299041,0.07252297,0.042470522
All Population,Prevalence,Ireland,Both,35-39 years,Alcohol use disorders,Rate,2016,5666.286442,7182.993232,4192.179227
All Population,Prevalence,Ireland,Both,40-44 years,Alcohol use disorders,Number,2016,19574.43592,25460.18989,14713.96033
All Population,Prevalence,Ireland,Both,40-44 years,Alcohol use disorders,Percent,2016,0.053812944,0.069910557,0.040383441
All Population,Prevalence,Ireland,Both,40-44 years,Alcohol use disorders,Rate,2016,5334.629833,6938.677013,4010.002234
All Population,Prevalence,Ireland,Both,45-49 years,Alcohol use disorders,Number,2016,16533.71013,20845.30761,13101.57474
All Population,Prevalence,Ireland,Both,45-49 years,Alcohol use disorders,Percent,2016,0.049873571,0.062858393,0.039598999
All Population,Prevalence,Ireland,Both,45-49 years,Alcohol use disorders,Rate,2016,4955.333728,6247.566639,3926.685219
All Population,Prevalence,Ireland,Both,50-54 years,Alcohol use disorders,Number,2016,13679.77492,17635.00518,10603.11249
All Population,Prevalence,Ireland,Both,50-54 years,Alcohol use disorders,Percent,2016,0.04498504,0.057938098,0.034919742
All Population,Prevalence,Ireland,Both,50-54 years,Alcohol use disorders,Rate,2016,4478.323845,5773.140614,3471.122277
All Population,Prevalence,Israel,Both,15-19 years,Alcohol use disorders,Number,2015,5326.78541,8504.794128,2953.545515
All Population,Prevalence,Israel,Both,15-19 years,Alcohol use disorders,Percent,2015,0.008283974,0.01321384,0.004621192
All Population,Prevalence,Israel,Both,15-19 years,Alcohol use disorders,Rate,2015,778.5077941,1242.972638,431.659627
All Population,Prevalence,Israel,Both,20-24 years,Alcohol use disorders,Number,2015,11727.38071,19159.85772,6754.700646
All Population,Prevalence,Israel,Both,20-24 years,Alcohol use disorders,Percent,2015,0.01921339,0.031253929,0.011218313
All Population,Prevalence,Israel,Both,20-24 years,Alcohol use disorders,Rate,2015,1851.326545,3024.644126,1066.321365
All Population,Prevalence,Israel,Both,25-29 years,Alcohol use disorders,Number,2015,11582.77469,16511.97558,7739.409404
All Population,Prevalence,Israel,Both,25-29 years,Alcohol use disorders,Percent,2015,0.019022881,0.027100025,0.012713029
All Population,Prevalence,Israel,Both,25-29 years,Alcohol use disorders,Rate,2015,1858.229054,2649.022673,1241.636465
All Population,Prevalence,Israel,Both,30-34 years,Alcohol use disorders,Number,2015,10015.94522,14755.55124,5934.633908
All Population,Prevalence,Israel,Both,30-34 years,Alcohol use disorders,Percent,2015,0.01663707,0.024549418,0.009853593
All Population,Prevalence,Israel,Both,30-34 years,Alcohol use disorders,Rate,2015,1637.751737,2412.745791,970.3983777
All Population,Prevalence,Israel,Both,35-39 years,Alcohol use disorders,Number,2015,8273.000663,11221.01028,5509.197747
All Population,Prevalence,Israel,Both,35-39 years,Alcohol use disorders,Percent,2015,0.014183571,0.019211561,0.00944696
All Population,Prevalence,Israel,Both,35-39 years,Alcohol use disorders,Rate,2015,1403.476294,1903.59249,934.6099138
All Population,Prevalence,Israel,Both,40-44 years,Alcohol use disorders,Number,2015,6518.093097,9301.235227,4454.047917
All Population,Prevalence,Israel,Both,40-44 years,Alcohol use disorders,Percent,2015,0.012061987,0.017174929,0.008234201
All Population,Prevalence,Israel,Both,40-44 years,Alcohol use disorders,Rate,2015,1196.61872,1707.559562,817.6926962
All Population,Prevalence,Israel,Both,45-49 years,Alcohol use disorders,Number,2015,4898.042435,6560.081626,3721.145544
All Population,Prevalence,Israel,Both,45-49 years,Alcohol use disorders,Percent,2015,0.010751735,0.014385617,0.008190362
All Population,Prevalence,Israel,Both,45-49 years,Alcohol use disorders,Rate,2015,1069.137282,1431.924679,812.246012
All Population,Prevalence,Israel,Both,50-54 years,Alcohol use disorders,Number,2015,3873.24658,5243.448807,2849.107488
All Population,Prevalence,Israel,Both,50-54 years,Alcohol use disorders,Percent,2015,0.009479429,0.012856717,0.00696979
All Population,Prevalence,Israel,Both,50-54 years,Alcohol use disorders,Rate,2015,944.376598,1278.459877,694.6705769
All Population,Prevalence,Czechia,Both,15-19 years,Alcohol use disorders,Number,2012,3970.782151,6291.836096,2247.580258
All Population,Prevalence,Czechia,Both,15-19 years,Alcohol use disorders,Percent,2012,0.008183607,0.013046398,0.004652816
All Population,Prevalence,Czechia,Both,15-19 years,Alcohol use disorders,Rate,2012,778.5874536,1233.697659,440.70355
All Population,Prevalence,Czechia,Both,20-24 years,Alcohol use disorders,Number,2012,14971.60075,22601.81283,9266.270089
All Population,Prevalence,Czechia,Both,20-24 years,Alcohol use disorders,Percent,2012,0.023212165,0.035287081,0.014283444
All Population,Prevalence,Czechia,Both,20-24 years,Alcohol use disorders,Rate,2012,2259.033117,3410.339652,1398.167861
All Population,Prevalence,Czechia,Both,25-29 years,Alcohol use disorders,Number,2012,21624.94179,29148.36368,15359.50939
All Population,Prevalence,Czechia,Both,25-29 years,Alcohol use disorders,Percent,2012,0.030725771,0.041517264,0.021873313
All Population,Prevalence,Czechia,Both,25-29 years,Alcohol use disorders,Rate,2012,3023.112816,4074.868393,2147.221025
All Population,Prevalence,Czechia,Both,30-34 years,Alcohol use disorders,Number,2012,27066.14801,38002.40601,17695.06248
All Population,Prevalence,Czechia,Both,30-34 years,Alcohol use disorders,Percent,2012,0.033538172,0.047016272,0.021915482
All Population,Prevalence,Czechia,Both,30-34 years,Alcohol use disorders,Rate,2012,3318.547836,4659.429268,2169.570316
All Population,Prevalence,Czechia,Both,35-39 years,Alcohol use disorders,Number,2012,31230.13781,40360.29486,23263.99343
All Population,Prevalence,Czechia,Both,35-39 years,Alcohol use disorders,Percent,2012,0.033534745,0.043454898,0.024990171
All Population,Prevalence,Czechia,Both,35-39 years,Alcohol use disorders,Rate,2012,3331.983326,4306.091453,2482.065198
All Population,Prevalence,Czechia,Both,40-44 years,Alcohol use disorders,Number,2012,24628.54849,31044.188,18919.42496
All Population,Prevalence,Czechia,Both,40-44 years,Alcohol use disorders,Percent,2012,0.033195744,0.04178672,0.025493207
All Population,Prevalence,Czechia,Both,40-44 years,Alcohol use disorders,Rate,2012,3305.329148,4166.354324,2539.123522
All Population,Prevalence,Czechia,Both,45-49 years,Alcohol use disorders,Number,2012,23211.25986,28537.29306,19272.50427
All Population,Prevalence,Czechia,Both,45-49 years,Alcohol use disorders,Percent,2012,0.032843231,0.040355768,0.027280334
All Population,Prevalence,Czechia,Both,45-49 years,Alcohol use disorders,Rate,2012,3274.980619,4026.454498,2719.243951
All Population,Prevalence,Czechia,Both,50-54 years,Alcohol use disorders,Number,2012,20435.22646,25074.05433,16754.31986
All Population,Prevalence,Czechia,Both,50-54 years,Alcohol use disorders,Percent,2012,0.032301796,0.039644314,0.026474698
All Population,Prevalence,Czechia,Both,50-54 years,Alcohol use disorders,Rate,2012,3224.6026,3956.592356,2643.769253
All Population,Prevalence,Netherlands,Both,15-19 years,Alcohol use disorders,Number,2009,10826.21265,16531.57073,6359.665867
All Population,Prevalence,Netherlands,Both,15-19 years,Alcohol use disorders,Percent,2009,0.010928917,0.016651274,0.006358378
All Population,Prevalence,Netherlands,Both,15-19 years,Alcohol use disorders,Rate,2009,1070.063954,1633.982125,628.5900182
All Population,Prevalence,Netherlands,Both,20-24 years,Alcohol use disorders,Number,2009,26341.25966,41581.96442,16115.05797
All Population,Prevalence,Netherlands,Both,20-24 years,Alcohol use disorders,Percent,2009,0.026624319,0.041778219,0.016320557
All Population,Prevalence,Netherlands,Both,20-24 years,Alcohol use disorders,Rate,2009,2640.782003,4168.703574,1615.577828
All Population,Prevalence,Netherlands,Both,25-29 years,Alcohol use disorders,Number,2009,26130.39708,35957.39638,17720.30871
All Population,Prevalence,Netherlands,Both,25-29 years,Alcohol use disorders,Percent,2009,0.026418471,0.036325654,0.0179746
All Population,Prevalence,Netherlands,Both,25-29 years,Alcohol use disorders,Rate,2009,2633.684439,3624.148345,1786.03108
All Population,Prevalence,Netherlands,Both,30-34 years,Alcohol use disorders,Number,2009,23450.56199,33483.78589,14652.41537
All Population,Prevalence,Netherlands,Both,30-34 years,Alcohol use disorders,Percent,2009,0.023278173,0.033232404,0.014543878
All Population,Prevalence,Netherlands,Both,30-34 years,Alcohol use disorders,Rate,2009,2325.476626,3320.421977,1453.007798
All Population,Prevalence,Netherlands,Both,35-39 years,Alcohol use disorders,Number,2009,26603.32443,35123.57356,18359.57039
All Population,Prevalence,Netherlands,Both,35-39 years,Alcohol use disorders,Percent,2009,0.021507806,0.028391165,0.014844023
All Population,Prevalence,Netherlands,Both,35-39 years,Alcohol use disorders,Rate,2009,2150.282687,2838.953918,1483.959888
All Population,Prevalence,Netherlands,Both,40-44 years,Alcohol use disorders,Number,2009,25957.03019,34458.54609,18555.83376
All Population,Prevalence,Netherlands,Both,40-44 years,Alcohol use disorders,Percent,2009,0.020030159,0.026589157,0.014318081
All Population,Prevalence,Netherlands,Both,40-44 years,Alcohol use disorders,Rate,2009,2002.832339,2658.805339,1431.759475
All Population,Prevalence,Netherlands,Both,45-49 years,Alcohol use disorders,Number,2009,24019.67609,31002.84148,18738.52281
All Population,Prevalence,Netherlands,Both,45-49 years,Alcohol use disorders,Percent,2009,0.018886308,0.024376325,0.014733904
All Population,Prevalence,Netherlands,Both,45-49 years,Alcohol use disorders,Rate,2009,1888.566227,2437.623185,1473.33133
All Population,Prevalence,Netherlands,Both,50-54 years,Alcohol use disorders,Number,2009,20399.14605,26780.41788,15536.63828
All Population,Prevalence,Netherlands,Both,50-54 years,Alcohol use disorders,Percent,2009,0.017619577,0.023131262,0.013419583
All Population,Prevalence,Netherlands,Both,50-54 years,Alcohol use disorders,Rate,2009,1761.951556,2313.126189,1341.958332
All Population,Prevalence,Andorra,Both,15-19 years,Alcohol use disorders,Number,2015,62.48336769,97.27361723,35.01565709
All Population,Prevalence,Andorra,Both,15-19 years,Alcohol use disorders,Percent,2015,0.016150855,0.025250253,0.009152112
All Population,Prevalence,Andorra,Both,15-19 years,Alcohol use disorders,Rate,2015,1511.118924,2352.4981,846.8305087
All Population,Prevalence,Andorra,Both,20-24 years,Alcohol use disorders,Number,2015,147.6129936,235.503878,84.68157823
All Population,Prevalence,Andorra,Both,20-24 years,Alcohol use disorders,Percent,2015,0.040621783,0.064373689,0.023440876
