population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Lithuania,Both Sexes,40-44 years,Alcohol use disorders,Rate,2020,3436.1081352263295,4165.979692,2860.751687
All Population,Prevalence,Lithuania,Both Sexes,45-49 years,Alcohol use disorders,Number,2020,9200.183455,11410.24638243406,7948.401656016063
All Population,Prevalence,Lithuania,Both Sexes,45-49 years,Alcohol use disorders,Percent,2020,0.046077104,0.057138144,0.039797859
All Population,Prevalence,Lithuania,Both Sexes,45-49 years,Alcohol use disorders,Rate,2020,4595.131321152409,5698.971199,3969.9153370461004
All Population,Prevalence,Lithuania,Both Sexes,50-54 years,Alcohol use disorders,Number,2020,11557.899218538132,14282.503477567216,9656.163560533943
All Population,Prevalence,Lithuania,Both Sexes,50-54 years,Alcohol use disorders,Percent,2020,0.056040102,0.069240407,0.046819306
All Population,Prevalence,Lithuania,Both Sexes,50-54 years,Alcohol use disorders,Rate,2020,5595.4982778922895,6914.554461985201,4674.815514
All Population,Prevalence,Norway,Both Sexes,15-19 years,Alcohol use disorders,Number,2019,2848.621073686754,4000.079296622873,1983.877162867048
All Population,Prevalence,Norway,Both Sexes,15-19 years,Alcohol use disorders,Percent,2019,0.009490106,0.013240131,0.006644995
All Population,Prevalence,Norway,Both Sexes,15-19 years,Alcohol use disorders,Rate,2019,889.7880589,1249.4546311244198,619.6788426
All Population,Prevalence,Norway,Both Sexes,20-24 years,Alcohol use disorders,Number,2019,8080.700542364661,10983.526835576164,5786.981064225677
All Population,Prevalence,Norway,Both Sexes,20-24 years,Alcohol use disorders,Percent,2019,0.02467757,0.033523521,0.017675729
All Population,Prevalence,Norway,Both Sexes,20-24 years,Alcohol use disorders,Rate,2019,2369.226519,3220.3226585035904,1696.7178688993101
All Population,Prevalence,Norway,Both Sexes,25-29 years,Alcohol use disorders,Number,2019,9348.852664748629,12272.25081969021,7018.534562991394
All Population,Prevalence,Norway,Both Sexes,25-29 years,Alcohol use disorders,Percent,2019,0.025774148,0.033688281,0.019433931
All Population,Prevalence,Norway,Both Sexes,25-29 years,Alcohol use disorders,Rate,2019,2512.930462,3298.727023,1886.551209
All Population,Prevalence,Norway,Both Sexes,30-34 years,Alcohol use disorders,Number,2019,8459.717146219875,11223.79495635784,5834.010517990462
All Population,Prevalence,Norway,Both Sexes,30-34 years,Alcohol use disorders,Percent,2019,0.023493011,0.031033893,0.016230508
All Population,Prevalence,Norway,Both Sexes,30-34 years,Alcohol use disorders,Rate,2019,2310.680466,3065.658498,1593.49703
All Population,Prevalence,Norway,Both Sexes,35-39 years,Alcohol use disorders,Number,2019,7533.463021396896,9666.268416652594,5604.8284260600685
All Population,Prevalence,Norway,Both Sexes,35-39 years,Alcohol use disorders,Percent,2019,0.021562567,0.027637351,0.016050029
All Population,Prevalence,Norway,Both Sexes,35-39 years,Alcohol use disorders,Rate,2019,2133.270121,2737.222116,1587.1336968459298
All Population,Prevalence,Norway,Both Sexes,40-44 years,Alcohol use disorders,Number,2019,7065.497648651232,9499.192066335396,5235.080834951483
All Population,Prevalence,Norway,Both Sexes,40-44 years,Alcohol use disorders,Percent,2019,0.020312058,0.02731375,0.015065665
All Population,Prevalence,Norway,Both Sexes,40-44 years,Alcohol use disorders,Rate,2019,2015.243049,2709.388883,1493.165915
All Population,Prevalence,Norway,Both Sexes,45-49 years,Alcohol use disorders,Number,2019,7917.177832269882,9980.597766547682,6302.229879920871
All Population,Prevalence,Norway,Both Sexes,45-49 years,Alcohol use disorders,Percent,2019,0.021015196,0.026472751,0.016750337
All Population,Prevalence,Norway,Both Sexes,45-49 years,Alcohol use disorders,Rate,2019,2089.9161315718998,2634.601965,1663.614506
All Population,Prevalence,Norway,Both Sexes,50-54 years,Alcohol use disorders,Number,2019,7816.180044063362,10234.57247097601,5789.982467608987
All Population,Prevalence,Luxembourg,Both Sexes,15-19 years,Alcohol use disorders,Number,2018,491.4170498638149,772.4440759506574,287.0737748435478
All Population,Prevalence,Luxembourg,Both Sexes,15-19 years,Alcohol use disorders,Percent,2018,0.015898819,0.025073069,0.009364124
All Population,Prevalence,Luxembourg,Both Sexes,15-19 years,Alcohol use disorders,Rate,2018,1484.272491,2333.084481,867.0755459
All Population,Prevalence,Luxembourg,Both Sexes,20-24 years,Alcohol use disorders,Number,2018,1459.4393133097758,2317.028037095489,874.2617019470009
All Population,Prevalence,Luxembourg,Both Sexes,20-24 years,Alcohol use disorders,Percent,2018,0.040194178,0.063468709,0.024127484
All Population,Prevalence,Luxembourg,Both Sexes,20-24 years,Alcohol use disorders,Rate,2018,3861.6837939558395,6130.867888,2313.300879
All Population,Prevalence,Luxembourg,Both Sexes,25-29 years,Alcohol use disorders,Number,2018,1823.609494,2483.7062307866795,1261.894462548012
All Population,Prevalence,Luxembourg,Both Sexes,25-29 years,Alcohol use disorders,Percent,2018,0.041810303,0.056394138,0.029053992
All Population,Prevalence,Luxembourg,Both Sexes,25-29 years,Alcohol use disorders,Rate,2018,4072.720589,5546.933998,2818.225928
All Population,Prevalence,Luxembourg,Both Sexes,30-34 years,Alcohol use disorders,Number,2018,1728.4102312909934,2485.261167777772,1087.934215262535
All Population,Prevalence,Luxembourg,Both Sexes,30-34 years,Alcohol use disorders,Percent,2018,0.037999312,0.054728782,0.024000415
All Population,Prevalence,Luxembourg,Both Sexes,30-34 years,Alcohol use disorders,Rate,2018,3730.809022,5364.487331,2348.328373
All Population,Prevalence,Luxembourg,Both Sexes,35-39 years,Alcohol use disorders,Number,2018,1672.5066719683225,2176.4121418784807,1212.0900103923436
All Population,Prevalence,Luxembourg,Both Sexes,35-39 years,Alcohol use disorders,Percent,2018,0.035892674,0.046530006,0.02600663
All Population,Prevalence,Luxembourg,Both Sexes,35-39 years,Alcohol use disorders,Rate,2018,3544.848487,4612.867271,2569.0034672411402
All Population,Prevalence,Luxembourg,Both Sexes,40-44 years,Alcohol use disorders,Number,2018,1535.556223970217,1955.4009934689848,1150.2174787819035
All Population,Prevalence,Luxembourg,Both Sexes,40-44 years,Alcohol use disorders,Percent,2018,0.034284513,0.043554398,0.025735974
All Population,Prevalence,Luxembourg,Both Sexes,40-44 years,Alcohol use disorders,Rate,2018,3396.094634,4324.639318,2543.864788
All Population,Prevalence,Luxembourg,Both Sexes,45-49 years,Alcohol use disorders,Number,2018,1501.0841445443166,1894.3726419411344,1225.3747702092255
All Population,Prevalence,Luxembourg,Both Sexes,45-49 years,Alcohol use disorders,Percent,2018,0.032673704,0.041221741,0.026682009
All Population,Prevalence,Luxembourg,Both Sexes,45-49 years,Alcohol use disorders,Rate,2018,3245.152939,4095.3926321335202,2649.10435
All Population,Prevalence,Luxembourg,Both Sexes,50-54 years,Alcohol use disorders,Number,2018,1441.671976336734,1824.441401938197,1193.8513282672227
All Population,Prevalence,Luxembourg,Both Sexes,50-54 years,Alcohol use disorders,Percent,2018,0.031424781,0.039733536,0.026066656
All Population,Prevalence,Luxembourg,Both Sexes,50-54 years,Alcohol use disorders,Rate,2018,3127.6665250119304,3958.073954,2590.026647
All Population,Prevalence,Lithuania,Both Sexes,15-19 years,Alcohol use disorders,Number,2019,1037.0101038696366,1555.7228575923996,677.7174636770948
All Population,Prevalence,Lithuania,Both Sexes,15-19 years,Alcohol use disorders,Percent,2019,0.007967637,0.011937802,0.005211278
All Population,Prevalence,Lithuania,Both Sexes,15-19 years,Alcohol use disorders,Rate,2019,742.8161632,1114.3730227334702,485.4528266
All Population,Prevalence,Lithuania,Both Sexes,20-24 years,Alcohol use disorders,Number,2019,2718.6457455918758,3754.0515457706506,1987.747437407321
All Population,Prevalence,Lithuania,Both Sexes,20-24 years,Alcohol use disorders,Percent,2019,0.018111697,0.02494075,0.013187175
All Population,Prevalence,Lithuania,Both Sexes,20-24 years,Alcohol use disorders,Rate,2019,1749.6797894676401,2416.051495,1279.2845568191199
All Population,Prevalence,Lithuania,Both Sexes,25-29 years,Alcohol use disorders,Number,2019,4121.342647210494,5233.921312538658,3324.253812556902
All Population,Prevalence,Lithuania,Both Sexes,25-29 years,Alcohol use disorders,Percent,2019,0.023124386,0.029213963,0.018596588
All Population,Prevalence,Lithuania,Both Sexes,25-29 years,Alcohol use disorders,Rate,2019,2269.554362,2882.2327967525903,1830.6108921293699
All Population,Prevalence,Lithuania,Both Sexes,30-34 years,Alcohol use disorders,Number,2019,4854.219959122425,6148.453749466728,3829.820906719232
All Population,Prevalence,Lithuania,Both Sexes,30-34 years,Alcohol use disorders,Percent,2019,0.026443672,0.03355024,0.020815767
All Population,Prevalence,Lithuania,Both Sexes,30-34 years,Alcohol use disorders,Rate,2019,2613.93499,3310.863234,2062.309281
All Population,Prevalence,Lithuania,Both Sexes,35-39 years,Alcohol use disorders,Number,2019,5234.746746120071,6452.157184850343,4217.998246269159
All Population,Prevalence,Lithuania,Both Sexes,35-39 years,Alcohol use disorders,Percent,2019,0.029567515,0.036418004,0.023815426
All Population,Prevalence,Lithuania,Both Sexes,35-39 years,Alcohol use disorders,Rate,2019,2936.818423,3619.8148650892094,2366.398139
All Population,Prevalence,Lithuania,Both Sexes,40-44 years,Alcohol use disorders,Number,2019,6506.525386778611,7982.126604591255,5453.004198895655
All Population,Prevalence,Lithuania,Both Sexes,40-44 years,Alcohol use disorders,Percent,2019,0.035498662,0.043545292,0.029736167
All Population,Prevalence,Lithuania,Both Sexes,40-44 years,Alcohol use disorders,Rate,2019,3534.07419,4335.559448,2961.845263
All Population,Prevalence,Lithuania,Both Sexes,45-49 years,Alcohol use disorders,Number,2019,9574.980163164932,11922.444762342606,8342.698744958603
All Population,Prevalence,Lithuania,Both Sexes,45-49 years,Alcohol use disorders,Percent,2019,0.047064046,0.058583699,0.041001972
All Population,Prevalence,Lithuania,Both Sexes,45-49 years,Alcohol use disorders,Rate,2019,4693.626978,5844.3471864538205,4089.5662684496597
All Population,Prevalence,Lithuania,Both Sexes,50-54 years,Alcohol use disorders,Number,2019,11786.742853473655,14468.64855383863,9977.748152952909
All Population,Prevalence,Lithuania,Both Sexes,50-54 years,Alcohol use disorders,Percent,2019,0.056598097,0.069466037,0.047911015
All Population,Prevalence,Lithuania,Both Sexes,50-54 years,Alcohol use disorders,Rate,2019,5651.223450794931,6937.078972980739,4783.890261
All Population,Prevalence,Czechia,Both Sexes,15-19 years,Alcohol use disorders,Number,2017,3539.459993623584,5674.389498566455,1965.592273565037
All Population,Prevalence,Czechia,Both Sexes,15-19 years,Alcohol use disorders,Percent,2017,0.008053545,0.012914109,0.00450786
All Population,Prevalence,Czechia,Both Sexes,15-19 years,Alcohol use disorders,Rate,2017,762.0502221,1221.70325,423.1945074
All Population,Prevalence,Czechia,Both Sexes,20-24 years,Alcohol use disorders,Number,2017,11870.72011630996,17981.361280683155,7534.726901896905
All Population,Prevalence,Czechia,Both Sexes,20-24 years,Alcohol use disorders,Percent,2017,0.023164629,0.03509188,0.014720886
All Population,Prevalence,Czechia,Both Sexes,20-24 years,Alcohol use disorders,Rate,2017,2246.50221,3402.924798,1425.927026
All Population,Prevalence,Czechia,Both Sexes,25-29 years,Alcohol use disorders,Number,2017,21489.113498582225,28372.75714714676,15105.727073170629
All Population,Prevalence,Czechia,Both Sexes,25-29 years,Alcohol use disorders,Percent,2017,0.032090483,0.042359127,0.022485261
All Population,Prevalence,Czechia,Both Sexes,25-29 years,Alcohol use disorders,Rate,2017,3150.2579436771102,4159.385336799381,2214.467186
All Population,Prevalence,Czechia,Both Sexes,30-34 years,Alcohol use disorders,Number,2017,25680.768719364576,34300.78499694365,17931.02451833408
All Population,Prevalence,Czechia,Both Sexes,30-34 years,Alcohol use disorders,Percent,2017,0.035801249,0.047911355,0.024927818
All Population,Prevalence,Czechia,Both Sexes,30-34 years,Alcohol use disorders,Rate,2017,3536.353165,4723.366769,2469.179797
All Population,Prevalence,Czechia,Both Sexes,35-39 years,Alcohol use disorders,Number,2017,28497.16053681804,35815.89619748178,21883.274793227072
All Population,Prevalence,Czechia,Both Sexes,35-39 years,Alcohol use disorders,Percent,2017,0.035111171,0.044254285,0.027005577
All Population,Prevalence,Czechia,Both Sexes,35-39 years,Alcohol use disorders,Rate,2017,3483.9912926277098,4378.761538,2675.394229
All Population,Prevalence,Czechia,Both Sexes,40-44 years,Alcohol use disorders,Number,2017,31588.92812,40025.05680537302,23976.24671765541
All Population,Prevalence,Czechia,Both Sexes,40-44 years,Alcohol use disorders,Percent,2017,0.033905566,0.042902491,0.025744267
All Population,Prevalence,Czechia,Both Sexes,40-44 years,Alcohol use disorders,Rate,2017,3372.549504,4273.221458,2559.791794
All Population,Prevalence,Czechia,Both Sexes,45-49 years,Alcohol use disorders,Number,2017,24407.895714299422,29707.456976978738,19900.52718082594
All Population,Prevalence,Czechia,Both Sexes,45-49 years,Alcohol use disorders,Percent,2017,0.032993757,0.040180041,0.026917384
All Population,Prevalence,Czechia,Both Sexes,45-49 years,Alcohol use disorders,Rate,2017,3287.594002,4001.412433,2680.479078
All Population,Prevalence,Czechia,Both Sexes,50-54 years,Alcohol use disorders,Number,2017,22583.227651541365,27531.62314,17881.893547473537
All Population,Prevalence,Czechia,Both Sexes,50-54 years,Alcohol use disorders,Percent,2017,0.032304817,0.039377738,0.025604195
All Population,Prevalence,Czechia,Both Sexes,50-54 years,Alcohol use disorders,Rate,2017,3223.5446963627296,3929.8819073479904,2552.473189
All Population,Prevalence,Germany,Both Sexes,15-19 years,Alcohol use disorders,Number,2020,50989.74052348989,78322.22667925406,29494.23545
All Population,Prevalence,Germany,Both Sexes,15-19 years,Alcohol use disorders,Percent,2020,0.014112933,0.021400772,0.008154721
All Population,Prevalence,Germany,Both Sexes,15-19 years,Alcohol use disorders,Rate,2020,1314.5506090691802,2019.200916,760.381692
All Population,Prevalence,Germany,Both Sexes,20-24 years,Alcohol use disorders,Number,2020,152416.3197,235339.5745087156,93621.70460550558
All Population,Prevalence,Germany,Both Sexes,20-24 years,Alcohol use disorders,Percent,2020,0.034536964,0.053174272,0.021289438
All Population,Prevalence,Germany,Both Sexes,20-24 years,Alcohol use disorders,Rate,2020,3307.788521,5107.415954,2031.8086696046698
All Population,Prevalence,Germany,Both Sexes,25-29 years,Alcohol use disorders,Number,2020,174474.8176129486,237029.9085166049,122194.57323102043
All Population,Prevalence,Germany,Both Sexes,25-29 years,Alcohol use disorders,Percent,2020,0.036309839,0.049527451,0.025533198
All Population,Prevalence,Germany,Both Sexes,25-29 years,Alcohol use disorders,Rate,2020,3533.295284,4800.100492,2474.566331
All Population,Prevalence,Germany,Both Sexes,30-34 years,Alcohol use disorders,Number,2020,187186.88366986145,245349.70124063143,127200.93592171872
All Population,Prevalence,Germany,Both Sexes,30-34 years,Alcohol use disorders,Percent,2020,0.034043946,0.044394681,0.023160081
All Population,Prevalence,Germany,Both Sexes,30-34 years,Alcohol use disorders,Rate,2020,3342.352085,4380.8896724221595,2271.261239
All Population,Prevalence,Germany,Both Sexes,35-39 years,Alcohol use disorders,Number,2020,173096.9366495632,210580.4993503308,131590.2345715949
All Population,Prevalence,Germany,Both Sexes,35-39 years,Alcohol use disorders,Percent,2020,0.033007621,0.040208496,0.02508808
All Population,Prevalence,Germany,Both Sexes,35-39 years,Alcohol use disorders,Rate,2020,3263.0750329616003,3969.6830178443497,2480.626274
All Population,Prevalence,Germany,Both Sexes,40-44 years,Alcohol use disorders,Number,2020,160503.58697027684,190814.0719908908,127464.78075112346
All Population,Prevalence,Germany,Both Sexes,40-44 years,Alcohol use disorders,Percent,2020,0.032093284,0.038138082,0.025498683
All Population,Prevalence,Germany,Both Sexes,40-44 years,Alcohol use disorders,Rate,2020,3182.243028,3783.197384,2527.195295
All Population,Prevalence,Germany,Both Sexes,45-49 years,Alcohol use disorders,Number,2020,154026.09404409578,178244.21702879557,128417.54660960408
All Population,Prevalence,Germany,Both Sexes,45-49 years,Alcohol use disorders,Percent,2020,0.030744065,0.035609395,0.025612686
All Population,Prevalence,Germany,Both Sexes,45-49 years,Alcohol use disorders,Rate,2020,3056.182671,3536.7181824532695,2548.058386
All Population,Prevalence,Germany,Both Sexes,50-54 years,Alcohol use disorders,Number,2020,191356.9568895212,218545.4094881211,155496.22782787957
All Population,Prevalence,Germany,Both Sexes,50-54 years,Alcohol use disorders,Percent,2020,0.029616675,0.03383087,0.024057706
All Population,Prevalence,Germany,Both Sexes,50-54 years,Alcohol use disorders,Rate,2020,2949.381591,3368.436758,2396.6607708593097
All Population,Prevalence,Croatia,Both Sexes,15-19 years,Alcohol use disorders,Number,2011,2008.6817725707276,3174.559778798823,1165.338809452583
All Population,Prevalence,Croatia,Both Sexes,15-19 years,Alcohol use disorders,Percent,2011,0.008368241,0.013143205,0.004869746
All Population,Prevalence,Croatia,Both Sexes,15-19 years,Alcohol use disorders,Rate,2011,797.634911,1260.597742,462.7487192
All Population,Prevalence,Croatia,Both Sexes,20-24 years,Alcohol use disorders,Number,2011,6338.920093806526,9571.757211,4025.5329558243575
All Population,Prevalence,Croatia,Both Sexes,20-24 years,Alcohol use disorders,Percent,2011,0.024151011,0.036534558,0.015387496
All Population,Prevalence,Croatia,Both Sexes,20-24 years,Alcohol use disorders,Rate,2011,2348.489559,3546.21474,1491.408943
All Population,Prevalence,Croatia,Both Sexes,25-29 years,Alcohol use disorders,Number,2011,9497.370498111482,12839.58234,6947.703578990368
All Population,Prevalence,Croatia,Both Sexes,25-29 years,Alcohol use disorders,Percent,2011,0.032552193,0.044020353,0.023921765
All Population,Prevalence,Croatia,Both Sexes,25-29 years,Alcohol use disorders,Rate,2011,3198.6294019014804,4324.2564440059405,2339.924398
All Population,Prevalence,Croatia,Both Sexes,30-34 years,Alcohol use disorders,Number,2011,10612.154137022111,14246.035663869225,7349.032843
All Population,Prevalence,Croatia,Both Sexes,30-34 years,Alcohol use disorders,Percent,2011,0.03544296,0.047589752,0.024588092
All Population,Prevalence,Croatia,Both Sexes,30-34 years,Alcohol use disorders,Rate,2011,3504.428492,4704.437255,2426.855071
All Population,Prevalence,Croatia,Both Sexes,35-39 years,Alcohol use disorders,Number,2011,9920.657907,12825.823070321174,7473.162019802534
All Population,Prevalence,Croatia,Both Sexes,35-39 years,Alcohol use disorders,Percent,2011,0.034085295,0.044080212,0.02566956
All Population,Prevalence,Croatia,Both Sexes,35-39 years,Alcohol use disorders,Rate,2011,3385.0579670822904,4376.338241,2549.9404245411897
All Population,Prevalence,Croatia,Both Sexes,40-44 years,Alcohol use disorders,Number,2011,9545.108263959011,12382.28972656459,7120.960509582624
All Population,Prevalence,Croatia,Both Sexes,40-44 years,Alcohol use disorders,Percent,2011,0.032499826,0.042118997,0.02424329
All Population,Prevalence,Croatia,Both Sexes,40-44 years,Alcohol use disorders,Rate,2011,3235.625953,4197.3812017584005,2413.881959
All Population,Prevalence,Croatia,Both Sexes,45-49 years,Alcohol use disorders,Number,2011,10024.55252,12644.71154026058,7809.614348914418
All Population,Prevalence,Croatia,Both Sexes,45-49 years,Alcohol use disorders,Percent,2011,0.03189926,0.040213643,0.024859453
All Population,Prevalence,Croatia,Both Sexes,45-49 years,Alcohol use disorders,Rate,2011,3180.0759496506703,4011.265636,2477.433951
All Population,Prevalence,Croatia,Both Sexes,50-54 years,Alcohol use disorders,Number,2011,10186.286636514722,13155.123689317992,7792.831004365634
All Population,Prevalence,Croatia,Both Sexes,50-54 years,Alcohol use disorders,Percent,2011,0.031247148,0.040376134,0.023916418
All Population,Prevalence,Croatia,Both Sexes,50-54 years,Alcohol use disorders,Rate,2011,3118.404703,4027.277166,2385.678091
All Population,Prevalence,Austria,Both Sexes,15-19 years,Alcohol use disorders,Number,2019,7364.795320768742,11533.18588623895,4441.507260476693
All Population,Prevalence,Austria,Both Sexes,15-19 years,Alcohol use disorders,Percent,2019,0.018030346,0.027555799,0.010851182
All Population,Prevalence,Austria,Both Sexes,15-19 years,Alcohol use disorders,Rate,2019,1676.3455578653798,2625.138118,1010.958301
All Population,Prevalence,Austria,Both Sexes,20-24 years,Alcohol use disorders,Number,2019,23384.30380436299,37196.27395160921,14072.62614650764
All Population,Prevalence,Austria,Both Sexes,20-24 years,Alcohol use disorders,Percent,2019,0.045856851,0.072070832,0.02738333
All Population,Prevalence,Austria,Both Sexes,20-24 years,Alcohol use disorders,Rate,2019,4403.138955,7003.858836,2649.800007
All Population,Prevalence,Austria,Both Sexes,25-29 years,Alcohol use disorders,Number,2019,29192.66292356649,39422.42794460808,20189.495812540237
All Population,Prevalence,Austria,Both Sexes,25-29 years,Alcohol use disorders,Percent,2019,0.049523007,0.06659118,0.034406808
All Population,Prevalence,Austria,Both Sexes,25-29 years,Alcohol use disorders,Rate,2019,4829.109889,6521.338499,3339.7876079824205
All Population,Prevalence,Austria,Both Sexes,30-34 years,Alcohol use disorders,Number,2019,27471.18491770734,38052.62480501179,18192.915767983563
All Population,Prevalence,Austria,Both Sexes,30-34 years,Alcohol use disorders,Percent,2019,0.046296734,0.064154249,0.030782461
All Population,Prevalence,Austria,Both Sexes,30-34 years,Alcohol use disorders,Rate,2019,4552.109313,6305.505505,3014.6548660889903
All Population,Prevalence,Austria,Both Sexes,35-39 years,Alcohol use disorders,Number,2019,25270.14608,32155.434152630216,18756.21850668809
All Population,Prevalence,Austria,Both Sexes,35-39 years,Alcohol use disorders,Percent,2019,0.042574432,0.054158984,0.031661288
All Population,Prevalence,Austria,Both Sexes,35-39 years,Alcohol use disorders,Rate,2019,4210.8511223040805,5358.1702916310005,3125.4130268881795
All Population,Prevalence,Austria,Both Sexes,40-44 years,Alcohol use disorders,Number,2019,21848.02220586297,27123.999600773284,17046.35045652204
All Population,Prevalence,Austria,Both Sexes,40-44 years,Alcohol use disorders,Percent,2019,0.038864794,0.048164707,0.030340111
All Population,Prevalence,Austria,Both Sexes,40-44 years,Alcohol use disorders,Rate,2019,3855.5620190688796,4786.623781,3008.201876
All Population,Prevalence,Austria,Both Sexes,45-49 years,Alcohol use disorders,Number,2019,22701.25712060383,27852.523283085397,18309.127359158752
All Population,Prevalence,Austria,Both Sexes,45-49 years,Alcohol use disorders,Percent,2019,0.035526822,0.04361489,0.028669588
All Population,Prevalence,Austria,Both Sexes,45-49 years,Alcohol use disorders,Rate,2019,3532.787558,4334.431665936409,2849.280857
All Population,Prevalence,Austria,Both Sexes,50-54 years,Alcohol use disorders,Number,2019,23835.608210034992,31063.73895209116,18492.282751123465
All Population,Prevalence,Austria,Both Sexes,50-54 years,Alcohol use disorders,Percent,2019,0.033425449,0.043580791,0.025954023
All Population,Prevalence,Austria,Both Sexes,50-54 years,Alcohol use disorders,Rate,2019,3330.077965,4339.92167,2583.560812
All Population,Prevalence,Austria,Both Sexes,15-19 years,Alcohol use disorders,Number,2020,7338.221658079019,11275.70330803348,4386.743579696556
All Population,Prevalence,Austria,Both Sexes,15-19 years,Alcohol use disorders,Percent,2020,0.017917195,0.02735024,0.010752895
All Population,Prevalence,Austria,Both Sexes,15-19 years,Alcohol use disorders,Rate,2020,1670.7599303055501,2567.242331,998.7699662
All Population,Prevalence,Austria,Both Sexes,20-24 years,Alcohol use disorders,Number,2020,22812.834885968132,35271.934639251645,13816.450739897464
All Population,Prevalence,Austria,Both Sexes,20-24 years,Alcohol use disorders,Percent,2020,0.045667119,0.070161049,0.02744933
All Population,Prevalence,Austria,Both Sexes,20-24 years,Alcohol use disorders,Rate,2020,4389.030722570051,6786.074837,2658.189001
All Population,Prevalence,Austria,Both Sexes,25-29 years,Alcohol use disorders,Number,2020,29140.97581302651,40038.91848795887,20015.45850609516
All Population,Prevalence,Austria,Both Sexes,25-29 years,Alcohol use disorders,Percent,2020,0.049483421,0.067760283,0.034094832
All Population,Prevalence,Austria,Both Sexes,25-29 years,Alcohol use disorders,Rate,2020,4827.148013,6632.371787,3315.523179
All Population,Prevalence,Austria,Both Sexes,30-34 years,Alcohol use disorders,Number,2020,27784.52403,38647.79472792969,18675.95204113253
All Population,Prevalence,Austria,Both Sexes,30-34 years,Alcohol use disorders,Percent,2020,0.046395098,0.064553291,0.031213363
All Population,Prevalence,Austria,Both Sexes,30-34 years,Alcohol use disorders,Rate,2020,4563.037345,6347.106413,3067.141497
All Population,Prevalence,Austria,Both Sexes,35-39 years,Alcohol use disorders,Number,2020,25892.61841573135,33063.51007479004,18886.40330546433
All Population,Prevalence,Austria,Both Sexes,35-39 years,Alcohol use disorders,Percent,2020,0.042814923,0.054615812,0.031242945
All Population,Prevalence,Austria,Both Sexes,35-39 years,Alcohol use disorders,Rate,2020,4235.12937,5408.037161,3089.156919
All Population,Prevalence,Austria,Both Sexes,40-44 years,Alcohol use disorders,Number,2020,21955.61962622264,27720.80238,17044.546098317107
All Population,Prevalence,Austria,Both Sexes,40-44 years,Alcohol use disorders,Percent,2020,0.039181533,0.049387306,0.030399752
All Population,Prevalence,Austria,Both Sexes,40-44 years,Alcohol use disorders,Rate,2020,3887.111705,4907.802978,3017.635383
All Population,Prevalence,Austria,Both Sexes,45-49 years,Alcohol use disorders,Number,2020,21822.40469664586,27980.62365463048,16399.50124688649
All Population,Prevalence,Austria,Both Sexes,45-49 years,Alcohol use disorders,Percent,2020,0.035237095,0.045143895,0.026556694
All Population,Prevalence,Austria,Both Sexes,45-49 years,Alcohol use disorders,Rate,2020,3504.1946007175598,4493.068097,2633.39648
All Population,Prevalence,Austria,Both Sexes,50-54 years,Alcohol use disorders,Number,2020,23186.80285604168,32143.163493407268,16019.10345500042
All Population,Prevalence,Austria,Both Sexes,50-54 years,Alcohol use disorders,Percent,2020,0.032697338,0.045329846,0.02259356
All Population,Prevalence,Austria,Both Sexes,50-54 years,Alcohol use disorders,Rate,2020,3257.622524,4515.943575,2250.598867
All Population,Prevalence,Netherlands,Both Sexes,15-19 years,Alcohol use disorders,Number,2018,11280.836341607395,17734.02788579007,6588.600286086373
All Population,Prevalence,Netherlands,Both Sexes,15-19 years,Alcohol use disorders,Percent,2018,0.011377078,0.017718512,0.006647416
All Population,Prevalence,Netherlands,Both Sexes,15-19 years,Alcohol use disorders,Rate,2018,1077.203689,1693.4170206283302,629.1434714341101
All Population,Prevalence,Netherlands,Both Sexes,20-24 years,Alcohol use disorders,Number,2018,29089.37830117701,46493.02912153649,17218.518720255684
All Population,Prevalence,Netherlands,Both Sexes,20-24 years,Alcohol use disorders,Percent,2018,0.028163849,0.044856046,0.016536338
All Population,Prevalence,Netherlands,Both Sexes,20-24 years,Alcohol use disorders,Rate,2018,2722.313649,4351.024847,1611.385711
All Population,Prevalence,Netherlands,Both Sexes,25-29 years,Alcohol use disorders,Number,2018,32057.31002002633,43857.29419436546,21880.168195161576
All Population,Prevalence,Netherlands,Both Sexes,25-29 years,Alcohol use disorders,Percent,2018,0.029696982,0.040406351,0.020308434
All Population,Prevalence,Netherlands,Both Sexes,25-29 years,Alcohol use disorders,Rate,2018,2898.219949,3965.0265371717896,1978.130414
All Population,Prevalence,Netherlands,Both Sexes,30-34 years,Alcohol use disorders,Number,2018,28676.87737175341,40848.45673051912,17764.52160201118
All Population,Prevalence,Netherlands,Both Sexes,30-34 years,Alcohol use disorders,Percent,2018,0.027729221,0.039605971,0.017170236
All Population,Prevalence,Netherlands,Both Sexes,30-34 years,Alcohol use disorders,Rate,2018,2723.339898,3879.2310102810097,1687.0327203779502
All Population,Prevalence,Netherlands,Both Sexes,35-39 years,Alcohol use disorders,Number,2018,26776.780215570285,35852.36213982042,18876.62510843855
All Population,Prevalence,Netherlands,Both Sexes,35-39 years,Alcohol use disorders,Percent,2018,0.026432638,0.035263313,0.01863326
All Population,Prevalence,Netherlands,Both Sexes,35-39 years,Alcohol use disorders,Rate,2018,2611.046852,3496.0214242037496,1840.690037
All Population,Prevalence,Netherlands,Both Sexes,40-44 years,Alcohol use disorders,Number,2018,25890.614351288998,33571.149070735126,19595.264359333905
