population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2005,0.0024953699560494,0.0035599236587929,0.0016037663113764
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2005,2476.42232680103,3240.92234069935,1701.2253562317
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2005,995.2212765168399,1357.81414614298,678.6155072095701
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2005,1035859.3619506196,1307544.804647118,732834.5784563893
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2005,406121.8090482487,546454.0745936821,268290.5915137554
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2005,0.0090360609067837,0.0119540192881581,0.0060933829308678
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2005,0.0030320824268721,0.0041520425758556,0.0019615295871086
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2005,3135.38817916548,3957.7385452208096,2218.17841202792
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2005,1251.84662462345,1684.4125913724602,826.98999148017
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2005,1096494.4315166208,1373578.1244117338,826711.9003774602
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2005,436954.0664843375,569349.7745815839,306899.9250091197
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2005,0.0100717381740119,0.0131021169169967,0.0074323935127581
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2005,0.0033122733089531,0.0044585109345087,0.0022978239981932
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2005,3361.9539468436205,4211.51832962509,2534.77560531912
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2005,1352.95024830228,1762.8899190450998,950.2608205156099
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2005,1011512.5379197,1247031.039198032,807437.0431342445
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2005,419547.2764092171,549003.7945177421,311573.4848519573
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2005,0.0099985233121178,0.0127618467250174,0.0073568114680811
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2005,0.0033637396132762,0.0044372367367421,0.0023815679774017
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2005,3138.96779337205,3869.8386056868103,2505.67222704574
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2005,1303.80648040994,1706.1121482855401,968.26162751122
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2005,1028407.940601081,1263447.9073691487,826458.7124502609
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2005,423741.5384752839,547178.2770514651,315169.0669271588
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2005,0.0104505490540928,0.0139144543577944,0.0077215522486739
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2005,0.0034879758360732,0.0047117641239905,0.0024361434831802
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2005,3125.6443234156704,3840.00222449822,2511.85923515696
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2005,1268.38263186137,1637.86497222148,943.39339973317
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2006,405904.4481138749,615057.4270984861,239109.0546855456
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2006,163361.13931985485,255535.51891058692,93122.90427780886
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2006,0.0036389467113738,0.005497234300009,0.0021147744570278
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2006,0.0013804815363982,0.0021537976436572,0.0007591827271655
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2006,1209.62190964366,1832.9115213309099,712.56068438224
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2006,509.89703824494,797.59975231182,290.66333206119
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2006,833304.7221502921,1089735.1992396703,574142.5319019199
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2006,325951.5474789352,443957.6744623535,221572.49906315
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2006,0.007058874864128,0.0098558387199706,0.0047226870476585
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2006,0.0024782565591725,0.003542121661592,0.0015872527164422
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2006,2447.9325812409797,3201.22786807249,1686.61255931946
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2006,987.3879836704,1344.8577753744598,671.19798871614
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2006,1030566.1791666306,1301864.4612181508,729306.515557954
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2006,404452.49184846383,544345.1656768868,267780.75984439143
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2006,0.0089476912341568,0.011817440098835,0.0060360609880368
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2006,0.0030037140633876,0.0041184731972286,0.0019360673623285
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2006,3101.6125102485503,3918.1172264234897,2194.9354230598997
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2006,1240.08970465472,1669.0139122381602,821.04121022962
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2006,1086373.6052953394,1359259.2832048377,819202.466198313
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2006,435052.4944448738,567935.6292988312,305450.3009518216
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2006,0.0099748351361064,0.013025267240843,0.0073515870685308
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2006,0.0032956069599464,0.0044413371557701,0.0022932878859453
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2006,3326.77083801241,4162.42084916467,2508.62029571816
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2006,1344.8041434855,1755.5632878020199,944.18681789894
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2006,1002348.6957455293,1233823.7510882283,801723.3034144675
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2006,414996.4015855428,544595.5158090933,307784.971698924
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2006,0.0099054969129805,0.0127402387154914,0.007284187335568
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2006,0.0033268074969114,0.0043835861292183,0.0023445305743266
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2006,3108.6653059188197,3826.5576689095997,2486.44950489755
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2006,1289.42462087517,1692.09868765022,956.31075095516
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2006,998544.037390887,1229652.348870541,801125.3630209682
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2006,406970.19844919024,526579.9088562899,301480.0067483564
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2006,0.0102415157949603,0.0136343366265373,0.0075514465100073
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2006,0.003382083095502,0.0045525023650305,0.0023570917817733
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2006,3059.13789868178,3767.16094811591,2454.3263670336
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2006,1229.45270439556,1590.79238600456,910.76794082315
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2007,387214.4468786403,590473.4591372792,226740.1222658576
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2007,158032.44732311834,247844.20931998105,89146.75095676351
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2007,0.0035600215498732,0.0053675608168281,0.0020666473212167
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2007,0.0013676122931071,0.0021434413038502,0.0007428131466883
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2007,1180.88734770989,1800.7660681943798,691.48902826413
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2007,504.73362360696,791.5798810879801,284.72230485170996
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2007,819644.4882923173,1070563.366183246,565669.3077341961
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2007,323371.6057218345,440104.92597828,218515.9667361565
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2007,0.0069261748614458,0.0096568293464687,0.0046416945584278
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2007,0.0024516030169112,0.0035118456457294,0.0015647159221479
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2007,2399.44236723527,3133.9869105713597,1655.9507471951802
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2007,976.2787753000599,1328.70385196157,659.7131492497
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2007,1020168.2160091742,1290191.0924546462,721082.2640281826
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2007,401990.5672006325,537621.4841378345,266808.2561387047
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2007,0.0088173314199563,0.011612228390283,0.0059501514103914
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2007,0.0029710633717872,0.0040652856398384,0.0019088719993849
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2007,3054.35635809029,3862.79762940083,2158.90101581131
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2007,1226.31536321168,1640.07203000323,813.9272167829499
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2007,1070323.5514301995,1339609.932625229,807285.3971417394
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2007,430243.0071148014,562670.406465976,302043.5469448911
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2007,0.0098226017522796,0.0128779666166699,0.0072275712130749
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2007,0.003258454165622,0.0043865986146019,0.0022757314015674
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2007,3272.9617206704897,4096.41740972032,2468.61259753705
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2007,1328.00897489943,1736.76582150177,932.30229084524
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2007,991872.0906906662,1218746.1838046692,793292.2495307439
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2007,408776.1326429394,535480.9236892995,302720.8615442388
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2007,0.0097822089751865,0.0125485523792116,0.0071893409574479
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2007,0.0032685032708856,0.0043016390311759,0.002291277652321
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2007,3070.90754696462,3773.3261060647296,2456.09003307691
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2007,1267.06891408991,1659.8112715340899,938.3331429583801
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2007,967349.4435232412,1195221.8048101105,774355.6543176743
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2007,388056.6073787213,503567.12163152045,285863.33112249593
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2007,0.0100119205977329,0.0133524491435411,0.0073229402459448
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2007,0.0032604435512895,0.0043746341725019,0.0022686550521099
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2007,2988.52181612112,3692.5089094682,2392.28831097117
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2007,1184.15025987887,1536.62926131926,872.3086565259301
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2008,366736.76688909065,560018.5054619684,213606.42266014047
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2008,152209.52627637656,238855.59822330164,85337.98185498238
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2008,0.003472769540929,0.0052353938921813,0.0020009099056465
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2008,0.0013551855339962,0.0021349782927721,0.00072623242301
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2008,1150.38789709599,1756.6782744421898,670.04529012634
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2008,499.98933594077994,784.61089041536,280.32464144671
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2008,799955.1387402866,1047736.451571634,552695.2772253335
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2008,319293.1085948417,434804.4256419048,214004.44030466792
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2008,0.0067599253887133,0.0094185388792817,0.0045337184764749
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2008,0.0024191717707282,0.0034743906611562,0.0015453144191219
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2008,2340.05299882735,3064.87039928487,1616.7609635529202
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2008,963.40726390547,1311.94106845946,645.7183908693701
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2008,1008957.7609579824,1279059.155842332,712065.5338278726
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2008,400059.228464174,533121.6003527122,265830.1045512449
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2008,0.0086648706407727,0.0113975100298117,0.0058533191662644
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2008,0.0029376917021771,0.0040118591214132,0.0018812104497863
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2008,3000.8738405230597,3804.21788678685,2117.8476601174
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2008,1212.48968673545,1615.77185629515,805.67135378819
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2008,1053769.5776117311,1316728.474087225,794574.2867040818
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2008,425027.9565561792,556755.541346262,299097.3217745475
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2008,0.009645952126819,0.0126951822774862,0.0070691187071086
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2008,0.0032111317510995,0.0043180065056276,0.002248191591998
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2008,3212.1865058951103,4013.75929449091,2422.08624722938
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2008,1307.77809193229,1713.0936643183,920.2992855851701
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2008,979293.055461558,1201220.4642841674,781670.3938971582
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2008,400965.93602607417,524449.0379700874,296497.60270998545
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2008,0.0096478107386547,0.0123906675049024,0.0070721614085976
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2008,0.0031998177206647,0.0042069161730269,0.0022341374764254
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2008,3031.417155813,3718.39696303006,2419.67307848837
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2008,1241.4517369601201,1623.7742676791602,918.00183211794
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2008,939556.3439558364,1166188.467696971,749363.0434498248
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2008,370956.90955063753,483414.56806975126,271481.94097290613
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2008,0.0097954467478166,0.013053336009278,0.007115884814284
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2008,0.0031460298101053,0.0042141292308957,0.0021830344704655
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2008,2923.03357714508,3628.1039133911204,2331.32728182444
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2008,1141.39930032177,1487.42087168172,835.32423712456
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2009,347773.0699959548,531884.9799837355,201750.6471491301
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2009,146521.93195675663,230066.65494772384,81562.15778292826
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2009,0.0034015503300379,0.0051448319278567,0.0019201912705051
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2009,0.0013454308613386,0.0021296645501405,0.0007130405020208
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2009,1124.12685864384,1719.2423545500899,652.13019861414
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2009,496.08274374964003,778.94207309151,276.14691178818003
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2009,778100.3261204935,1025552.6938630769,538213.3099971153
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2009,314235.02056080266,429053.4168605789,208663.68093042664
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2009,0.0066057006014821,0.0092101362662625,0.0044316275102215
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2009,0.0023885220867324,0.0034425758040107,0.0015204906820339
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2009,2282.25926475272,3008.06600188812,1578.6425887757903
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2009,950.8938798645,1298.34118265864,631.4287210656299
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2009,995407.8839697586,1264931.9214295282,703514.068361239
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2009,397666.2868889017,529083.1788914033,264240.7497426345
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2009,0.0085134784340509,0.0112140599881619,0.005739403988872
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2009,0.0029073208943508,0.0039674474438907,0.0018551941738644
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2009,2946.21553582914,3743.9547533211,2082.26608535001
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2009,1199.35522302974,1595.7064879323398,796.94591618641
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2009,1039880.874053434,1297630.3722721837,783442.6287106916
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2009,420424.9775194312,549964.0597066893,296889.3198960277
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2009,0.0094832605172295,0.012530415368069,0.0069178531633573
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2009,0.0031636537438922,0.0042506545955944,0.002219735787801
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2009,3155.2157151244405,3937.28151481089,2377.1285304737303
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2009,1287.60756613994,1684.33828209135,909.26313859789
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2009,968035.9445452992,1185742.3268455989,769758.8594755449
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2009,394818.705707973,515952.67554661306,291644.1513888791
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2009,0.0095209324323457,0.0122947585782482,0.0069606668140154
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2009,0.0031417274981607,0.0041295484227837,0.0021837739149322
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2009,2992.2512660605903,3665.19342460154,2379.36611218393
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2009,1219.1498233016,1593.1960774166,900.55995446093
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2009,918451.9772332977,1143927.8994777412,728966.3459531622
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2009,357611.8960953529,468470.0570099647,260048.9747214878
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2009,0.0096409248174179,0.0128197344832349,0.0070172973626766
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2009,0.0030590322618565,0.0041044076661107,0.0021126170152435
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2009,2875.54468181123,3581.4782582619,2282.29167260263
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2009,1108.49629747493,1452.12541680926,806.07868135365
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2010,331765.6534221696,508072.4043723312,191608.17593201224
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2010,141134.4374062634,221988.40333083965,77709.65953690122
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2010,0.0033531147198064,0.0050705809678913,0.0018654719973354
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2010,0.0013381852648984,0.0021266923848776,0.0007052589005441
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2010,1106.69087205371,1694.8080262719297,639.15904834484
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2010,493.35370942521996,775.98922166243,271.64418192522
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2010,757722.5827378236,1006472.1942374206,524950.8311030498
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2010,308540.8104706696,422427.5094913769,202935.06022413555
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2010,0.0064925392376155,0.0090600201460948,0.0043583666205886
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2010,0.0023635454186274,0.0034214577192722,0.0014930859113027
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2010,2239.04332396982,2974.08959242843,1551.21106401072
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2010,941.0019803867,1288.33888260948,618.92069729608
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2010,982117.9838482084,1250971.8400160794,695587.4394836732
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2010,395229.1385151924,525531.659489138,262423.4672957792
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2010,0.0083915568363613,0.0110708420954797,0.0056135202327687
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2010,0.0028830262886959,0.0039331769602745,0.0018326409477759
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2010,2901.34585507613,3695.58650033699,2054.88522517564
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2010,1189.1258985254701,1581.16708990975,789.55347906432
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2010,1030733.3322590285,1288463.022863831,775664.9424904068
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2010,417454.19957982784,546697.649402818,295739.84548621014
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2010,0.0093432914273237,0.0123975468578333,0.0067778279220656
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2010,0.0031187515635859,0.0041911444870579,0.0021931431466499
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2010,3107.10265414892,3884.01806055776,2338.20962814905
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2010,1269.9945480665199,1663.1837334040101,899.71065518458
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2010,958565.152645797,1175226.796990742,759198.0532022282
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2010,391734.2299390731,511753.3164349018,289190.683056041
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2010,0.0094243014603882,0.0122339325321315,0.0068664638539405
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2010,0.003109787687926,0.0040888720613715,0.0021534095652731
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2010,2960.4157451473898,3629.54975394993,2344.6939044065402
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2010,1206.70540331575,1576.4144282280301,890.8283554556201
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2010,909234.1789242493,1131431.895981358,717678.1278692747
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2010,351043.0452798001,462038.9639567303,254167.8341000473
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2010,0.0095832584547777,0.0127816418072108,0.0069841735581574
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2010,0.0030171210245127,0.0040701193910219,0.0020754878511671
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2010,2857.17531932657,3555.40889644244,2255.2300405102
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2010,1093.01257049345,1438.61102634851,791.3805484026
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2011,319457.6523913036,490287.0801777635,182876.71196848268
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2011,136580.3686563637,215380.971400732,74233.364725964
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2011,0.0033265962805412,0.0050434071347815,0.001832309454956
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2011,0.0013326146177483,0.0021282099433099,0.0007018002595952
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2011,1095.70097688749,1681.6251815688702,627.24492731323
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2011,491.31149664157,774.7756756554801,267.03475677398
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2011,736050.2815797118,979056.4433856644,508495.212087574
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2011,301106.96468836034,414486.1709729951,196626.8708519161
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2011,0.0064270687125525,0.00898316355416,0.0042980032776615
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2011,0.0023439213947192,0.0034065774540563,0.0014798370875896
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2011,2207.98269619215,2936.94566755882,1525.36947200982
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2011,932.6272598538901,1283.79993562075,609.0180609607
