Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8108306,SA_0000001747,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2010,,,,,,,,,1.6 [1.0 - 2.3],1.612662092,1.007505533,2.267171382,,2025-06-18T14:11:35Z,2010,2010-01-01,2010-12-31
8108484,SA_0000001747,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,2.8 [2.0 - 3.6],2.792417707,1.981670823,3.630114465,,2025-06-18T14:11:35Z,2018,2018-01-01,2018-12-31
8108542,SA_0000001747,COUNTRY,BOL,AMR,Americas,YEAR,2004,,,,,,,,,2.5 [1.6 - 3.2],2.456881372,1.618142635,3.244271136,,2025-06-18T14:11:35Z,2004,2004-01-01,2004-12-31
8108667,SA_0000001747,COUNTRY,COM,AFR,Africa,YEAR,2012,,,,,,,,,0.2 [0.0 - 0.4],0.156232061,0.02556039,0.354330871,,2025-06-18T14:11:35Z,2012,2012-01-01,2012-12-31
8108769,SA_0000001747,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,1.5 [0.9 - 2.1],1.495861762,0.861150217,2.126370332,,2025-06-18T14:11:35Z,2014,2014-01-01,2014-12-31
8109646,SA_0000001747,COUNTRY,BIH,EUR,Europe,YEAR,2014,,,,,,,,,4.7 [3.5 - 5.8],4.655900981,3.494157506,5.767054959,,2025-06-18T14:11:35Z,2014,2014-01-01,2014-12-31
8110556,SA_0000001747,COUNTRY,BWA,AFR,Africa,YEAR,2000,,,,,,,,,4.9 [3.8 - 6.0],4.856273444,3.787859343,5.962432396,,2025-06-18T14:11:35Z,2000,2000-01-01,2000-12-31
8114445,SA_0000001747,COUNTRY,MDA,EUR,Europe,YEAR,2017,,,,,,,,,8.3 [6.9 - 9.7],8.281923415,6.86847412,9.668830325,,2025-06-18T14:11:35Z,2017,2017-01-01,2017-12-31
8121158,SA_0000001747,COUNTRY,NRU,WPR,Western Pacific,YEAR,2013,,,,,,,,,2.8 [2.0 - 3.7],2.785023235,1.959811043,3.671822509,,2025-06-18T14:11:35Z,2013,2013-01-01,2013-12-31
8121807,SA_0000001747,COUNTRY,ESP,EUR,Europe,YEAR,2019,,,,,,,,,9.9 [8.4 - 11.5],9.923333333,8.400648318,11.45034201,,2025-06-18T14:11:35Z,2019,2019-01-01,2019-12-31
8134047,SA_0000001747,COUNTRY,SUR,AMR,Americas,YEAR,2001,,,,,,,,,4.2 [3.1 - 5.3],4.216285137,3.124529946,5.319781632,,2025-06-18T14:11:35Z,2001,2001-01-01,2001-12-31
8135316,SA_0000001747,COUNTRY,KOR,WPR,Western Pacific,YEAR,2018,,,,,,,,,8.5 [7.0 - 10.0],8.46,6.983566726,10.01201467,,2025-06-18T14:11:35Z,2018,2018-01-01,2018-12-31
8141043,SA_0000001747,COUNTRY,NRU,WPR,Western Pacific,YEAR,2004,,,,,,,,,2.3 [1.5 - 3.1],2.325213103,1.529813396,3.120909295,,2025-06-18T14:11:35Z,2004,2004-01-01,2004-12-31
8141115,SA_0000001747,COUNTRY,CMR,AFR,Africa,YEAR,2020,,,,,,,,,3.2 [2.2 - 4.1],3.185100943,2.234438764,4.066935866,,2025-06-18T14:11:35Z,2020,2020-01-01,2020-12-31
8141402,SA_0000001747,COUNTRY,PER,AMR,Americas,YEAR,2015,,,,,,,,,5.7 [4.5 - 7.0],5.730359993,4.540808006,7.025288682,,2025-06-18T14:11:35Z,2015,2015-01-01,2015-12-31
8142762,SA_0000001747,COUNTRY,GIN,AFR,Africa,YEAR,2008,,,,,,,,,0.2 [0.0 - 0.4],0.19915086,0.037107085,0.424620649,,2025-06-18T14:11:35Z,2008,2008-01-01,2008-12-31
8147197,SA_0000001747,COUNTRY,TCD,AFR,Africa,YEAR,2022,,,,,,,,,0.4 [0.1 - 0.8],0.422410889,0.142748366,0.762582172,,2025-06-18T14:11:35Z,2022,2022-01-01,2022-12-31
8155840,SA_0000001747,COUNTRY,NIU,WPR,Western Pacific,YEAR,2003,,,,,,,,,3.6 [2.6 - 4.6],3.608996467,2.618998488,4.577448879,,2025-06-18T14:11:35Z,2003,2003-01-01,2003-12-31
8162216,SA_0000001747,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,2.6 [1.7 - 3.4],2.590403157,1.74573112,3.406393489,,2025-06-18T14:11:35Z,2000,2000-01-01,2000-12-31
8173542,SA_0000001747,COUNTRY,NZL,WPR,Western Pacific,YEAR,2004,,,,,,,,,9.1 [7.6 - 10.7],9.083333333,7.636180891,10.70738723,,2025-06-18T14:11:35Z,2004,2004-01-01,2004-12-31
8185977,SA_0000001747,COUNTRY,TON,WPR,Western Pacific,YEAR,2019,,,,,,,,,0.3 [0.1 - 0.6],0.294571975,0.072993948,0.587958149,,2025-06-18T14:11:35Z,2019,2019-01-01,2019-12-31
8190810,SA_0000001747,COUNTRY,LTU,EUR,Europe,YEAR,2021,,,,,,,,,11.4 [9.7 - 13.1],11.38333333,9.721134532,13.06482804,,2025-06-18T14:11:35Z,2021,2021-01-01,2021-12-31
8191601,SA_0000001747,COUNTRY,FIN,EUR,Europe,YEAR,2021,,,,,,,,,8.0 [6.5 - 9.4],7.98,6.540072129,9.43051957,,2025-06-18T14:11:35Z,2021,2021-01-01,2021-12-31
8198042,SA_0000001747,COUNTRY,TCD,AFR,Africa,YEAR,2003,,,,,,,,,0.4 [0.2 - 0.8],0.445490397,0.154142826,0.810604521,,2025-06-18T14:11:35Z,2003,2003-01-01,2003-12-31
8198962,SA_0000001747,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,0.5 [0.1 - 0.8],0.457553913,0.147500636,0.776989685,,2025-06-18T14:11:35Z,2003,2003-01-01,2003-12-31
