Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20082277,SA_0000001476,COUNTRY,AUT,YEAR,2011,,,,,,,DATASOURCE,SA_0000001476_AUT,1.4,1.4,,,,2018-10-25T13:07:03Z,2011,2011-01-01,2011-12-31
20082278,SA_0000001476,COUNTRY,AZE,YEAR,1994,,,,,,,DATASOURCE,SA_0000001476_AZE,1.1,1.1,,,,2018-10-25T13:07:03Z,1994,1994-01-01,1994-12-31
20082279,SA_0000001476,COUNTRY,AZE,YEAR,2012,,,,,,,DATASOURCE,SA_0000001476_AZE,0.5,0.5,,,,2018-10-25T13:07:03Z,2012,2012-01-01,2012-12-31
20082280,SA_0000001476,COUNTRY,BLR,YEAR,2009,,,,,,,DATASOURCE,SA_0000001476_BLR,2.2,2.2,,,,2018-10-25T13:07:03Z,2009,2009-01-01,2009-12-31
20082281,SA_0000001476,COUNTRY,CAN,YEAR,1990,,,,,,,DATASOURCE,SA_0000001476_CAN,2.3,2.3,,,,2018-10-25T13:07:03Z,1990,1990-01-01,1990-12-31
20082282,SA_0000001476,COUNTRY,CAN,YEAR,1997,,,,,,,DATASOURCE,SA_0000001476_CAN,2,2,,,,2018-10-25T13:07:03Z,1997,1997-01-01,1997-12-31
20082283,SA_0000001476,COUNTRY,CAN,YEAR,2008,,,,,,,DATASOURCE,SA_0000001476_CAN,2,2,,,,2018-10-25T13:07:03Z,2008,2008-01-01,2008-12-31
20082284,SA_0000001476,COUNTRY,HRV,YEAR,2006,,,,,,,DATASOURCE,SA_0000001476_HRV,1.6,1.6,,,,2018-10-25T13:07:03Z,2006,2006-01-01,2006-12-31
20082285,SA_0000001476,COUNTRY,DNK,YEAR,1994,,,,,,,DATASOURCE,SA_0000001476_DNK,2.4,2.4,,,,2018-10-25T13:07:03Z,1994,1994-01-01,1994-12-31
20082286,SA_0000001476,COUNTRY,DNK,YEAR,2001,,,,,,,DATASOURCE,SA_0000001476_DNK,2.3,2.3,,,,2018-10-25T13:07:03Z,2001,2001-01-01,2001-12-31
20082287,SA_0000001476,COUNTRY,DNK,YEAR,2008,,,,,,,DATASOURCE,SA_0000001476_DNK,1.7,1.7,,,,2018-10-25T13:07:03Z,2008,2008-01-01,2008-12-31
20082288,SA_0000001476,COUNTRY,EST,YEAR,1998,,,,,,,DATASOURCE,SA_0000001476_EST,1.9,1.9,,,,2018-10-25T13:07:03Z,1998,1998-01-01,1998-12-31
20082289,SA_0000001476,COUNTRY,EST,YEAR,2005,,,,,,,DATASOURCE,SA_0000001476_EST,1.9,1.9,,,,2018-10-25T13:07:03Z,2005,2005-01-01,2005-12-31
20082290,SA_0000001476,COUNTRY,FIN,YEAR,1993,,,,,,,DATASOURCE,SA_0000001476_FIN,6.5,6.5,,,,2018-10-25T13:07:03Z,1993,1993-01-01,1993-12-31
20082291,SA_0000001476,COUNTRY,FIN,YEAR,2003,,,,,,,DATASOURCE,SA_0000001476_FIN,5.4,5.4,,,,2018-10-25T13:07:03Z,2003,2003-01-01,2003-12-31
20082292,SA_0000001476,COUNTRY,GEO,YEAR,1990,,,,,,,DATASOURCE,SA_0000001476_GEO,1.3,1.3,,,,2018-10-25T13:07:03Z,1990,1990-01-01,1990-12-31
20082293,SA_0000001476,COUNTRY,GRC,YEAR,2005,,,,,,,DATASOURCE,SA_0000001476_GRC,1,1,,,,2018-10-25T13:07:03Z,2005,2005-01-01,2005-12-31
20082294,SA_0000001476,COUNTRY,HUN,YEAR,2006,,,,,,,DATASOURCE,SA_0000001476_HUN,1.1,1.1,,,,2018-10-25T13:07:03Z,2006,2006-01-01,2006-12-31
20082295,SA_0000001476,COUNTRY,ISL,YEAR,1998,,,,,,,DATASOURCE,SA_0000001476_ISL,3.2,3.2,,,,2018-10-25T13:07:03Z,1998,1998-01-01,1998-12-31
20082296,SA_0000001476,COUNTRY,ISL,YEAR,2005,,,,,,,DATASOURCE,SA_0000001476_ISL,2.9,2.9,,,,2018-10-25T13:07:03Z,2005,2005-01-01,2005-12-31
20082297,SA_0000001476,COUNTRY,ITA,YEAR,1995,,,,,,,DATASOURCE,SA_0000001476_ITA,0.8,0.8,,,,2018-10-25T13:07:03Z,1995,1995-01-01,1995-12-31
20082298,SA_0000001476,COUNTRY,ITA,YEAR,2002,,,,,,,DATASOURCE,SA_0000001476_ITA,0.8,0.8,,,,2018-10-25T13:07:03Z,2002,2002-01-01,2002-12-31
20082299,SA_0000001476,COUNTRY,ITA,YEAR,2009,,,,,,,DATASOURCE,SA_0000001476_ITA,0.7,0.7,,,,2018-10-25T13:07:03Z,2009,2009-01-01,2009-12-31
20082300,SA_0000001476,COUNTRY,JPN,YEAR,1999,,,,,,,DATASOURCE,SA_0000001476_JPN,1.2,1.2,,,,2018-10-25T13:07:03Z,1999,1999-01-01,1999-12-31
20082301,SA_0000001476,COUNTRY,JPN,YEAR,2006,,,,,,,DATASOURCE,SA_0000001476_JPN,1.1,1.1,,,,2018-10-25T13:07:03Z,2006,2006-01-01,2006-12-31
20082302,SA_0000001476,COUNTRY,KAZ,YEAR,1994,,,,,,,DATASOURCE,SA_0000001476_KAZ,3.4,3.4,,,,2018-10-25T13:07:03Z,1994,1994-01-01,1994-12-31
20082303,SA_0000001476,COUNTRY,LTU,YEAR,1998,,,,,,,DATASOURCE,SA_0000001476_LTU,3.4,3.4,,,,2018-10-25T13:07:03Z,1998,1998-01-01,1998-12-31
20082304,SA_0000001476,COUNTRY,ARM,YEAR,1990,,,,,,,DATASOURCE,SA_0000001476_ARM,4,4,,,,2018-10-25T13:07:03Z,1990,1990-01-01,1990-12-31
20082305,SA_0000001476,COUNTRY,MDA,YEAR,1993,,,,,,,DATASOURCE,SA_0000001476_MDA,2.2,2.2,,,,2018-10-25T13:07:03Z,1993,1993-01-01,1993-12-31
20082306,SA_0000001476,COUNTRY,NOR,YEAR,1995,,,,,,,DATASOURCE,SA_0000001476_NOR,4.1,4.1,,,,2018-10-25T13:07:03Z,1995,1995-01-01,1995-12-31
20082307,SA_0000001476,COUNTRY,NOR,YEAR,2002,,,,,,,DATASOURCE,SA_0000001476_NOR,3.5,3.5,,,,2018-10-25T13:07:03Z,2002,2002-01-01,2002-12-31
20082308,SA_0000001476,COUNTRY,RUS,YEAR,1992,,,,,,,DATASOURCE,SA_0000001476_RUS,4,4,,,,2018-10-25T13:07:03Z,1992,1992-01-01,1992-12-31
20082309,SA_0000001476,COUNTRY,RUS,YEAR,2010,,,,,,,DATASOURCE,SA_0000001476_RUS,1.7,1.7,,,,2018-10-25T13:07:03Z,2010,2010-01-01,2010-12-31
20082310,SA_0000001476,COUNTRY,SWE,YEAR,1995,,,,,,,DATASOURCE,SA_0000001476_SWE,3.1,3.1,,,,2018-10-25T13:07:04Z,1995,1995-01-01,1995-12-31
20082311,SA_0000001476,COUNTRY,SWE,YEAR,2004,,,,,,,DATASOURCE,SA_0000001476_SWE,2.8,2.8,,,,2018-10-25T13:07:04Z,2004,2004-01-01,2004-12-31
20082312,SA_0000001476,COUNTRY,TJK,YEAR,1993,,,,,,,DATASOURCE,SA_0000001476_TJK,2.2,2.2,,,,2018-10-25T13:07:04Z,1993,1993-01-01,1993-12-31
20082313,SA_0000001476,COUNTRY,THA,YEAR,1992,,,,,,,DATASOURCE,SA_0000001476_THA,2.5,2.5,,,,2018-10-25T13:07:04Z,1992,1992-01-01,1992-12-31
20082314,SA_0000001476,COUNTRY,UKR,YEAR,2010,,,,,,,DATASOURCE,SA_0000001476_UKR,1.6,1.6,,,,2018-10-25T13:07:04Z,2010,2010-01-01,2010-12-31
20082315,SA_0000001476,COUNTRY,GBR,YEAR,1994,,,,,,,DATASOURCE,SA_0000001476_GBR,6.2,6.2,,,,2018-10-25T13:07:04Z,1994,1994-01-01,1994-12-31
20082316,SA_0000001476,COUNTRY,GBR,YEAR,2001,,,,,,,DATASOURCE,SA_0000001476_GBR,5.7,5.7,,,,2018-10-25T13:07:04Z,2001,2001-01-01,2001-12-31
20082317,SA_0000001476,COUNTRY,USA,YEAR,2000,,,,,,,DATASOURCE,SA_0000001476_USA,1,1,,,,2018-10-25T13:07:04Z,2000,2000-01-01,2000-12-31
20082318,SA_0000001476,COUNTRY,USA,YEAR,2007,,,,,,,DATASOURCE,SA_0000001476_USA,0.9,0.9,,,,2018-10-25T13:07:04Z,2007,2007-01-01,2007-12-31
20082319,SA_0000001476,COUNTRY,UZB,YEAR,1994,,,,,,,DATASOURCE,SA_0000001476_UZB,2.5,2.5,,,,2018-10-25T13:07:04Z,1994,1994-01-01,1994-12-31
20082320,SA_0000001476,COUNTRY,ARM,YEAR,1999,,,,,,,DATASOURCE,SA_0000001476_ARM,1.9,1.9,,,,2018-10-25T13:07:04Z,1999,1999-01-01,1999-12-31
20082321,SA_0000001476,COUNTRY,AZE,YEAR,2014,,,,,,,DATASOURCE,SA_0000001476_AZE,0.5,0.5,,,,2018-10-25T13:07:04Z,2014,2014-01-01,2014-12-31
20082322,SA_0000001476,COUNTRY,BLR,YEAR,2014,,,,,,,DATASOURCE,SA_0000001476_BLR,2.5,2.5,,,,2018-10-25T13:07:04Z,2014,2014-01-01,2014-12-31
20082323,SA_0000001476,COUNTRY,DNK,YEAR,2013,,,,,,,DATASOURCE,SA_0000001476_DNK,1.8,1.8,,,,2018-10-25T13:07:04Z,2013,2013-01-01,2013-12-31
20082324,SA_0000001476,COUNTRY,FIN,YEAR,2014,,,,,,,DATASOURCE,SA_0000001476_FIN,4.2,4.2,,,,2018-10-25T13:07:04Z,2014,2014-01-01,2014-12-31
20082325,SA_0000001476,COUNTRY,NOR,YEAR,2009,,,,,,,DATASOURCE,SA_0000001476_NOR,2.2,2.2,,,,2018-10-25T13:07:04Z,2009,2009-01-01,2009-12-31
20082326,SA_0000001476,COUNTRY,MKD,YEAR,2008,,,,,,,DATASOURCE,SA_0000001476_MKD,1.7,1.7,,,,2018-10-25T13:07:04Z,2008,2008-01-01,2008-12-31
20082327,SA_0000001476,COUNTRY,UKR,YEAR,2013,,,,,,,DATASOURCE,SA_0000001476_UKR,1.5,1.5,,,,2018-10-25T13:07:04Z,2013,2013-01-01,2013-12-31
20082328,SA_0000001476,COUNTRY,CZE,YEAR,2014,,,,,,,DATASOURCE,SA_0000001476_CZE,1.2,1.2,,,,2018-10-25T13:07:04Z,2014,2014-01-01,2014-12-31
20082329,SA_0000001476,COUNTRY,NLD,YEAR,2014,,,,,,,DATASOURCE,SA_0000001476_NLD,0.8,0.8,,,,2018-10-25T13:07:04Z,2014,2014-01-01,2014-12-31
20082330,SA_0000001476,COUNTRY,SVN,YEAR,2006,,,,,,,DATASOURCE,SA_0000001476_SVN,1,1,,,,2018-10-25T13:07:04Z,2006,2006-01-01,2006-12-31
20082331,SA_0000001476,COUNTRY,HUN,YEAR,2012,,,,,,,DATASOURCE,SA_0000001476_HUN,3.1,3.1,,,,2018-10-25T13:07:04Z,2012,2012-01-01,2012-12-31
20082332,SA_0000001476,COUNTRY,NOR,YEAR,2014,,,,,,,DATASOURCE,SA_0000001476_NOR,2.2,2.2,,,,2018-10-25T13:07:04Z,2014,2014-01-01,2014-12-31
20082333,SA_0000001476,COUNTRY,LBN,YEAR,2005,,,,,,,DATASOURCE,SA_0000001476_LBN,0.1,0.1,,,,2018-10-25T13:07:04Z,2005,2005-01-01,2005-12-31
20082334,SA_0000001476,COUNTRY,ROU,YEAR,2009,,,,,,,DATASOURCE,SA_0000001476_ROU,4,4,,,,2018-10-25T13:07:04Z,2009,2009-01-01,2009-12-31
20082335,SA_0000001476,COUNTRY,ROU,YEAR,2011,,,,,,,DATASOURCE,SA_0000001476_ROU,4,4,,,,2018-10-25T13:07:04Z,2011,2011-01-01,2011-12-31
20082336,SA_0000001476,COUNTRY,ARM,YEAR,2014,,,,,,,DATASOURCE,SA_0000001476_ARM,1.3,1.3,,,,2018-10-25T13:07:04Z,2014,2014-01-01,2014-12-31
20082337,SA_0000001476,COUNTRY,IRL,YEAR,2015,,,,,,,DATASOURCE,SA_0000001476_IRL,2.5,2.5,,,,2018-10-25T13:07:04Z,2015,2015-01-01,2015-12-31
20082338,SA_0000001476,COUNTRY,UKR,YEAR,2015,,,,,,,DATASOURCE,SA_0000001476_UKR,1.3,1.3,,,,2018-10-25T13:07:04Z,2015,2015-01-01,2015-12-31
20082339,SA_0000001476,COUNTRY,RUS,YEAR,2016,,,,,,,DATASOURCE,SA_0000001476_RUS,1.7,1.7,,,,2018-10-25T13:07:04Z,2016,2016-01-01,2016-12-31
20082340,SA_0000001476,COUNTRY,FIN,YEAR,2013,,,,,,,DATASOURCE,SA_0000001476_FIN,4.3,4.3,,,,2018-10-25T13:07:04Z,2013,2013-01-01,2013-12-31
20082341,SA_0000001476,COUNTRY,EST,YEAR,2015,,,,,,,DATASOURCE,SA_0000001476_EST,2.2,2.2,,,,2018-10-25T13:07:04Z,2015,2015-01-01,2015-12-31
20082342,SA_0000001476,COUNTRY,AUS,YEAR,1999,,,,,,,DATASOURCE,SA_0000001476_AUS,2.9,2.9,,,,2018-10-25T13:07:04Z,1999,1999-01-01,1999-12-31
20082343,SA_0000001476,COUNTRY,AUS,YEAR,2010,,,,,,,DATASOURCE,SA_0000001476_AUS,2.6,2.6,,,,2018-10-25T13:07:04Z,2010,2010-01-01,2010-12-31
20082344,SA_0000001476,COUNTRY,AUT,YEAR,2001,,,,,,,DATASOURCE,SA_0000001476_AUT,1.4,1.4,,,,2018-10-25T13:07:04Z,2001,2001-01-01,2001-12-31
20082345,SA_0000001476,COUNTRY,AUT,YEAR,2003,,,,,,,DATASOURCE,SA_0000001476_AUT,1.4,1.4,,,,2018-10-25T13:07:04Z,2003,2003-01-01,2003-12-31
20082346,SA_0000001476,COUNTRY,BLR,YEAR,1990,,,,,,,DATASOURCE,SA_0000001476_BLR,7.4,7.4,,,,2018-10-25T13:07:04Z,1990,1990-01-01,1990-12-31
20082347,SA_0000001476,COUNTRY,BLR,YEAR,1992,,,,,,,DATASOURCE,SA_0000001476_BLR,5.4,5.4,,,,2018-10-25T13:07:04Z,1992,1992-01-01,1992-12-31
20082348,SA_0000001476,COUNTRY,BLR,YEAR,2008,,,,,,,DATASOURCE,SA_0000001476_BLR,2.3,2.3,,,,2018-10-25T13:07:04Z,2008,2008-01-01,2008-12-31
20082349,SA_0000001476,COUNTRY,BLR,YEAR,2010,,,,,,,DATASOURCE,SA_0000001476_BLR,2.2,2.2,,,,2018-10-25T13:07:04Z,2010,2010-01-01,2010-12-31
20082350,SA_0000001476,COUNTRY,CAN,YEAR,2007,,,,,,,DATASOURCE,SA_0000001476_CAN,2,2,,,,2018-10-25T13:07:04Z,2007,2007-01-01,2007-12-31
20082351,SA_0000001476,COUNTRY,CAN,YEAR,2009,,,,,,,DATASOURCE,SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:04Z,2009,2009-01-01,2009-12-31
20082352,SA_0000001476,COUNTRY,HRV,YEAR,2005,,,,,,,DATASOURCE,SA_0000001476_HRV,1.6,1.6,,,,2018-10-25T13:07:05Z,2005,2005-01-01,2005-12-31
20082353,SA_0000001476,COUNTRY,HRV,YEAR,2007,,,,,,,DATASOURCE,SA_0000001476_HRV,1.6,1.6,,,,2018-10-25T13:07:05Z,2007,2007-01-01,2007-12-31
20082354,SA_0000001476,COUNTRY,EST,YEAR,1997,,,,,,,DATASOURCE,SA_0000001476_EST,1.9,1.9,,,,2018-10-25T13:07:05Z,1997,1997-01-01,1997-12-31
20082355,SA_0000001476,COUNTRY,EST,YEAR,1999,,,,,,,DATASOURCE,SA_0000001476_EST,2,2,,,,2018-10-25T13:07:05Z,1999,1999-01-01,1999-12-31
20082356,SA_0000001476,COUNTRY,EST,YEAR,2006,,,,,,,DATASOURCE,SA_0000001476_EST,1.9,1.9,,,,2018-10-25T13:07:05Z,2006,2006-01-01,2006-12-31
20082357,SA_0000001476,COUNTRY,FIN,YEAR,2011,,,,,,,DATASOURCE,SA_0000001476_FIN,4.5,4.5,,,,2018-10-25T13:07:05Z,2011,2011-01-01,2011-12-31
20082358,SA_0000001476,COUNTRY,FRA,YEAR,2006,,,,,,,DATASOURCE,SA_0000001476_FRA,1.4,1.4,,,,2018-10-25T13:07:05Z,2006,2006-01-01,2006-12-31
20082359,SA_0000001476,COUNTRY,GRC,YEAR,2004,,,,,,,DATASOURCE,SA_0000001476_GRC,1,1,,,,2018-10-25T13:07:05Z,2004,2004-01-01,2004-12-31
20082360,SA_0000001476,COUNTRY,GRC,YEAR,2006,,,,,,,DATASOURCE,SA_0000001476_GRC,1,1,,,,2018-10-25T13:07:05Z,2006,2006-01-01,2006-12-31
20082361,SA_0000001476,COUNTRY,ISL,YEAR,2004,,,,,,,DATASOURCE,SA_0000001476_ISL,3,3,,,,2018-10-25T13:07:05Z,2004,2004-01-01,2004-12-31
20082362,SA_0000001476,COUNTRY,ISL,YEAR,2006,,,,,,,DATASOURCE,SA_0000001476_ISL,2.8,2.8,,,,2018-10-25T13:07:05Z,2006,2006-01-01,2006-12-31
20082363,SA_0000001476,COUNTRY,ITA,YEAR,2008,,,,,,,DATASOURCE,SA_0000001476_ITA,0.7,0.7,,,,2018-10-25T13:07:05Z,2008,2008-01-01,2008-12-31
20082364,SA_0000001476,COUNTRY,ITA,YEAR,2010,,,,,,,DATASOURCE,SA_0000001476_ITA,0.7,0.7,,,,2018-10-25T13:07:05Z,2010,2010-01-01,2010-12-31
20082365,SA_0000001476,COUNTRY,JPN,YEAR,1991,,,,,,,DATASOURCE,SA_0000001476_JPN,1.3,1.3,,,,2018-10-25T13:07:05Z,1991,1991-01-01,1991-12-31
20082366,SA_0000001476,COUNTRY,JPN,YEAR,1996,,,,,,,DATASOURCE,SA_0000001476_JPN,1.2,1.2,,,,2018-10-25T13:07:05Z,1996,1996-01-01,1996-12-31
20082367,SA_0000001476,COUNTRY,JPN,YEAR,1998,,,,,,,DATASOURCE,SA_0000001476_JPN,1.1,1.1,,,,2018-10-25T13:07:05Z,1998,1998-01-01,1998-12-31
20082368,SA_0000001476,COUNTRY,LVA,YEAR,1994,,,,,,,DATASOURCE,SA_0000001476_LVA,2,2,,,,2018-10-25T13:07:05Z,1994,1994-01-01,1994-12-31
20082369,SA_0000001476,COUNTRY,LTU,YEAR,1993,,,,,,,DATASOURCE,SA_0000001476_LTU,2,2,,,,2018-10-25T13:07:05Z,1993,1993-01-01,1993-12-31
20082370,SA_0000001476,COUNTRY,MEX,YEAR,2008,,,,,,,DATASOURCE,SA_0000001476_MEX,1.9,1.9,,,,2018-10-25T13:07:05Z,2008,2008-01-01,2008-12-31
20082371,SA_0000001476,COUNTRY,ARM,YEAR,1991,,,,,,,DATASOURCE,SA_0000001476_ARM,2.8,2.8,,,,2018-10-25T13:07:05Z,1991,1991-01-01,1991-12-31
20082372,SA_0000001476,COUNTRY,ALB,YEAR,2007,,,,,,,DATASOURCE,SA_0000001476_ALB,2.1,2.1,,,,2018-10-25T13:07:05Z,2007,2007-01-01,2007-12-31
20082373,SA_0000001476,COUNTRY,MEX,YEAR,2010,,,,,,,DATASOURCE,SA_0000001476_MEX,1.9,1.9,,,,2018-10-25T13:07:05Z,2010,2010-01-01,2010-12-31
20082374,SA_0000001476,COUNTRY,NOR,YEAR,2001,,,,,,,DATASOURCE,SA_0000001476_NOR,3.9,3.9,,,,2018-10-25T13:07:05Z,2001,2001-01-01,2001-12-31
20082375,SA_0000001476,COUNTRY,NOR,YEAR,2003,,,,,,,DATASOURCE,SA_0000001476_NOR,3.2,3.2,,,,2018-10-25T13:07:05Z,2003,2003-01-01,2003-12-31
20082376,SA_0000001476,COUNTRY,PLW,YEAR,1990,,,,,,,DATASOURCE,SA_0000001476_PLW,5.4,5.4,,,,2018-10-25T13:07:05Z,1990,1990-01-01,1990-12-31
20082377,SA_0000001476,COUNTRY,RUS,YEAR,2000,,,,,,,DATASOURCE,SA_0000001476_RUS,2.5,2.5,,,,2018-10-25T13:07:05Z,2000,2000-01-01,2000-12-31
20082378,SA_0000001476,COUNTRY,RUS,YEAR,2007,,,,,,,DATASOURCE,SA_0000001476_RUS,1.7,1.7,,,,2018-10-25T13:07:05Z,2007,2007-01-01,2007-12-31
20082379,SA_0000001476,COUNTRY,RUS,YEAR,2009,,,,,,,DATASOURCE,SA_0000001476_RUS,1.7,1.7,,,,2018-10-25T13:07:05Z,2009,2009-01-01,2009-12-31
20082380,SA_0000001476,COUNTRY,TJK,YEAR,1990,,,,,,,DATASOURCE,SA_0000001476_TJK,1.8,1.8,,,,2018-10-25T13:07:05Z,1990,1990-01-01,1990-12-31
20082381,SA_0000001476,COUNTRY,TJK,YEAR,1992,,,,,,,DATASOURCE,SA_0000001476_TJK,2,2,,,,2018-10-25T13:07:05Z,1992,1992-01-01,1992-12-31
20082382,SA_0000001476,COUNTRY,TJK,YEAR,2011,,,,,,,DATASOURCE,SA_0000001476_TJK,0.1,0.1,,,,2018-10-25T13:07:05Z,2011,2011-01-01,2011-12-31
20082383,SA_0000001476,COUNTRY,THA,YEAR,2007,,,,,,,DATASOURCE,SA_0000001476_THA,1.6,1.6,,,,2018-10-25T13:07:05Z,2007,2007-01-01,2007-12-31
20082384,SA_0000001476,COUNTRY,GBR,YEAR,1993,,,,,,,DATASOURCE,SA_0000001476_GBR,6.2,6.2,,,,2018-10-25T13:07:05Z,1993,1993-01-01,1993-12-31
20082385,SA_0000001476,COUNTRY,GBR,YEAR,1995,,,,,,,DATASOURCE,SA_0000001476_GBR,6,6,,,,2018-10-25T13:07:05Z,1995,1995-01-01,1995-12-31
20082386,SA_0000001476,COUNTRY,GBR,YEAR,2002,,,,,,,DATASOURCE,SA_0000001476_GBR,5.8,5.8,,,,2018-10-25T13:07:05Z,2002,2002-01-01,2002-12-31
20082387,SA_0000001476,COUNTRY,GBR,YEAR,2004,,,,,,,DATASOURCE,SA_0000001476_GBR,5.5,5.5,,,,2018-10-25T13:07:05Z,2004,2004-01-01,2004-12-31
20082388,SA_0000001476,COUNTRY,UZB,YEAR,1995,,,,,,,DATASOURCE,SA_0000001476_UZB,1.9,1.9,,,,2018-10-25T13:07:05Z,1995,1995-01-01,1995-12-31
20082389,SA_0000001476,COUNTRY,ARM,YEAR,2013,,,,,,,DATASOURCE,SA_0000001476_ARM,1.4,1.4,,,,2018-10-25T13:07:05Z,2013,2013-01-01,2013-12-31
20082390,SA_0000001476,COUNTRY,DNK,YEAR,2012,,,,,,,DATASOURCE,SA_0000001476_DNK,1.7,1.7,,,,2018-10-25T13:07:05Z,2012,2012-01-01,2012-12-31
20082391,SA_0000001476,COUNTRY,NOR,YEAR,2010,,,,,,,DATASOURCE,SA_0000001476_NOR,2.1,2.1,,,,2018-10-25T13:07:05Z,2010,2010-01-01,2010-12-31
20082392,SA_0000001476,COUNTRY,CZE,YEAR,2013,,,,,,,DATASOURCE,SA_0000001476_CZE,1.2,1.2,,,,2018-10-25T13:07:05Z,2013,2013-01-01,2013-12-31
20082393,SA_0000001476,COUNTRY,SVN,YEAR,2012,,,,,,,DATASOURCE,SA_0000001476_SVN,1.1,1.1,,,,2018-10-25T13:07:05Z,2012,2012-01-01,2012-12-31
20082394,SA_0000001476,COUNTRY,SWE,YEAR,2011,,,,,,,DATASOURCE,SA_0000001476_SWE,1.9,1.9,,,,2018-10-25T13:07:05Z,2011,2011-01-01,2011-12-31
20082395,SA_0000001476,COUNTRY,NOR,YEAR,2012,,,,,,,DATASOURCE,SA_0000001476_NOR,2.2,2.2,,,,2018-10-25T13:07:05Z,2012,2012-01-01,2012-12-31
20082396,SA_0000001476,COUNTRY,SWE,YEAR,2014,,,,,,,DATASOURCE,SA_0000001476_SWE,1.9,1.9,,,,2018-10-25T13:07:05Z,2014,2014-01-01,2014-12-31
20082397,SA_0000001476,COUNTRY,DNK,YEAR,2015,,,,,,,DATASOURCE,SA_0000001476_DNK,1.7,1.7,,,,2018-10-25T13:07:06Z,2015,2015-01-01,2015-12-31
20082398,SA_0000001476,COUNTRY,ZAF,YEAR,2015,,,,,,,DATASOURCE,SA_0000001476_ZAF,0.5,0.5,,,,2018-10-25T13:07:06Z,2015,2015-01-01,2015-12-31
20082399,SA_0000001476,COUNTRY,ALB,YEAR,2016,,,,,,,DATASOURCE,SA_0000001476_ALB,1.3,1.3,,,,2018-10-25T13:07:06Z,2016,2016-01-01,2016-12-31
20082400,SA_0000001476,COUNTRY,CAN,YEAR,2012,,,,,,,DATASOURCE,SA_0000001476_CAN,1.1,1.1,,,,2018-10-25T13:07:06Z,2012,2012-01-01,2012-12-31
20082401,SA_0000001476,COUNTRY,CAN,YEAR,2013,,,,,,,DATASOURCE,SA_0000001476_CAN,1.2,1.2,,,,2018-10-25T13:07:06Z,2013,2013-01-01,2013-12-31
20082402,SA_0000001476,COUNTRY,ARM,YEAR,2012,,,,,,,DATASOURCE,SA_0000001476_ARM,1.5,1.5,,,,2018-10-25T13:07:06Z,2012,2012-01-01,2012-12-31
20082403,SA_0000001476,COUNTRY,AUS,YEAR,1993,,,,,,,DATASOURCE,SA_0000001476_AUS,2.9,2.9,,,,2018-10-25T13:07:06Z,1993,1993-01-01,1993-12-31
20082404,SA_0000001476,COUNTRY,AUT,YEAR,2005,,,,,,,DATASOURCE,SA_0000001476_AUT,1.4,1.4,,,,2018-10-25T13:07:06Z,2005,2005-01-01,2005-12-31
20082405,SA_0000001476,COUNTRY,AUT,YEAR,2007,,,,,,,DATASOURCE,SA_0000001476_AUT,1.3,1.3,,,,2018-10-25T13:07:06Z,2007,2007-01-01,2007-12-31
20082406,SA_0000001476,COUNTRY,ARM,YEAR,1995,,,,,,,DATASOURCE,SA_0000001476_ARM,1.7,1.7,,,,2018-10-25T13:07:06Z,1995,1995-01-01,1995-12-31
20082407,SA_0000001476,COUNTRY,ARM,YEAR,1993,,,,,,,DATASOURCE,SA_0000001476_ARM,3.4,3.4,,,,2018-10-25T13:07:06Z,1993,1993-01-01,1993-12-31
20082408,SA_0000001476,COUNTRY,BTN,YEAR,2007,,,,,,,DATASOURCE,SA_0000001476_BTN,3.8,3.8,,,,2018-10-25T13:07:06Z,2007,2007-01-01,2007-12-31
20082409,SA_0000001476,COUNTRY,KGZ,YEAR,1994,,,,,,,DATASOURCE,SA_0000001476_KGZ,2.7,2.7,,,,2018-10-25T13:07:06Z,1994,1994-01-01,1994-12-31
20082410,SA_0000001476,COUNTRY,MEX,YEAR,2012,,,,,,,DATASOURCE,SA_0000001476_MEX,1.9,1.9,,,,2018-10-25T13:07:06Z,2012,2012-01-01,2012-12-31
20082411,SA_0000001476,COUNTRY,MDA,YEAR,1991,,,,,,,DATASOURCE,SA_0000001476_MDA,2.5,2.5,,,,2018-10-25T13:07:06Z,1991,1991-01-01,1991-12-31
20082412,SA_0000001476,COUNTRY,BLR,YEAR,2012,,,,,,,DATASOURCE,SA_0000001476_BLR,2.6,2.6,,,,2018-10-25T13:07:06Z,2012,2012-01-01,2012-12-31
20082413,SA_0000001476,COUNTRY,AZE,YEAR,2011,,,,,,,DATASOURCE,SA_0000001476_AZE,0.5,0.5,,,,2018-10-25T13:07:06Z,2011,2011-01-01,2011-12-31
20082414,SA_0000001476,COUNTRY,AZE,YEAR,2009,,,,,,,DATASOURCE,SA_0000001476_AZE,0.6,0.6,,,,2018-10-25T13:07:06Z,2009,2009-01-01,2009-12-31
