location,sex,age,year,precent_of_prevalence,upper_bound,lower_bound
Spain,Both Sexes,20-24 years,2022,0.031496782,0.049224822,0.017991325
Spain,Male,25-29 years,2022,0.0488933998335652,0.0678101149441224,0.0326452360498462
Spain,Female,25-29 years,2022,0.015229057593997,0.0221310959317571,0.009634463161776
Spain,Both Sexes,25-29 years,2022,0.032057092,0.044427663,0.021218119
Spain,Male,30-34 years,2022,0.0441085856526943,0.0663817569429439,0.02585103710218
Spain,Female,30-34 years,2022,0.0123292550886073,0.0189383755356921,0.0071502656307135
Spain,Both Sexes,30-34 years,2022,0.028128019,0.041867836,0.016714919
Spain,Male,35-39 years,2022,0.0370079208313788,0.05168485789871,0.0241022170963797
Spain,Female,35-39 years,2022,0.0104619263005668,0.0150957617132676,0.0064093664200862
Spain,Both Sexes,35-39 years,2022,0.023597351,0.03280837,0.015223819
Spain,Male,40-44 years,2022,0.0311437367483674,0.0447553482165128,0.0204898566421093
Spain,Female,40-44 years,2022,0.0088305831272977,0.0132667879541465,0.005472090443131
Spain,Both Sexes,40-44 years,2022,0.019994593,0.028554058,0.013155673
Spain,Male,15-19 years,2023,0.0180870262852501,0.0282895556530113,0.010138377568689
Spain,Female,15-19 years,2023,0.007776323508903,0.0120971254978418,0.0043632345749457
Spain,Both Sexes,15-19 years,2023,0.012957188,0.020398482,0.007554815
Spain,Male,20-24 years,2023,0.0472218792099856,0.0731692163841272,0.0279220922365028
Spain,Female,20-24 years,2023,0.017013639458318,0.0264004033979268,0.0096266578236452
Spain,Both Sexes,20-24 years,2023,0.03225694,0.050499555,0.019212839
Spain,Male,25-29 years,2023,0.0496875093801625,0.0701537460602832,0.0327878648473171
Spain,Female,25-29 years,2023,0.0156737179445128,0.0225355044645138,0.0100913340462424
Spain,Both Sexes,25-29 years,2023,0.032721716,0.04652455,0.021628656
Spain,Male,30-34 years,2023,0.0449126968532404,0.067752112238259,0.0255476231602426
Spain,Female,30-34 years,2023,0.0126824901242883,0.019448097897091,0.0073999688672842
Spain,Both Sexes,30-34 years,2023,0.028744716,0.043358884,0.01651537
Spain,Male,35-39 years,2023,0.0378183802364976,0.0528377374488919,0.0241690117242762
Spain,Female,35-39 years,2023,0.0107792185577123,0.0154016238020748,0.0066489526786324
Spain,Both Sexes,35-39 years,2023,0.024141593,0.033982209,0.015473921
Spain,Male,40-44 years,2023,0.0317432883669701,0.0460041276315582,0.0203955075188986
Spain,Female,40-44 years,2023,0.0091086141865346,0.0138375166720409,0.0054408965910122
Spain,Both Sexes,40-44 years,2023,0.020385001,0.029792919,0.013065382
Sweden,Male,15-19 years,2005,0.0308371668867825,0.0424834117691717,0.0210778156991532
Sweden,Female,15-19 years,2005,0.0193112295831326,0.0270961603376293,0.0127985569672628
Sweden,Both Sexes,15-19 years,2005,0.025065287,0.034371981,0.017346329
Sweden,Male,20-24 years,2005,0.0857675692781693,0.1129328185884232,0.0647737486079891
Sweden,Female,20-24 years,2005,0.0481974804075352,0.0663762645732888,0.033412222221061
Sweden,Both Sexes,20-24 years,2005,0.067010346,0.090344128,0.04996366
Sweden,Male,25-29 years,2005,0.0891900962572115,0.1097202785196318,0.0734671371638751
Sweden,Female,25-29 years,2005,0.0459965445377069,0.0590546076008612,0.0345901069554836
Sweden,Both Sexes,25-29 years,2005,0.06770051,0.083120738,0.055211938
Sweden,Male,30-34 years,2005,0.0802007749851958,0.1014288272453842,0.0615212075188382
Sweden,Female,30-34 years,2005,0.036880436004871,0.0515776687419716,0.0247282033684424
Sweden,Both Sexes,30-34 years,2005,0.058687066,0.073657479,0.043302182
Sweden,Male,35-39 years,2005,0.0732861017686682,0.0860143883656622,0.0615449684939973
Sweden,Female,35-39 years,2005,0.0332560848255795,0.0421594539232048,0.0251931364634826
Sweden,Both Sexes,35-39 years,2005,0.053504048,0.063026465,0.044758626
Sweden,Male,40-44 years,2005,0.0682943135630777,0.079709050598119,0.0586910660480013
Sweden,Female,40-44 years,2005,0.0308894932163475,0.0404857306443987,0.0230079203433095
Sweden,Both Sexes,40-44 years,2005,0.04987727,0.05759001,0.042345981
Sweden,Male,15-19 years,2006,0.0308478677596494,0.0421916107367446,0.0207476096052946
Sweden,Female,15-19 years,2006,0.0193286816125814,0.0268244247724234,0.0126529153491436
Sweden,Both Sexes,15-19 years,2006,0.025081596,0.03463845,0.017181095
Sweden,Male,20-24 years,2006,0.0857583702839726,0.1134872306593356,0.063732796569633
Sweden,Female,20-24 years,2006,0.0483897766497885,0.0682632594391848,0.0326039098851703
Sweden,Both Sexes,20-24 years,2006,0.067126028,0.089673729,0.049299648
Sweden,Male,25-29 years,2006,0.0891650325263466,0.109475087975227,0.0735920619527776
Sweden,Female,25-29 years,2006,0.0460941465399973,0.0587811266736006,0.0340856483931897
Sweden,Both Sexes,25-29 years,2006,0.067747449,0.082867715,0.054910613
Sweden,Male,30-34 years,2006,0.0801551276611992,0.0992056891457368,0.0613462546424664
Sweden,Female,30-34 years,2006,0.0367997499896633,0.0515230588037951,0.0246324382808163
Sweden,Both Sexes,30-34 years,2006,0.058639173,0.073725629,0.043666449
Sweden,Male,35-39 years,2006,0.0730466610069648,0.0851422116168114,0.0619230309939078
Sweden,Female,35-39 years,2006,0.0329556731365157,0.0418502427750145,0.0245967695413518
Sweden,Both Sexes,35-39 years,2006,0.053197732,0.06299537,0.044631342
Sweden,Male,40-44 years,2006,0.067980368717913,0.0782396220069449,0.0585152963024387
Sweden,Female,40-44 years,2006,0.030389593164533,0.0398352728441998,0.0227918348605274
Sweden,Both Sexes,40-44 years,2006,0.049481983,0.056640229,0.041673972
Sweden,Male,15-19 years,2007,0.030962684878783,0.0432515242956799,0.0206460346891205
Sweden,Female,15-19 years,2007,0.0194399664513398,0.0273805485704879,0.0125449388031658
Sweden,Both Sexes,15-19 years,2007,0.025202036,0.035165408,0.016533092
Sweden,Male,20-24 years,2007,0.0860584591626872,0.1140836949580218,0.0615204662197419
Sweden,Female,20-24 years,2007,0.048976384025682,0.0698800302049161,0.0320152336087293
Sweden,Both Sexes,20-24 years,2007,0.067541489,0.091108569,0.048258653
Sweden,Male,25-29 years,2007,0.0892518478777967,0.1102186833878186,0.0731435899216562
Sweden,Female,25-29 years,2007,0.046395794158229,0.060578311600219,0.0333839990585891
Sweden,Both Sexes,25-29 years,2007,0.067974816,0.084202677,0.05412314
Sweden,Male,30-34 years,2007,0.0799175862098631,0.0996592267316658,0.0601364092125999
Sweden,Female,30-34 years,2007,0.036696103444192,0.0507679238548702,0.0244633561647007
Sweden,Both Sexes,30-34 years,2007,0.058494506,0.073322953,0.043171302
Sweden,Male,35-39 years,2007,0.0724703028460324,0.0840904058316092,0.0606078221508957
Sweden,Female,35-39 years,2007,0.0325841692254259,0.0421272647306256,0.0240580028875623
Sweden,Both Sexes,35-39 years,2007,0.052689793,0.062777204,0.043754837
Sweden,Male,40-44 years,2007,0.0672209387445221,0.0775739499857381,0.0567696088926466
Sweden,Female,40-44 years,2007,0.029844906152538,0.0396449642182287,0.022263285215307
Sweden,Both Sexes,40-44 years,2007,0.048831099,0.056415513,0.04054486
Sweden,Male,15-19 years,2008,0.0311498465423944,0.0435143899198904,0.0203784449744063
Sweden,Female,15-19 years,2008,0.0195875485857835,0.0284385735813967,0.0124594859532214
Sweden,Both Sexes,15-19 years,2008,0.025363444,0.036031559,0.016376981
Sweden,Male,20-24 years,2008,0.0865909246014864,0.1165127643483005,0.0603558427882446
Sweden,Female,20-24 years,2008,0.0496982122015558,0.0723589309332691,0.0317958087842705
Sweden,Both Sexes,20-24 years,2008,0.068169032,0.093159915,0.047621736
Sweden,Male,25-29 years,2008,0.0894568668407916,0.1118114708085836,0.0713677554312488
Sweden,Female,25-29 years,2008,0.0467653106053492,0.0622407670010092,0.0334605409177863
Sweden,Both Sexes,25-29 years,2008,0.068304287,0.084984935,0.053534543
Sweden,Male,30-34 years,2008,0.0796295262700006,0.1003651866783882,0.0589841819589884
Sweden,Female,30-34 years,2008,0.0365810550031192,0.0510518282134187,0.0242601782818269
Sweden,Both Sexes,30-34 years,2008,0.058310211,0.073166216,0.042630497
Sweden,Male,35-39 years,2008,0.071784379963666,0.0842406545429755,0.059328340427251
Sweden,Female,35-39 years,2008,0.0321986394069144,0.0421644494775509,0.0236421923756531
Sweden,Both Sexes,35-39 years,2008,0.052148377,0.062407287,0.042660335
Sweden,Male,40-44 years,2008,0.066314757183968,0.0777953746057795,0.055405592707362
Sweden,Female,40-44 years,2008,0.0293065893904998,0.0397926330600465,0.021423491626742
Sweden,Both Sexes,40-44 years,2008,0.04806199,0.056782641,0.039202869
Sweden,Male,15-19 years,2009,0.031357620146704,0.0446257770881234,0.0199611165890785
Sweden,Female,15-19 years,2009,0.0197057564985751,0.0284213233795868,0.0120044260576905
Sweden,Both Sexes,15-19 years,2009,0.025523599,0.036488494,0.016364028
Sweden,Male,20-24 years,2009,0.0872481984711855,0.1189490174379273,0.0592879811523913
Sweden,Female,20-24 years,2009,0.0502901928774315,0.0749349024139679,0.0320153036997942
Sweden,Both Sexes,20-24 years,2009,0.06878284,0.09535547,0.046162118
Sweden,Male,25-29 years,2009,0.0897680867380277,0.1132373990523052,0.0703926002114347
Sweden,Female,25-29 years,2009,0.0470620492628584,0.0641965220727036,0.0334775539452988
Sweden,Both Sexes,25-29 years,2009,0.06864624,0.086831388,0.053752585
Sweden,Male,30-34 years,2009,0.0794228475151711,0.1016211881351617,0.0579278138941101
Sweden,Female,30-34 years,2009,0.0364636817144929,0.0517596092522321,0.0237144122419478
Sweden,Both Sexes,30-34 years,2009,0.058162354,0.073727987,0.042102562
Sweden,Male,35-39 years,2009,0.071211036853315,0.0850714035596562,0.0574443653705448
Sweden,Female,35-39 years,2009,0.0318552399715513,0.0426762984955745,0.0230202943764826
Sweden,Both Sexes,35-39 years,2009,0.051683606,0.062905104,0.041176798
Sweden,Male,40-44 years,2009,0.0655546846128441,0.0785587390425219,0.0525877633675301
Sweden,Female,40-44 years,2009,0.0288251549205874,0.0397385145285668,0.0206545513661928
Sweden,Both Sexes,40-44 years,2009,0.047429143,0.057555793,0.037790945
Sweden,Male,15-19 years,2010,0.0315476593863227,0.0451274559569607,0.0196990136786121
Sweden,Female,15-19 years,2010,0.0197356660353373,0.0288560207370328,0.0116795757145652
Sweden,Both Sexes,15-19 years,2010,0.025639882,0.036592261,0.016386537
Sweden,Male,20-24 years,2010,0.0879410447225469,0.1226261217269224,0.0587493414943741
Sweden,Female,20-24 years,2010,0.0504919402236918,0.0766563541816929,0.0300735880742122
Sweden,Both Sexes,20-24 years,2010,0.069219823,0.097439787,0.045925402
Sweden,Male,25-29 years,2010,0.0901827809488441,0.1159771737230005,0.0703123406636764
Sweden,Female,25-29 years,2010,0.047147873932512,0.0654793523115901,0.0322741420750939
Sweden,Both Sexes,25-29 years,2010,0.068929947,0.089146734,0.052242101
Sweden,Male,30-34 years,2010,0.079433749897388,0.103961345371662,0.0579387283020621
Sweden,Female,30-34 years,2010,0.036354515188476,0.0526132172343479,0.0233412574057464
Sweden,Both Sexes,30-34 years,2010,0.058132884,0.075675236,0.042107745
Sweden,Male,35-39 years,2010,0.0709758503205492,0.0863317021329483,0.0560436457597518
Sweden,Female,35-39 years,2010,0.0316106334618714,0.0436885590666907,0.0217525567964231
Sweden,Both Sexes,35-39 years,2010,0.051456795,0.063094734,0.040128871
Sweden,Male,40-44 years,2010,0.065237357696129,0.0804465736104717,0.0503193481671009
Sweden,Female,40-44 years,2010,0.0284513447171166,0.0402014232339796,0.0195859527056217
Sweden,Both Sexes,40-44 years,2010,0.047040329,0.058405732,0.036250374
Sweden,Male,15-19 years,2011,0.0317758238294879,0.0470052743488305,0.0201388288477034
Sweden,Female,15-19 years,2011,0.0196585559157623,0.0290932112263205,0.0117869733407537
Sweden,Both Sexes,15-19 years,2011,0.02571347,0.037182784,0.016451948
Sweden,Male,20-24 years,2011,0.0890586979926097,0.124792797382863,0.058242630187298
Sweden,Female,20-24 years,2011,0.0502867342228211,0.0763545783781393,0.0295678756485502
Sweden,Both Sexes,20-24 years,2011,0.069698821,0.097117043,0.045751118
Sweden,Male,25-29 years,2011,0.0918378489491902,0.1184154300572859,0.0715724462792331
Sweden,Female,25-29 years,2011,0.0470110301987435,0.0648145400150995,0.0323277303813843
Sweden,Both Sexes,25-29 years,2011,0.069714878,0.090237969,0.053412971
Sweden,Male,30-34 years,2011,0.0811231363226139,0.1054800078959094,0.0588823852624735
Sweden,Female,30-34 years,2011,0.0362671889596398,0.0519325409469599,0.0231208672827582
Sweden,Both Sexes,30-34 years,2011,0.058945374,0.077068861,0.041927126
Sweden,Male,35-39 years,2011,0.0720218823434744,0.0868013556536666,0.0568454387722439
Sweden,Female,35-39 years,2011,0.0314652859702068,0.0433755230123906,0.0220048685355781
Sweden,Both Sexes,35-39 years,2011,0.051925113,0.063747268,0.040373981
Sweden,Male,40-44 years,2011,0.0656920795391436,0.0795229330003462,0.0508222559566956
Sweden,Female,40-44 years,2011,0.0281956971368865,0.0389962574122782,0.0194812703097636
Sweden,Both Sexes,40-44 years,2011,0.047110206,0.058428987,0.036706842
Sweden,Male,15-19 years,2012,0.0320456474860721,0.047640304057069,0.0204505719585679
Sweden,Female,15-19 years,2012,0.019492371107019,0.0287981139022771,0.0116302387801836
Sweden,Both Sexes,15-19 years,2012,0.025770727,0.037534027,0.016501079
Sweden,Male,20-24 years,2012,0.0906859913227179,0.1273020374512343,0.0587671030094741
Sweden,Female,20-24 years,2012,0.0498542423279377,0.0761969450224306,0.0293384267572024
Sweden,Both Sexes,20-24 years,2012,0.070351536,0.099317357,0.045567484
Sweden,Male,25-29 years,2012,0.0950775477729237,0.1224892320478974,0.0743937458363071
Sweden,Female,25-29 years,2012,0.046738089611856,0.0645168726269404,0.0315265544745555
Sweden,Both Sexes,25-29 years,2012,0.071168863,0.092785018,0.054135713
Sweden,Male,30-34 years,2012,0.0848880519919069,0.1107466902146066,0.0622647530707262
Sweden,Female,30-34 years,2012,0.0361882481007039,0.0516677774768654,0.0229339771828607
Sweden,Both Sexes,30-34 years,2012,0.060836435,0.079999317,0.042655792
Sweden,Male,35-39 years,2012,0.0744922862043489,0.0909951839359033,0.058293277867628
Sweden,Female,35-39 years,2012,0.0313576534802361,0.0428005017072824,0.0217320856389153
Sweden,Both Sexes,35-39 years,2012,0.053143048,0.066173709,0.040737133
Sweden,Male,40-44 years,2012,0.0667623688254385,0.0832290756817485,0.0511141740072184
Sweden,Female,40-44 years,2012,0.0279992873275394,0.0381879737121685,0.019446447252841
Sweden,Both Sexes,40-44 years,2012,0.047524925,0.058948482,0.037077094
Sweden,Male,15-19 years,2013,0.0323239656940689,0.048373852664841,0.0201403715657158
Sweden,Female,15-19 years,2013,0.0192768648670515,0.0288628660577917,0.0115793994725183
Sweden,Both Sexes,15-19 years,2013,0.025825798,0.037824035,0.016537613
Sweden,Male,20-24 years,2013,0.0924164482192335,0.1314374057544292,0.0596542516189882
Sweden,Female,20-24 years,2013,0.0492623007340591,0.0758534677561386,0.0291641671905634
Sweden,Both Sexes,20-24 years,2013,0.070943319,0.1017889794493626,0.045632778
Sweden,Male,25-29 years,2013,0.0988001986860716,0.1271776739359972,0.0761239648406783
Sweden,Female,25-29 years,2013,0.0463593164247089,0.0652498630256363,0.0310489416378655
Sweden,Both Sexes,25-29 years,2013,0.072850245,0.095412959,0.055272157
Sweden,Male,30-34 years,2013,0.0893337453904698,0.1167651646122419,0.0644730668209105
Sweden,Female,30-34 years,2013,0.0360984902329412,0.0513434244656174,0.0227430053285322
Sweden,Both Sexes,30-34 years,2013,0.063083378,0.083016035,0.044252653
Sweden,Male,35-39 years,2013,0.0774426153579302,0.095714511305848,0.0597364121461666
Sweden,Female,35-39 years,2013,0.0312556009329384,0.0425869417155091,0.0215663259414341
Sweden,Both Sexes,35-39 years,2013,0.054604428,0.068735896,0.041746945
Sweden,Male,40-44 years,2013,0.0680419055959482,0.0854756545462031,0.0517376746819918
Sweden,Female,40-44 years,2013,0.0278120277932967,0.038683914660037,0.019339492142088
Sweden,Both Sexes,40-44 years,2013,0.048078165,0.060425221,0.03676056
Sweden,Male,15-19 years,2014,0.0325306717158562,0.0485414727780304,0.0202346276761551
Sweden,Female,15-19 years,2014,0.0190296742602263,0.0291371825674434,0.0114108846669434
Sweden,Both Sexes,15-19 years,2014,0.025840242,0.038070036,0.016379803
Sweden,Male,20-24 years,2014,0.0937759834991724,0.1328505268809915,0.0600216658065933
Sweden,Female,20-24 years,2014,0.0485611084749983,0.0753536934530636,0.0284182789799871
Sweden,Both Sexes,20-24 years,2014,0.071315035,0.1038970709098845,0.045176367
Sweden,Male,25-29 years,2014,0.1018594784572081,0.1308729256907502,0.0779824964116513
Sweden,Female,25-29 years,2014,0.0458934624442467,0.0653491448095895,0.0308712603789409
Sweden,Both Sexes,25-29 years,2014,0.074141049,0.097449239,0.055114115
Sweden,Male,30-34 years,2014,0.0930356028845728,0.1227369874763276,0.0673145449355199
Sweden,Female,30-34 years,2014,0.0359727184702464,0.0516263337274132,0.0221187292996988
Sweden,Both Sexes,30-34 years,2014,0.064945776,0.086620641,0.046140261
Sweden,Male,35-39 years,2014,0.0799123515667292,0.1001360090547829,0.0604180808815209
Sweden,Female,35-39 years,2014,0.0311246829630871,0.0425399651700925,0.0211033219198199
Sweden,Both Sexes,35-39 years,2014,0.055814416,0.07132692,0.042301301
Sweden,Male,40-44 years,2014,0.0691112886151181,0.0885919543788975,0.0518952019885273
Sweden,Female,40-44 years,2014,0.0275823181364829,0.0388501767606526,0.0190061701255832
Sweden,Both Sexes,40-44 years,2014,0.048507641,0.061362315,0.036777464
Sweden,Male,15-19 years,2015,0.0325998807396503,0.0478221256030161,0.0199597286821671
Sweden,Female,15-19 years,2015,0.0187759961054281,0.0292157406020834,0.0110880462573295
Sweden,Both Sexes,15-19 years,2015,0.025772897,0.03814673,0.016094825
Sweden,Male,20-24 years,2015,0.0943186402352406,0.1347069242500656,0.0607680893789426
Sweden,Female,20-24 years,2015,0.0478098826533006,0.0745063583066124,0.0274667041586192
Sweden,Both Sexes,20-24 years,2015,0.071291398,0.105437699,0.044835362
Sweden,Male,25-29 years,2015,0.1031241260092601,0.1326759646774323,0.0769824607362917
Sweden,Female,25-29 years,2015,0.0453650708128188,0.064314666834194,0.0301381084158638
Sweden,Both Sexes,25-29 years,2015,0.074501096,0.097843837,0.055474464
Sweden,Male,30-34 years,2015,0.094581661846631,0.1255439528644887,0.0681405926742814
Sweden,Female,30-34 years,2015,0.0357888027557175,0.0527860069994515,0.021335720771798
Sweden,Both Sexes,30-34 years,2015,0.065692912,0.089045626,0.045618621
Sweden,Male,35-39 years,2015,0.0809458774955881,0.1046197509199386,0.0606582539604607
Sweden,Female,35-39 years,2015,0.0309313004622867,0.0426626120218913,0.0204945099317796
Sweden,Both Sexes,35-39 years,2015,0.056271218,0.072852016,0.042145618
Sweden,Male,40-44 years,2015,0.06955573891486,0.0911654225870817,0.0514933829617707
Sweden,Female,40-44 years,2015,0.0272592370634026,0.039463351199952,0.0181835263294385
Sweden,Both Sexes,40-44 years,2015,0.048595817,0.062931235,0.036760192
Sweden,Male,15-19 years,2016,0.032000892899447,0.0474246627765085,0.0196649249700103
Sweden,Female,15-19 years,2016,0.0185086242878874,0.028489950325379,0.0109699909585374
Sweden,Both Sexes,15-19 years,2016,0.025364191,0.037554928,0.016039519
Sweden,Male,20-24 years,2016,0.0922368327918552,0.1324701692711122,0.0586751995914749
Sweden,Female,20-24 years,2016,0.0469020070788745,0.07193326325835,0.0262928717187333
Sweden,Both Sexes,20-24 years,2016,0.069825486,0.1024624800104156,0.043740323
Sweden,Male,25-29 years,2016,0.1006426496612192,0.1301704653929204,0.0759182765655028
Sweden,Female,25-29 years,2016,0.0445668080849508,0.0629396214263993,0.0292804587616205
Sweden,Both Sexes,25-29 years,2016,0.072890158,0.094859531,0.054152266
Sweden,Male,30-34 years,2016,0.0921294672953878,0.1221236810156707,0.0672644366729843
Sweden,Female,30-34 years,2016,0.035241743399603,0.0514384443789981,0.0206644266492496
Sweden,Both Sexes,30-34 years,2016,0.064207912,0.085961656,0.045220469
Sweden,Male,35-39 years,2016,0.0786708566527293,0.1004822656574112,0.0597001279307819
Sweden,Female,35-39 years,2016,0.0302687512323017,0.0412865686486589,0.020074240297725
Sweden,Both Sexes,35-39 years,2016,0.054800823,0.071237491,0.041990757
Sweden,Male,40-44 years,2016,0.067359033335231,0.0867240864822646,0.0503204133598244
Sweden,Female,40-44 years,2016,0.0264073261023803,0.0375483839319078,0.0179261183338727
Sweden,Both Sexes,40-44 years,2016,0.047090372,0.059837462,0.036185108
Sweden,Male,15-19 years,2017,0.0305440207488327,0.0448543647773128,0.0187567973971871
Sweden,Female,15-19 years,2017,0.0181891616366812,0.0277964494116769,0.0106224451918566
Sweden,Both Sexes,15-19 years,2017,0.024475368,0.036183126,0.015413935
Sweden,Male,20-24 years,2017,0.0871092647843296,0.1248756561718113,0.0555128669268265
Sweden,Female,20-24 years,2017,0.0457102126479073,0.0712347938662979,0.0255112508473965
Sweden,Both Sexes,20-24 years,2017,0.066700234,0.09876128,0.041384765
Sweden,Male,25-29 years,2017,0.0945686360665804,0.1222288705059544,0.0730256455832388
Sweden,Female,25-29 years,2017,0.043359816760792,0.0608842614745933,0.0282676820361539
Sweden,Both Sexes,25-29 years,2017,0.069286213,0.090099268,0.051516057
Sweden,Male,30-34 years,2017,0.0861628706890018,0.1147936931475772,0.0627471698295369
Sweden,Female,30-34 years,2017,0.0342032586551517,0.0489010728514912,0.0200686068678749
Sweden,Both Sexes,30-34 years,2017,0.06061325,0.080685202,0.042208821
Sweden,Male,35-39 years,2017,0.0731373414073986,0.0938304259558442,0.0547058871134871
Sweden,Female,35-39 years,2017,0.0290077570121232,0.0392887955368795,0.0190595185744935
Sweden,Both Sexes,35-39 years,2017,0.051408312,0.067841387,0.038410784
Sweden,Male,40-44 years,2017,0.0620320078034636,0.0793433467559298,0.0459493663189892
Sweden,Female,40-44 years,2017,0.024933479774955,0.0349849875350756,0.0170895274455517
Sweden,Both Sexes,40-44 years,2017,0.043697143,0.055596333,0.032810065
Sweden,Male,15-19 years,2018,0.0287364314240087,0.0418775625817977,0.0177439369779293
Sweden,Female,15-19 years,2018,0.0178193387302047,0.0268724617624467,0.0101813845736962
Sweden,Both Sexes,15-19 years,2018,0.02335937,0.034439125,0.014716758
Sweden,Male,20-24 years,2018,0.0806664392973899,0.1171918624877119,0.0515341260241862
Sweden,Female,20-24 years,2018,0.0442856768981971,0.0701037913060189,0.0245633271686965
Sweden,Both Sexes,20-24 years,2018,0.062852419,0.092507941,0.038641007
Sweden,Male,25-29 years,2018,0.0870014573374316,0.1127245143555176,0.0660306958447236
Sweden,Female,25-29 years,2018,0.041883092300393,0.0586486435201816,0.0275868651776034
Sweden,Both Sexes,25-29 years,2018,0.064728594,0.084802027,0.047102638
Sweden,Male,30-34 years,2018,0.0788003036423852,0.1056135994052236,0.0553070328514398
Sweden,Female,30-34 years,2018,0.0329228445835164,0.0465478317401756,0.019422268948802
Sweden,Both Sexes,30-34 years,2018,0.056235487,0.075354795,0.038686837
Sweden,Male,35-39 years,2018,0.0663002503977526,0.0877716726619191,0.0484625538871176
Sweden,Female,35-39 years,2018,0.0275338883112516,0.0371675903267716,0.0182690003757485
Sweden,Both Sexes,35-39 years,2018,0.047246619,0.0632917,0.034661985
Sweden,Male,40-44 years,2018,0.0554650236108576,0.0723227724231558,0.0398333910917971
Sweden,Female,40-44 years,2018,0.0233015478117832,0.0326480326234937,0.0161212376643949
Sweden,Both Sexes,40-44 years,2018,0.039586275,0.050016117,0.0285875
Sweden,Male,15-19 years,2019,0.0270574675850841,0.0392196022509066,0.016506513429613
Sweden,Female,15-19 years,2019,0.017391684996123,0.0266248724147248,0.009998361215928
Sweden,Both Sexes,15-19 years,2019,0.022269117,0.032739783,0.013823726
Sweden,Male,20-24 years,2019,0.0745961639087081,0.1101880851329721,0.0470238797368129
Sweden,Female,20-24 years,2019,0.0426697648688905,0.0679944889054859,0.0234710849174788
Sweden,Both Sexes,20-24 years,2019,0.059117998,0.086464612,0.035916663
Sweden,Male,25-29 years,2019,0.0800118264294405,0.105394670495776,0.0587646255497885
Sweden,Female,25-29 years,2019,0.0402702903186115,0.0568421349388837,0.0267556908196813
Sweden,Both Sexes,25-29 years,2019,0.060400116,0.079966037,0.043567879
Sweden,Male,30-34 years,2019,0.0721397513042972,0.0999185765023377,0.0486455457111753
Sweden,Female,30-34 years,2019,0.0316473758422,0.0450959832522111,0.0188644680535054
Sweden,Both Sexes,30-34 years,2019,0.052201621,0.071560299,0.034478672
Sweden,Male,35-39 years,2019,0.060102977651153,0.0818660616819733,0.0424641812770489
Sweden,Female,35-39 years,2019,0.0262314150851955,0.0357271270589107,0.0174763635650299
Sweden,Both Sexes,35-39 years,2019,0.043486866,0.058894127,0.031143479
Sweden,Male,40-44 years,2019,0.0495410075521226,0.0673709853539364,0.0343615116099821
Sweden,Female,40-44 years,2019,0.0219745443788641,0.0304629847055511,0.0149618491159075
Sweden,Both Sexes,40-44 years,2019,0.035946821,0.047047856,0.025045252
Sweden,Male,15-19 years,2020,0.0259216449703039,0.0380387686111744,0.0155464794867345
Sweden,Female,15-19 years,2020,0.0168767204479547,0.0256821539703505,0.0100166946121957
Sweden,Both Sexes,15-19 years,2020,0.021422524,0.031639478,0.013213294
Sweden,Male,20-24 years,2020,0.070491905260275,0.1040498413112839,0.0426130511684421
Sweden,Female,20-24 years,2020,0.0408847383140939,0.0655854978064274,0.0224055089278387
Sweden,Both Sexes,20-24 years,2020,0.056231046,0.08377784,0.033851521
Sweden,Male,25-29 years,2020,0.0756207843684313,0.1025404892774777,0.0538741446644472
Sweden,Female,25-29 years,2020,0.0386462478658424,0.0554143199150028,0.025304707389439
Sweden,Both Sexes,25-29 years,2020,0.057411359,0.076593517,0.040693713
Sweden,Male,30-34 years,2020,0.0682494169151104,0.0966045020651733,0.0452204814956301
Sweden,Female,30-34 years,2020,0.0306191676375866,0.0448197145806004,0.0184343723710185
Sweden,Both Sexes,30-34 years,2020,0.049702695,0.069780822,0.033057545
Sweden,Male,35-39 years,2020,0.0564750542896662,0.0776696240439126,0.0379837448090994
Sweden,Female,35-39 years,2020,0.0254819524313274,0.0349848366550582,0.0167054766806912
Sweden,Both Sexes,35-39 years,2020,0.041303064,0.056300154,0.02920444
Sweden,Male,40-44 years,2020,0.0461350302734544,0.0665297461923384,0.0312618046908258
Sweden,Female,40-44 years,2020,0.0214135152462181,0.0299036601944335,0.0144559940426829
Sweden,Both Sexes,40-44 years,2020,0.033957315,0.046587735,0.023132118
Sweden,Male,15-19 years,2021,0.0253477172373854,0.0384746195546994,0.0151020240212428
Sweden,Female,15-19 years,2021,0.0160118123733027,0.0246997063632902,0.0095293304301145
Sweden,Both Sexes,15-19 years,2021,0.020696109,0.030982107,0.012409635
Sweden,Male,20-24 years,2021,0.068111163149818,0.1008760025869079,0.0443997761570208
Sweden,Female,20-24 years,2021,0.0379504587906625,0.0608339973831132,0.0209680820395374
Sweden,Both Sexes,20-24 years,2021,0.05364992,0.080825248,0.033050373
Sweden,Male,25-29 years,2021,0.0734240282727588,0.0983217363542958,0.0521475203279839
Sweden,Female,25-29 years,2021,0.036452734529443,0.0509253538629477,0.0242101639464985
Sweden,Both Sexes,25-29 years,2021,0.055220215,0.073421626,0.039382325
Sweden,Male,30-34 years,2021,0.0666778721832597,0.092311215597957,0.0462119890757056
Sweden,Female,30-34 years,2021,0.0296985634876369,0.0425994249033558,0.018209426368802
Sweden,Both Sexes,30-34 years,2021,0.048462038,0.0677754,0.033128997
Sweden,Male,35-39 years,2021,0.0549837655704066,0.0738673531262816,0.0389981695586352
