Title,Year,% of Pop. Abstainers,NumericValue,Min,Max
Romania,2000,25.3 [22.9 - 27.8],25.3386566,22.8545329,27.8227803
Kyrgyzstan,2005,78.4 [74.6 - 82.1],78.3851879,74.6492899,82.121086
Tajikistan,2011,93.2 [90.5 - 95.9],93.1910311,90.4547297,95.9273325
Cyprus,2011,22.7 [21.0 - 24.3],22.6532506,21.0003226,24.3061785
North Macedonia,2020,69.9 [65.9 - 73.8],69.8720045,65.9263118,73.8176972
Slovakia,2002,36.1 [34.2 - 38.1],36.1177241,34.1589966,38.0764517
Norway,2010,22.6 [21.2 - 24.0],22.6231115,21.2462651,23.999958
Luxembourg,2011,20.6 [18.7 - 22.6],20.6369423,18.6716502,22.6022345
Lithuania,2003,25.4 [23.6 - 27.2],25.3853339,23.5951226,27.1755452
Spain,2015,14.2 [13.5 - 15.0],14.2217259,13.4744098,14.969042
Uzbekistan,2017,78.7 [74.1 - 83.4],78.7310431,74.0648724,83.3972138
Austria,2006,13.5 [12.8 - 14.3],13.5165025,12.7758468,14.2571581
Norway,2011,15.5 [14.5 - 16.6],15.51063,14.4704166,16.5508435
Bosnia and Herzegovina,2006,69.4 [65.4 - 73.4],69.4234251,65.4294436,73.4174067
Russian Federation,2018,52.4 [50.0 - 54.9],52.4428417,49.9929584,54.8927249
Republic of Moldova,2013,36.7 [34.3 - 39.2],36.7432029,34.2551561,39.2312498
Austria,2009,21.1 [20.0 - 22.2],21.1036176,20.0381671,22.1690682
Austria,2011,13.7 [13.0 - 14.5],13.7437703,12.9979821,14.4895585
Georgia,2006,35.4 [32.9 - 37.9],35.3544976,32.8545471,37.854448
France,2000,21.3 [20.0 - 22.6],21.3333526,20.0493351,22.61737
Uzbekistan,2015,91.1 [88.0 - 94.3],91.1379403,87.9573613,94.3185193
Iceland,2020,20.8 [19.6 - 22.0],20.7953447,19.5910893,21.9996001
Slovenia,2005,19.3 [18.3 - 20.4],19.3377344,18.2978751,20.3775936
Finland,2018,28.8 [27.2 - 30.3],28.7638375,27.2453473,30.2823277
Austria,2001,27.8 [26.4 - 29.3],27.846394,26.3665064,29.3262815
Albania,2007,36.8 [34.7 - 38.9],36.7731718,34.6652951,38.8810484
United Kingdom of Great Britain and Northern Ireland,2019,28.5 [27.0 - 29.9],28.4666003,27.0238003,29.9094003
Spain,2018,28.5 [27.1 - 29.8],28.469059,27.1041407,29.8339773
Slovakia,2008,18.6 [17.6 - 19.6],18.6313857,17.6150266,19.6477448
Latvia,2007,32.1 [29.9 - 34.2],32.0832592,29.9404482,34.2260701
Belarus,2000,21.4 [19.6 - 23.2],21.3577587,19.5567382,23.1587792
United Kingdom of Great Britain and Northern Ireland,2006,14.2 [13.5 - 15.0],14.2304177,13.4568827,15.0039528
Hungary,2004,35.0 [33.2 - 36.9],35.0365419,33.1730651,36.9000187
Russian Federation,2000,52.7 [50.1 - 55.2],52.6773612,50.1178984,55.2368241
Austria,2006,27.2 [25.8 - 28.6],27.179884,25.7851825,28.5745855
Luxembourg,2001,17.0 [15.9 - 18.0],16.9548878,15.9201593,17.9896164
Belgium,2002,22.3 [21.2 - 23.5],22.3065068,21.1514582,23.4615553
Italy,2016,17.2 [16.2 - 18.1],17.1848151,16.2477252,18.121905
Czechia,2011,32.9 [31.2 - 34.6],32.9302877,31.2326624,34.6279131
Bulgaria,2007,35.6 [33.5 - 37.6],35.5785845,33.5356347,37.6215343
Latvia,2017,16.9 [15.7 - 18.1],16.9205748,15.7391971,18.1019526
Spain,2015,28.9 [27.5 - 30.3],28.8704941,27.4897063,30.2512819
Republic of Moldova,2001,23.9 [22.0 - 25.8],23.8659148,21.9513924,25.7804373
Uzbekistan,2015,85.3 [81.4 - 89.2],85.2991539,81.4257424,89.1725654
Andorra,2000,15.7 [14.7 - 16.7],15.7047593,14.6605397,16.7489789
Germany,2014,14.0 [13.2 - 14.8],13.989607,13.2187863,14.7604277
Belgium,2012,14.7 [13.9 - 15.5],14.6696979,13.8873265,15.4520692
Andorra,2013,22.1 [20.7 - 23.5],22.1048958,20.7451617,23.4646299
Georgia,2020,44.1 [41.1 - 47.1],44.0552102,41.0542462,47.0561743
Tajikistan,2009,93.2 [90.5 - 95.9],93.199596,90.5085878,95.8906043
Belarus,2015,22.0 [20.2 - 23.8],21.9605961,20.1557335,23.7654587
Germany,2009,21.8 [20.7 - 22.9],21.782466,20.6716649,22.893267
Finland,2019,29.0 [27.4 - 30.5],28.9671855,27.4305978,30.5037731
Malta,2001,28.3 [26.6 - 30.1],28.3432686,26.593217,30.0933202
Finland,2002,29.0 [27.5 - 30.5],28.9999617,27.4776265,30.5222969
Estonia,2017,17.0 [15.7 - 18.2],16.9538606,15.7274838,18.1802374
Netherlands (Kingdom of the),2010,29.1 [27.6 - 30.5],29.0656245,27.6362943,30.4949547
Azerbaijan,2011,79.8 [75.1 - 84.5],79.8220983,75.1177949,84.5264016
Croatia,2010,30.7 [29.2 - 32.3],30.7455981,29.1882027,32.3029936
Bosnia and Herzegovina,2015,57.5 [53.7 - 61.3],57.524119,53.7443567,61.3038813
Ireland,2004,12.0 [11.2 - 12.7],11.9698145,11.2320955,12.7075334
Ireland,2005,17.4 [16.4 - 18.4],17.3976453,16.3712356,18.424055
Tajikistan,2019,83.2 [79.0 - 87.3],83.1667187,79.0054764,87.3279611
Italy,2011,25.9 [24.6 - 27.2],25.8533247,24.5541068,27.1525425
United Kingdom of Great Britain and Northern Ireland,2013,15.2 [14.4 - 16.0],15.1708609,14.3548375,15.9868842
Austria,2007,27.1 [25.7 - 28.5],27.0848055,25.6973745,28.4722365
Latvia,2011,26.2 [24.4 - 28.0],26.2275928,24.4129762,28.0422094
Albania,2013,63.1 [60.8 - 65.3],63.0560385,60.7934214,65.3186556
Spain,2019,28.1 [26.7 - 29.4],28.0905192,26.7376069,29.4434315
Italy,2007,25.6 [24.3 - 26.9],25.5681072,24.2785901,26.8576242
Ireland,2008,11.8 [11.1 - 12.5],11.8297627,11.1376929,12.5218325
Republic of Moldova,2000,40.8 [38.0 - 43.5],40.7606747,37.9986541,43.5226953
Romania,2016,16.6 [15.2 - 18.0],16.594284,15.2377736,17.9507943
Türkiye,2002,94.9 [93.7 - 96.1],94.9256211,93.7080246,96.1432175
Cyprus,2001,29.2 [27.4 - 31.0],29.2366652,27.4315137,31.0418167
Romania,2004,25.0 [22.2 - 27.8],25.0347916,22.2417354,27.8278479
Slovakia,2007,19.3 [18.2 - 20.4],19.2937898,18.2295319,20.3580476
Denmark,2012,15.4 [14.6 - 16.3],15.4451749,14.5992457,16.291104
Azerbaijan,2014,91.4 [87.9 - 94.9],91.4000089,87.9337349,94.8662829
Türkiye,2012,89.9 [88.2 - 91.6],89.9067791,88.1692705,91.6442877
Ukraine,2016,33.9 [31.5 - 36.3],33.9025627,31.5496615,36.2554639
Finland,2016,29.0 [27.5 - 30.5],29.035455,27.548086,30.522824
Kazakhstan,2002,63.2 [58.9 - 67.4],63.154552,58.9098282,67.3992758
Türkiye,2015,89.6 [87.8 - 91.4],89.6389882,87.8459507,91.4320257
United Kingdom of Great Britain and Northern Ireland,2012,22.5 [21.3 - 23.6],22.4583968,21.339594,23.5771995
Russian Federation,2014,26.9 [25.4 - 28.5],26.9280389,25.3553708,28.5007069
Hungary,2009,28.4 [26.9 - 29.8],28.3555232,26.9185366,29.7925099
Turkmenistan,2009,91.1 [88.1 - 94.1],91.1199988,88.114215,94.1257826
Austria,2008,27.4 [26.0 - 28.7],27.3505992,25.9840281,28.7171702
Turkmenistan,2008,79.6 [75.5 - 83.8],79.647355,75.5370292,83.7576808
Kazakhstan,2002,72.7 [68.6 - 76.8],72.7210052,68.6014658,76.8405445
North Macedonia,2002,43.3 [40.0 - 46.7],43.3307298,39.9567915,46.704668
Netherlands (Kingdom of the),2004,14.6 [13.8 - 15.3],14.5559857,13.7882606,15.3237108
Sweden,2010,22.8 [21.6 - 23.9],22.7861494,21.6288285,23.9434702
Italy,2015,26.1 [24.8 - 27.4],26.1098209,24.8033833,27.4162585
Norway,2008,15.1 [14.1 - 16.1],15.1181586,14.1177659,16.1185513
Republic of Moldova,2006,22.2 [20.4 - 24.0],22.1663728,20.3627011,23.9700445
Kyrgyzstan,2008,79.3 [75.5 - 83.1],79.2894382,75.4744287,83.1044477
Bosnia and Herzegovina,2014,58.0 [54.2 - 61.8],58.0151816,54.2200941,61.8102691
Türkiye,2014,94.3 [93.0 - 95.6],94.2677621,92.9595966,95.5759277
Austria,2004,27.7 [26.3 - 29.1],27.7157837,26.3000721,29.1314953
Türkiye,2005,91.0 [89.4 - 92.6],91.0375065,89.4399985,92.6350146
Slovakia,2011,19.0 [18.0 - 20.0],19.0148511,17.9874571,20.0422451
Russian Federation,2016,52.0 [49.7 - 54.3],51.9882629,49.6848967,54.291629
Bosnia and Herzegovina,2018,56.1 [52.4 - 59.8],56.0798569,52.3822248,59.7774889
Denmark,2000,21.1 [20.0 - 22.3],21.1442783,20.0263274,22.2622292
Azerbaijan,2016,86.0 [82.0 - 90.0],86.0126736,82.0076335,90.0177138
Belarus,2013,29.0 [26.8 - 31.1],28.9612835,26.807599,31.1149681
Poland,2010,35.3 [33.5 - 37.0],35.2841524,33.5368986,37.0314063
Luxembourg,2013,15.8 [14.2 - 17.5],15.8447647,14.2249651,17.4645644
Estonia,2009,16.6 [15.4 - 17.7],16.5723203,15.4124067,17.732234
Denmark,2003,28.2 [26.8 - 29.6],28.1897654,26.7666249,29.6129059
Poland,2008,18.9 [17.8 - 20.0],18.9000782,17.8387424,19.9614139
Israel,2013,39.6 [36.9 - 42.3],39.6198379,36.9436536,42.2960222
Malta,2003,35.8 [33.7 - 37.9],35.8044878,33.7457867,37.8631889
Kyrgyzstan,2015,87.2 [83.8 - 90.7],87.2471151,83.8393676,90.6548627
Latvia,2016,17.3 [16.1 - 18.6],17.3488862,16.1053455,18.5924269
Luxembourg,2001,22.4 [21.0 - 23.7],22.3825615,21.0353015,23.7298214
Switzerland,2011,26.0 [24.5 - 27.5],26.0220023,24.5443433,27.4996614
Russian Federation,2013,49.1 [46.9 - 51.2],49.0667425,46.8855131,51.2479718
Armenia,2010,50.4 [47.1 - 53.8],50.4474206,47.0784628,53.8163785
Slovakia,2005,35.7 [33.8 - 37.5],35.6759136,33.8143112,37.537516
Greece,2010,25.2 [23.9 - 26.6],25.2496009,23.9276946,26.5715071
Romania,2020,16.5 [15.1 - 17.9],16.4749726,15.0906033999999,17.8593419
Slovakia,2013,19.1 [18.1 - 20.1],19.0841326,18.0568839,20.1113814
Sweden,2004,23.8 [22.6 - 25.0],23.7759562,22.5723774,24.9795349
Bosnia and Herzegovina,2017,68.3 [64.3 - 72.2],68.2501965,64.3119749,72.1884181
Netherlands (Kingdom of the),2010,14.9 [14.1 - 15.7],14.9460708,14.1425767,15.7495649
Romania,2010,16.7 [15.1 - 18.3],16.7018043,15.144112,18.2594966
Spain,2004,13.8 [13.0 - 14.6],13.7901482,12.9854036,14.5948928
Uzbekistan,2017,84.9 [81.0 - 88.8],84.8985616,80.9544352,88.8426879
Malta,2009,33.6 [31.8 - 35.4],33.582983,31.802761,35.3632051
Austria,2006,20.6 [19.5 - 21.7],20.6003429,19.527389,21.6732968
Switzerland,2001,13.3 [12.5 - 14.0],13.2519974,12.5335592,13.9704356
Malta,2005,35.7 [33.7 - 37.7],35.7198794,33.7159016,37.7238572
Czechia,2007,24.9 [23.5 - 26.3],24.8673274,23.4555261,26.2791288
Uzbekistan,2010,86.9 [83.3 - 90.6],86.9289555,83.2840334,90.5738776
Estonia,2020,32.6 [30.4 - 34.8],32.5790937,30.3861924,34.771995
Denmark,2014,15.2 [14.3 - 16.0],15.1930558,14.3487575,16.0373541
Israel,2006,30.6 [28.3 - 33.0],30.6210649,28.2913673,32.9507625
Norway,2004,31.9 [30.3 - 33.5],31.8722821,30.2564285,33.4881357
Greece,2006,16.4 [15.5 - 17.4],16.4375386,15.5010739,17.3740034
Germany,2004,28.5 [26.9 - 30.0],28.4503622,26.9334939,29.9672306
Ireland,2016,11.8 [10.9 - 12.6],11.7897806,10.942349,12.6372122
Germany,2000,13.3 [12.4 - 14.1],13.289639,12.442492,14.1367861
Ukraine,2002,23.7 [21.8 - 25.6],23.744175,21.8480819,25.640268
Lithuania,2008,29.9 [28.0 - 31.8],29.887891,27.9813919,31.79439
Israel,2003,30.8 [28.5 - 33.2],30.8446854,28.5063264,33.1830444
Germany,2009,14.3 [13.5 - 15.1],14.285953,13.5149526,15.0569533
Malta,2008,17.2 [16.2 - 18.3],17.2319132,16.1985251,18.2653014
Poland,2006,19.8 [18.7 - 20.9],19.7924386,18.6627334,20.9221438
Ukraine,2004,41.5 [38.7 - 44.2],41.4825666,38.7358231,44.22931
Italy,2007,33.6 [32.0 - 35.3],33.6362495,32.0068773,35.2656218
Greece,2005,24.5 [23.2 - 25.8],24.4839345,23.1571409,25.8107281
Russian Federation,2016,28.1 [26.4 - 29.8],28.1017838,26.4278217,29.7757459
Luxembourg,2009,11.2 [10.2 - 12.1],11.1647761,10.1881768,12.1413754
Lithuania,2008,24.0 [22.4 - 25.5],23.9807796,22.4116251,25.549934
Latvia,2012,26.0 [24.2 - 27.8],26.0064851,24.2291242,27.783846
Portugal,2009,13.8 [13.0 - 14.6],13.7716387,12.9614474,14.58183
Poland,2001,21.8 [20.5 - 23.1],21.7638108,20.4625348,23.0650869
Belgium,2000,29.8 [28.3 - 31.4],29.8285203,28.2809332,31.3761073
Republic of Moldova,2018,38.0 [35.5 - 40.5],37.9940345,35.4727566,40.5153124
Turkmenistan,2000,90.0 [87.1 - 92.8],89.9759639,87.1037083,92.8482195
Tajikistan,2018,92.9 [90.1 - 95.7],92.8981227,90.1025161,95.6937292
Andorra,2008,20.0 [18.8 - 21.3],20.0294922,18.7744095,21.2845748
Italy,2012,25.4 [24.1 - 26.7],25.3926521,24.1223232,26.6629811
Greece,2008,24.3 [23.0 - 25.5],24.2549647,23.014795,25.4951345
Turkmenistan,2012,77.4 [72.9 - 81.8],77.3620518,72.8946676,81.8294361
Finland,2004,28.0 [26.6 - 29.5],28.0380695,26.6031392,29.4729998
Portugal,2011,14.1 [13.3 - 15.0],14.1379849,13.3171788,14.9587909
Belgium,2000,22.5 [21.4 - 23.7],22.5475571,21.3500131,23.7451011
Norway,2014,29.7 [27.7 - 31.7],29.7292875,27.7132311,31.7453439
Belgium,2009,22.2 [21.1 - 23.4],22.2494512,21.1462204,23.3526819
Austria,2015,20.6 [19.5 - 21.7],20.596139,19.5091884,21.6830895
Ukraine,2005,23.9 [22.0 - 25.9],23.9492843,22.038114,25.8604545
Republic of Moldova,2007,30.4 [28.2 - 32.6],30.367603,28.1683848,32.5668212
Austria,2007,13.5 [12.8 - 14.3],13.5159258,12.778421,14.2534307
Russian Federation,2006,40.1 [38.0 - 42.1],40.0880136,38.0379375,42.1380897
Republic of Moldova,2020,38.5 [36.0 - 41.1],38.5100985,35.9693475,41.0508495
Georgia,2009,44.8 [41.7 - 47.9],44.8051899,41.7038355,47.9065442
Belgium,2015,28.6 [27.1 - 30.0],28.5507658,27.1147659,29.9867656
Turkmenistan,2003,84.9 [81.5 - 88.2],84.8586776,81.5073772,88.2099779
Belarus,2017,31.5 [29.2 - 33.7],31.4570227,29.2247353,33.68931
Lithuania,2011,23.5 [22.0 - 25.1],23.5415646,21.9678993,25.1152299
Kyrgyzstan,2001,70.0 [66.0 - 74.0],70.0163027,66.009322,74.0232835
Republic of Moldova,2005,36.6 [34.0 - 39.2],36.5791097,33.9980061,39.1602134
Slovenia,2019,27.5 [26.0 - 28.9],27.4539066,25.9824213,28.9253919
Sweden,2009,30.2 [28.7 - 31.7],30.1737335,28.6948677,31.6525994
Hungary,2018,18.9 [17.9 - 19.9],18.9272346,17.9075658,19.9469034
Russian Federation,2019,28.6 [26.8 - 30.4],28.5813769,26.7854136,30.3773401
Italy,2015,34.3 [32.6 - 35.9],34.2853494,32.633102,35.9375968
Lithuania,2011,16.3 [15.2 - 17.5],16.3447214,15.1694048,17.520038
Turkmenistan,2010,78.2 [73.8 - 82.5],78.1625015,73.8059834,82.5190196
Malta,2010,33.8 [32.1 - 35.6],33.8288661,32.0544381,35.6032942
Spain,2005,27.4 [25.9 - 28.9],27.4050675,25.9419562,28.8681788
North Macedonia,2019,45.3 [41.8 - 48.9],45.3415219,41.7996675,48.8833763
Spain,2002,14.5 [13.6 - 15.4],14.5134476,13.6427222,15.384173
Estonia,2018,17.9 [16.5 - 19.3],17.914239,16.5398539,19.2886242
Ireland,2016,16.9 [15.7 - 18.1],16.926994,15.7340196,18.1199683
Sweden,2001,15.8 [15.0 - 16.7],15.8404132,14.9513414,16.729485
Bosnia and Herzegovina,2007,57.4 [53.6 - 61.3],57.4485152,53.6314516,61.2655788
Türkiye,2009,90.5 [88.9 - 92.2],90.5039569,88.8500548,92.1578591
Greece,2008,32.1 [30.5 - 33.7],32.1101727,30.5305705,33.689775
Romania,2014,16.6 [15.2 - 18.0],16.6349798,15.226409,18.0435506
Romania,2014,31.7 [29.2 - 34.1],31.6555705,29.2037206,34.1074204
Belgium,2005,14.9 [14.1 - 15.7],14.852523,14.0520378,15.6530082
Denmark,2003,14.0 [13.2 - 14.7],13.9680028,13.2061479,14.7298578
Luxembourg,2018,15.5 [13.6 - 17.4],15.5032387,13.6320466,17.3744307
Hungary,2002,27.5 [26.0 - 29.0],27.4770834,25.9590003,28.9951665
Portugal,2011,21.8 [20.7 - 23.0],21.8432681,20.6525918,23.0339445
Republic of Moldova,2003,30.9 [28.7 - 33.1],30.896457,28.6572189,33.1356951
Italy,2006,25.6 [24.3 - 26.9],25.6036043,24.2993826,26.9078261
Belarus,2007,28.9 [26.6 - 31.1],28.859262,26.6255521,31.0929719
Republic of Moldova,2011,29.9 [27.7 - 32.0],29.8881171,27.7358936,32.0403405
France,2003,14.3 [13.5 - 15.2],14.3458828,13.4852782,15.2064875
Czechia,2017,32.4 [30.7 - 34.2],32.4100348,30.662217,34.1578526
Czechia,2018,24.9 [23.5 - 26.3],24.8663653,23.4530613,26.2796693
Iceland,2001,16.7 [15.7 - 17.7],16.7171505,15.7221061,17.7121949
Italy,2001,23.2 [22.0 - 24.4],23.2025898,21.9833339,24.4218457
Latvia,2005,26.7 [24.8 - 28.6],26.6884976,24.7705338,28.6064614
Slovakia,2018,19.0 [17.9 - 20.0],18.9688941,17.9473639,19.9904243
Bosnia and Herzegovina,2016,68.7 [64.7 - 72.6],68.6925822,64.748939,72.6362253
Uzbekistan,2000,90.9 [87.8 - 94.0],90.9154042,87.7964892,94.0343192
Estonia,2010,30.3 [28.4 - 32.2],30.2890673,28.3871912,32.1909434
Italy,2003,31.1 [29.6 - 32.7],31.132707,29.5705245,32.6948895
Ukraine,2015,33.6 [31.2 - 35.9],33.5764151,31.2381428,35.9146875
Armenia,2003,43.4 [40.4 - 46.5],43.4277599,40.3987184,46.4568014
Malta,2001,37.1 [34.8 - 39.3],37.0564298,34.8464881,39.2663715
Bosnia and Herzegovina,2012,57.7 [53.9 - 61.5],57.6849393,53.8784293,61.4914494
United Kingdom of Great Britain and Northern Ireland,2019,21.7 [20.6 - 22.8],21.7190609,20.5925676,22.8455543
Belarus,2013,36.2 [33.7 - 38.7],36.2029803,33.6793971,38.7265636
Russian Federation,2017,42.1 [40.0 - 44.2],42.0794655,39.9668008,44.1921302
Latvia,2000,19.9 [18.3 - 21.5],19.8958061,18.2520995,21.5395126
Romania,2010,31.7 [29.0 - 34.4],31.7086936,28.9939146,34.4234725
Finland,2010,20.9 [19.8 - 21.9],20.8567447,19.7880554,21.9254341
Uzbekistan,2005,84.1 [80.1 - 88.1],84.0863932,80.1059809,88.0668055
Luxembourg,2019,15.5 [13.6 - 17.4],15.4942593,13.6175676,17.370951
Hungary,2016,19.1 [18.1 - 20.1],19.1304357,18.1136438,20.1472276
Kyrgyzstan,2018,81.3 [77.5 - 85.1],81.2893139,77.4980423,85.0805854
Russian Federation,2008,26.6 [25.1 - 28.2],26.6480534,25.1076101,28.1884968
Germany,2015,21.3 [20.1 - 22.4],21.2519857,20.1447199,22.3592515
Bosnia and Herzegovina,2019,68.2 [64.3 - 72.1],68.2376146,64.3369938,72.1382353
Greece,2015,36.7 [34.9 - 38.6],36.7340241,34.8666581,38.6013901
Germany,2013,28.0 [26.6 - 29.5],28.0487841,26.6286367,29.4689315
Germany,2002,28.1 [26.5 - 29.7],28.1120247,26.5366318,29.6874176
Latvia,2007,25.7 [23.9 - 27.5],25.7041756,23.9490579,27.4592933
Lithuania,2020,31.4 [29.3 - 33.4],31.3891421,29.346103,33.4321812
Kyrgyzstan,2003,78.0 [74.3 - 81.7],77.9816153,74.2811544,81.6820762
Denmark,2020,14.9 [14.0 - 15.8],14.8815384,13.9512123,15.8118645
Switzerland,2002,20.3 [19.3 - 21.3],20.2959906,19.2710922,21.3208889
Austria,2018,26.5 [25.0 - 28.0],26.4816039,24.9913898,27.9718179
Turkmenistan,2016,76.4 [71.8 - 81.0],76.3978351,71.8350961,80.9605741
Türkiye,2008,86.2 [84.1 - 88.3],86.1728898,84.0642318,88.2815479
France,2004,22.0 [20.8 - 23.3],22.0413632,20.8220901,23.2606362
Armenia,2000,63.2 [59.0 - 67.3],63.1764659,59.0264215,67.3265104
Ireland,2014,12.6 [11.8 - 13.3],12.5553783,11.8370097,13.2737469
Albania,2004,38.1 [36.0 - 40.2],38.1229741,36.016854,40.2290943
Croatia,2018,31.2 [29.6 - 32.8],31.202115,29.6166833,32.7875467
Israel,2012,29.1 [26.9 - 31.3],29.1093529,26.9374498,31.281256
Armenia,2000,43.4 [40.3 - 46.4],43.3722914,40.333347,46.4112357
Andorra,2003,11.7 [10.9 - 12.6],11.7497277,10.9153248,12.5841306
Israel,2005,51.7 [48.4 - 54.9],51.6874491,48.4484657,54.9264325
Sweden,2004,31.4 [29.9 - 32.9],31.3888151,29.8574617,32.9201685
Germany,2008,21.5 [20.4 - 22.6],21.4868608,20.3852624,22.5884592
Ireland,2019,21.2 [19.4 - 23.1],21.2287102,19.3743518,23.0830687
Belgium,2015,21.7 [20.6 - 22.8],21.6968626,20.5817039,22.8120213
Azerbaijan,2008,85.3 [81.4 - 89.2],85.3162121,81.4312572,89.2011669
Uzbekistan,2002,79.0 [74.5 - 83.5],78.9943307,74.5210761,83.4675852
Tajikistan,2003,83.2 [79.6 - 86.9],83.2458202,79.5895121,86.9021282
Italy,2007,16.8 [15.9 - 17.7],16.8094523,15.8785102,17.7403944
Türkiye,2020,89.7 [87.9 - 91.5],89.6791865,87.859732,91.498641
France,2008,14.8 [14.0 - 15.6],14.7862865,13.9720737,15.6004993
Spain,2005,20.5 [19.4 - 21.7],20.5412294,19.4207771,21.6616818
Norway,2013,22.4 [20.9 - 24.0],22.4171482,20.8571241,23.9771723
United Kingdom of Great Britain and Northern Ireland,2011,15.0 [14.2 - 15.8],14.9663656,14.1717785,15.7609528
Kyrgyzstan,2006,78.6 [74.9 - 82.4],78.6445644,74.8898248,82.399304
Kyrgyzstan,2016,72.6 [68.1 - 77.0],72.5632781,68.105373,77.0211832
Slovakia,2005,27.9 [26.4 - 29.4],27.9200087,26.427336,29.4126814
Latvia,2001,36.1 [33.3 - 38.9],36.0958568,33.3271999,38.8645137
Latvia,2009,26.5 [24.6 - 28.4],26.506385,24.6407054,28.3720647
Kyrgyzstan,2004,78.1 [74.4 - 81.9],78.1307753,74.408792,81.8527587
Czechia,2004,32.9 [31.1 - 34.7],32.9078562,31.1072183,34.708494
North Macedonia,2019,68.7 [64.8 - 72.6],68.7142641,64.7892628,72.6392653
Croatia,2009,39.3 [37.4 - 41.2],39.2972727,37.3625896,41.2319558
Netherlands (Kingdom of the),2007,21.5 [20.4 - 22.6],21.5186892,20.4436326,22.5937459
United Kingdom of Great Britain and Northern Ireland,2002,28.1 [26.6 - 29.6],28.1345423,26.6476794,29.6214052
Georgia,2015,33.5 [31.1 - 35.9],33.4984241,31.1360191,35.860829
Cyprus,2017,41.7 [39.1 - 44.3],41.7022283,39.1275974,44.2768592
Croatia,2005,21.9 [20.7 - 23.2],21.9412324,20.7058161,23.1766486
Spain,2001,21.1 [19.9 - 22.4],21.1441734,19.88932,22.3990268
Slovenia,2012,36.1 [34.4 - 37.9],36.1335236,34.376396,37.8906511
Sweden,2000,16.0 [15.1 - 16.9],16.0073122,15.1035766,16.9110478
Kyrgyzstan,2009,72.9 [68.6 - 77.2],72.9167784,68.6333866,77.2001702
Luxembourg,2008,11.1 [10.0 - 12.1],11.0521143,10.0342195,12.0700092
Malta,2014,32.2 [30.6 - 33.9],32.2200082,30.5764772,33.8635392
Georgia,2013,44.2 [41.2 - 47.2],44.1616598,41.1516579,47.1716618
Republic of Moldova,2000,33.3 [30.9 - 35.6],33.2679736,30.8860242,35.6499229
Netherlands (Kingdom of the),2006,21.6 [20.5 - 22.6],21.5726057,20.505383,22.6398284
North Macedonia,2004,65.9 [62.0 - 69.8],65.8564054,61.9616079,69.7512029
Tajikistan,2004,88.2 [85.1 - 91.4],88.2358441,85.1172747,91.3544136
Ukraine,2013,38.8 [36.3 - 41.4],38.8439713,36.2737541,41.4141885
Latvia,2000,35.6 [32.8 - 38.3],35.5766787,32.8446993,38.3086581
Kazakhstan,2013,75.5 [71.3 - 79.7],75.5424072,71.3353198,79.7494946
Malta,2011,17.1 [16.1 - 18.1],17.0796788,16.0698035,18.089554
North Macedonia,2002,54.7 [51.0 - 58.3],54.6538704,51.029738,58.2780027
Cyprus,2020,44.8 [42.0 - 47.5],44.7661554,42.0085176,47.5237932
Georgia,2017,53.5 [49.9 - 57.0],53.4516553,49.9112482,56.9920624
Bosnia and Herzegovina,2011,45.6 [41.9 - 49.3],45.6071181,41.9477484,49.2664878
Armenia,2010,59.0 [55.1 - 62.9],59.0198487,55.1291508,62.9105466
Croatia,2016,40.0 [38.0 - 41.9],39.9690491,38.0031882,41.9349101
Spain,2004,28.1 [26.6 - 29.6],28.1371312,26.6267585,29.6475039
Lithuania,2000,32.8 [30.4 - 35.2],32.7703131,30.3517753,35.188851
United Kingdom of Great Britain and Northern Ireland,2014,29.4 [27.9 - 30.8],29.3542932,27.9235747,30.7850117
Greece,2018,28.2 [26.7 - 29.7],28.1952225,26.7313336,29.6591114
Kyrgyzstan,2012,72.2 [67.7 - 76.6],72.1539391,67.6794664,76.6284118
Iceland,2004,16.1 [15.2 - 17.1],16.135264,15.1952497,17.0752784
Azerbaijan,2019,90.6 [87.0 - 94.2],90.5722695,86.9888852,94.1556537
Slovakia,2018,27.5 [26.1 - 28.8],27.4542176,26.0628626,28.8455727
Bulgaria,2015,34.5 [32.6 - 36.4],34.4721422,32.5877163,36.3565682
Germany,2014,21.1 [20.0 - 22.2],21.1428707,20.0421326,22.2436089
Belarus,2000,37.1 [34.5 - 39.7],37.0968403,34.4886107,39.7050699
Uzbekistan,2006,89.7 [86.2 - 93.1],89.6522004,86.1936107,93.1107901
Kazakhstan,2008,84.5 [80.7 - 88.3],84.509628,80.6829628,88.3362932
Russian Federation,2019,41.6 [39.4 - 43.8],41.6172412,39.4480031,43.7864792
Czechia,2000,33.1 [31.1 - 35.0],33.0947358,31.1497562,35.0397154
United Kingdom of Great Britain and Northern Ireland,2010,22.1 [21.0 - 23.2],22.0743521,20.9765534,23.1721508
Portugal,2000,21.0 [19.7 - 22.4],21.0439536,19.6715054,22.4164018
Uzbekistan,2012,86.5 [82.7 - 90.2],86.4509096,82.7333659,90.1684532
Finland,2013,28.4 [26.9 - 29.8],28.3575804,26.9303462,29.7848146
Albania,2014,63.5 [61.3 - 65.8],63.5388599,61.2943782,65.7833417
Azerbaijan,2018,91.1 [87.6 - 94.6],91.1102364,87.6483796,94.5720932
